

lambda(nm), Y
400, 0.437981
402, 0.436021
404, 0.439575
406, 0.444004
408, 0.448458
410, 0.452796
412, 0.456313
414, 0.456977
416, 0.439482
418, 0.420588
420, 0.428298
422, 0.43562
424, 0.442717
426, 0.449687
428, 0.45646
430, 0.462971
432, 0.469042
434, 0.474106
436, 0.47381
438, 0.474751
440, 0.471376
442, 0.406903
444, 0.41122
446, 0.413785
448, 0.387552
450, 0.388622
452, 0.392435
454, 0.39628
456, 0.400733
458, 0.404677
460, 0.406676
462, 0.405288
464, 0.393179
466, 0.375751
468, 0.375442
470, 0.36258
472, 0.366399
474, 0.371752
476, 0.375912
478, 0.374835
480, 0.35611
482, 0.344232
484, 0.334354
486, 0.339584
488, 0.342323
490, 0.344118
492, 0.348011
494, 0.349868
496, 0.334189
498, 0.330969
500, 0.328809
502, 0.32132
504, 0.30422
506, 0.277957
508, 0.283012
510, 0.288729
512, 0.291718
514, 0.295662
516, 0.299715
518, 0.303364
520, 0.307055
522, 0.310816
524, 0.313584
526, 0.316551
528, 0.318221
530, 0.310297
532, 0.30243
534, 0.30596
536, 0.306352
538, 0.307877
540, 0.312142
542, 0.316525
544, 0.319803
546, 0.324752
548, 0.328277
550, 0.332898
552, 0.337398
554, 0.341194
556, 0.346494
558, 0.349821
560, 0.355264
562, 0.358661
564, 0.36357
566, 0.367195
568, 0.37091
570, 0.374367
572, 0.375579
574, 0.37714
576, 0.36574
578, 0.338993
580, 0.339641
582, 0.341974
584, 0.345706
586, 0.341667
588, 0.343798
590, 0.346783
592, 0.351363
594, 0.354423
596, 0.358912
598, 0.362378
600, 0.367119
602, 0.370829
604, 0.375682
606, 0.379674
608, 0.38455
610, 0.388874
612, 0.393544
614, 0.398237
616, 0.402256
618, 0.407196
620, 0.40982
622, 0.414448
624, 0.412236
626, 0.407803
628, 0.410332
630, 0.416346
632, 0.420845
634, 0.424416
636, 0.42822
638, 0.428534
640, 0.431227
642, 0.417085
644, 0.388155
646, 0.384601
648, 0.392742
650, 0.398252
652, 0.404233
654, 0.406238
656, 0.412834
658, 0.417569
660, 0.422067
662, 0.428628
664, 0.431416
666, 0.43758
668, 0.441136
670, 0.44149
672, 0.442513
674, 0.443886
676, 0.4513
678, 0.455684
680, 0.458793
682, 0.465542
684, 0.466128
686, 0.470146
688, 0.473974
690, 0.468307
692, 0.470167
694, 0.457109
696, 0.401104
698, 0.348781
700, 0.341368
702, 0.354969
704, 0.36182
706, 0.36246
708, 0.363329
710, 0.365653
712, 0.370017
714, 0.374626
716, 0.37681
718, 0.379962
720, 0.383825
722, 0.384
724, 0.385576
726, 0.388219
728, 0.383859
730, 0.380807
732, 0.377623
734, 0.344858
736, 0.286991
738, 0.252586
740, 0.25476
742, 0.262686
744, 0.262705
746, 0.257939
748, 0.240372
750, 0.210164
752, 0.187715
754, 0.18541
756, 0.193631
758, 0.198991
760, 0.198929
762, 0.197879
764, 0.198703
766, 0.200831
768, 0.203244
770, 0.205476
772, 0.207148
774, 0.208732
776, 0.210656
778, 0.211948
780, 0.212531
782, 0.213821
784, 0.214982
786, 0.214094
788, 0.213046
790, 0.213016
792, 0.207225
794, 0.18934
796, 0.167098
798, 0.155726
800, 0.158865
802, 0.166265
804, 0.169066
806, 0.168043
808, 0.167375
810, 0.168347
812, 0.170261
814, 0.172548
816, 0.174712
818, 0.176454
820, 0.178091
822, 0.179866
824, 0.181476
826, 0.182834
828, 0.184342
830, 0.186065
832, 0.187617
834, 0.189002
836, 0.19061
838, 0.192391
840, 0.193959
842, 0.195396
844, 0.197091
846, 0.198933
848, 0.200519
850, 0.201963
852, 0.203669
854, 0.205519
856, 0.207101
858, 0.208551
860, 0.210354
862, 0.212435
864, 0.214271
866, 0.215836
868, 0.21763
870, 0.219741
872, 0.221688
874, 0.223313
876, 0.225077
878, 0.227203
880, 0.229247
882, 0.230898
884, 0.232568
886, 0.234682
888, 0.236902
890, 0.238691
892, 0.240255
894, 0.242217
896, 0.244536
898, 0.246544
900, 0.248086
902, 0.249834
904, 0.25218
906, 0.254524
908, 0.256212
910, 0.257641
912, 0.259677
914, 0.262217
916, 0.264239
918, 0.265386
920, 0.266599
922, 0.268665
924, 0.270833
926, 0.271817
928, 0.271823
930, 0.2723
932, 0.273201
934, 0.27166
936, 0.264841
938, 0.254167
940, 0.245419
942, 0.243607
944, 0.247983
946, 0.252946
948, 0.253906
950, 0.251444
952, 0.249168
954, 0.2481
956, 0.244467
958, 0.233731
960, 0.216474
962, 0.199523
964, 0.190774
966, 0.192743
968, 0.200912
970, 0.207975
972, 0.209613
974, 0.206784
976, 0.203454
978, 0.202735
980, 0.204932
982, 0.208386
984, 0.211459
986, 0.213682
988, 0.2155
990, 0.217423
992, 0.219529
994, 0.221563
996, 0.223289
998, 0.224716
1000, 0.22606



