

lambda(nm), Y
400, 0.481064
402, 0.486852
404, 0.49275
406, 0.498909
408, 0.504895
410, 0.508516
412, 0.500621
414, 0.480917
416, 0.407087
418, 0.363929
420, 0.369425
422, 0.375233
424, 0.380902
426, 0.386237
428, 0.390418
430, 0.392267
432, 0.399885
434, 0.407562
436, 0.415695
438, 0.42329
440, 0.429667
442, 0.435385
444, 0.441542
446, 0.44541
448, 0.418957
450, 0.425588
452, 0.43374
454, 0.440008
456, 0.445984
458, 0.456
460, 0.462752
462, 0.466069
464, 0.474989
466, 0.477572
468, 0.462311
470, 0.438382
472, 0.442888
474, 0.416311
476, 0.386724
478, 0.397656
480, 0.398894
482, 0.407032
484, 0.410953
486, 0.413359
488, 0.420356
490, 0.415745
492, 0.414223
494, 0.365399
496, 0.359253
498, 0.360894
500, 0.332009
502, 0.311995
504, 0.320665
506, 0.323539
508, 0.3291
510, 0.334042
512, 0.337864
514, 0.343006
516, 0.347089
518, 0.351391
520, 0.355862
522, 0.358535
524, 0.363188
526, 0.362331
528, 0.365064
530, 0.341799
532, 0.320167
534, 0.327788
536, 0.32922
538, 0.334617
540, 0.338608
542, 0.342373
544, 0.346361
546, 0.350383
548, 0.354035
550, 0.357523
552, 0.359828
554, 0.361162
556, 0.355595
558, 0.332256
560, 0.335124
562, 0.339056
564, 0.342959
566, 0.348513
568, 0.352238
570, 0.357457
572, 0.360634
574, 0.367437
576, 0.369649
578, 0.37727
580, 0.379278
582, 0.386194
584, 0.38973
586, 0.393709
588, 0.400257
590, 0.399972
592, 0.408015
594, 0.405162
596, 0.406844
598, 0.40288
600, 0.359448
602, 0.332643
604, 0.340856
606, 0.343778
608, 0.346035
610, 0.354396
612, 0.356907
614, 0.360093
616, 0.36602
618, 0.369326
620, 0.375054
622, 0.380194
624, 0.383913
626, 0.39027
628, 0.394446
630, 0.399154
632, 0.405519
634, 0.409222
636, 0.41497
638, 0.420995
640, 0.424721
642, 0.43126
644, 0.436892
646, 0.440828
648, 0.447972
650, 0.453268
652, 0.45689
654, 0.464124
656, 0.468904
658, 0.471203
660, 0.478112
662, 0.481821
664, 0.479695
666, 0.484196
668, 0.481407
670, 0.446229
672, 0.405456
674, 0.399753
676, 0.411343
678, 0.411696
680, 0.414986
682, 0.427604
684, 0.431215
686, 0.430544
688, 0.438958
690, 0.445843
692, 0.44747
694, 0.455208
696, 0.46365
698, 0.465277
700, 0.470706
702, 0.480551
704, 0.48342
706, 0.48578
708, 0.49587
710, 0.501866
712, 0.501034
714, 0.507689
716, 0.517589
718, 0.515786
720, 0.513093
722, 0.522525
724, 0.522545
726, 0.492154
728, 0.45242
730, 0.433887
732, 0.434542
734, 0.438154
736, 0.44242
738, 0.448756
740, 0.451752
742, 0.451408
744, 0.453306
746, 0.451648
748, 0.433568
750, 0.403119
752, 0.381431
754, 0.379575
756, 0.387267
758, 0.391957
760, 0.394693
762, 0.401162
764, 0.408733
766, 0.411456
768, 0.411286
770, 0.415063
772, 0.423164
774, 0.42951
776, 0.432116
778, 0.435713
780, 0.44272
782, 0.449027
784, 0.45169
786, 0.454372
788, 0.460746
790, 0.467794
792, 0.471142
794, 0.473028
796, 0.478566
798, 0.486579
800, 0.49124
802, 0.492191
804, 0.495623
806, 0.503768
808, 0.510443
810, 0.510955
812, 0.510457
814, 0.516149
816, 0.524849
818, 0.526476
820, 0.519803
822, 0.516081
824, 0.52215
826, 0.525477
828, 0.503981
830, 0.451196
832, 0.386318
834, 0.337073
836, 0.315874
838, 0.314904
840, 0.320598
842, 0.327023
844, 0.33479
846, 0.342765
848, 0.346315
850, 0.343443
852, 0.338709
854, 0.338846
856, 0.345641
858, 0.354784
860, 0.361309
862, 0.364517
864, 0.367176
866, 0.3713
868, 0.376097
870, 0.37981
872, 0.382251
874, 0.384816
876, 0.388528
878, 0.392898
880, 0.396837
882, 0.40011
884, 0.403465
886, 0.40754
888, 0.412082
890, 0.416383
892, 0.420182
894, 0.423901
896, 0.428019
898, 0.432494
900, 0.436901
902, 0.441011
904, 0.445036
906, 0.449296
908, 0.453796
910, 0.458246
912, 0.462459
914, 0.466605
916, 0.471003
918, 0.475732
920, 0.480538
922, 0.485135
924, 0.489538
926, 0.494033
928, 0.498828
930, 0.503811
932, 0.508682
934, 0.513311
936, 0.517898
938, 0.522745
940, 0.527893
942, 0.533053
944, 0.537909
946, 0.542486
948, 0.547155
950, 0.552253
952, 0.557688
954, 0.562984
956, 0.567745
958, 0.572093
960, 0.576608
962, 0.581769
964, 0.587427
966, 0.592844
968, 0.597339
970, 0.600975
972, 0.604586
974, 0.609038
976, 0.614304
978, 0.619253
980, 0.622457
982, 0.623483
984, 0.623513
986, 0.624559
988, 0.627541
990, 0.63056
992, 0.628766
994, 0.616349
996, 0.589736
998, 0.550185
1000, 0.504188



