

lambda(nm), Y
400, 0.476453
402, 0.482387
404, 0.488504
406, 0.49428
408, 0.498455
410, 0.498037
412, 0.477318
414, 0.456798
416, 0.432394
418, 0.416874
420, 0.419515
422, 0.422592
424, 0.425345
426, 0.427027
428, 0.425948
430, 0.417513
432, 0.424735
434, 0.431592
436, 0.438627
438, 0.445129
440, 0.451425
442, 0.457608
444, 0.463432
446, 0.466881
448, 0.445521
450, 0.453348
452, 0.461062
454, 0.467406
456, 0.474779
458, 0.484655
460, 0.49074
462, 0.495255
464, 0.504141
466, 0.505066
468, 0.488531
470, 0.462944
472, 0.465576
474, 0.437216
476, 0.408222
478, 0.419243
480, 0.422687
482, 0.430378
484, 0.433953
486, 0.438685
488, 0.444605
490, 0.444074
492, 0.447571
494, 0.426883
496, 0.425009
498, 0.426311
500, 0.38686
502, 0.357632
504, 0.366466
506, 0.369131
508, 0.375034
510, 0.379628
512, 0.384917
514, 0.389357
516, 0.39544
518, 0.399387
520, 0.405239
522, 0.40893
524, 0.414021
526, 0.416727
528, 0.41993
530, 0.411454
532, 0.401512
534, 0.410377
536, 0.411965
538, 0.419573
540, 0.421977
542, 0.428641
544, 0.430346
546, 0.436813
548, 0.436984
550, 0.442116
552, 0.43829
554, 0.438397
556, 0.413984
558, 0.363042
560, 0.365992
562, 0.373242
564, 0.375496
566, 0.386131
568, 0.388056
570, 0.395945
572, 0.398573
574, 0.407378
576, 0.410178
578, 0.418191
580, 0.422034
582, 0.427702
584, 0.43404
586, 0.435881
588, 0.445033
590, 0.443065
592, 0.451965
594, 0.448918
596, 0.44839
598, 0.444354
600, 0.38846
602, 0.358351
604, 0.368322
606, 0.370115
608, 0.374479
610, 0.382197
612, 0.386285
614, 0.388773
616, 0.394903
618, 0.39987
620, 0.404066
622, 0.411273
624, 0.414613
626, 0.420709
628, 0.427019
630, 0.430152
632, 0.438133
634, 0.442659
636, 0.447194
638, 0.455753
640, 0.458825
642, 0.465349
644, 0.473448
646, 0.475928
648, 0.48411
650, 0.490946
652, 0.49271
654, 0.501689
656, 0.507119
658, 0.50743
660, 0.516273
662, 0.519621
664, 0.514856
666, 0.521004
668, 0.516156
670, 0.472229
672, 0.424993
674, 0.417555
676, 0.430437
678, 0.432404
680, 0.435003
682, 0.448438
684, 0.454327
686, 0.452397
688, 0.460297
690, 0.47006
692, 0.471429
694, 0.477806
696, 0.488802
698, 0.490901
700, 0.494047
702, 0.50573
704, 0.510351
706, 0.510007
708, 0.520295
710, 0.529069
712, 0.525859
714, 0.530225
716, 0.543167
718, 0.540425
720, 0.531775
722, 0.541425
724, 0.541358
726, 0.493469
728, 0.427128
730, 0.395514
732, 0.396702
734, 0.399899
736, 0.401797
738, 0.410007
740, 0.415637
742, 0.413786
744, 0.41358
746, 0.412735
748, 0.396308
750, 0.367035
752, 0.346939
754, 0.345963
756, 0.352686
758, 0.356519
760, 0.359683
762, 0.365941
764, 0.37214
766, 0.374504
768, 0.375122
770, 0.378505
772, 0.385116
774, 0.391248
776, 0.394714
778, 0.397899
780, 0.40349
782, 0.409711
784, 0.413393
786, 0.415881
788, 0.420958
790, 0.427884
792, 0.432336
794, 0.434288
796, 0.438524
798, 0.446061
800, 0.451754
802, 0.45322
804, 0.455586
806, 0.46284
808, 0.470258
810, 0.471833
812, 0.470965
814, 0.475595
816, 0.484447
818, 0.487412
820, 0.481519
822, 0.477393
824, 0.483191
826, 0.487636
828, 0.468542
830, 0.418918
832, 0.357858
834, 0.312551
836, 0.293838
838, 0.292723
840, 0.2965
842, 0.30133
844, 0.308739
846, 0.316598
848, 0.319159
850, 0.314797
852, 0.309181
854, 0.309136
856, 0.315407
858, 0.323084
860, 0.327911
862, 0.330183
864, 0.332577
866, 0.336148
868, 0.339661
870, 0.341987
872, 0.343689
874, 0.345985
876, 0.349085
878, 0.352192
880, 0.354807
882, 0.357343
884, 0.360395
886, 0.363879
888, 0.367227
890, 0.370211
892, 0.373203
894, 0.376599
896, 0.380288
898, 0.383851
900, 0.387154
902, 0.390503
904, 0.394169
906, 0.397995
908, 0.401596
910, 0.404902
912, 0.408296
914, 0.412161
916, 0.416389
918, 0.420462
920, 0.424052
922, 0.427404
924, 0.431072
926, 0.435293
928, 0.439713
930, 0.443784
932, 0.447372
934, 0.450916
936, 0.454946
938, 0.459505
940, 0.464087
942, 0.468161
944, 0.471735
946, 0.47536
948, 0.479577
950, 0.484358
952, 0.489108
954, 0.493235
956, 0.496733
958, 0.500209
960, 0.504324
962, 0.50915
964, 0.514056
966, 0.518238
968, 0.521441
970, 0.524225
972, 0.527522
974, 0.531798
976, 0.536543
978, 0.540529
980, 0.542732
982, 0.543232
984, 0.543327
986, 0.544614
988, 0.54749
990, 0.550031
992, 0.548128
994, 0.53708
996, 0.513999
998, 0.479791
1000, 0.439594



