

lambda(nm), Y
400, 0.437501
402, 0.437289
404, 0.445274
406, 0.453682
408, 0.461313
410, 0.468254
412, 0.474396
414, 0.478497
416, 0.468118
418, 0.460062
420, 0.468656
422, 0.477022
424, 0.48527
426, 0.493331
428, 0.500979
430, 0.507823
432, 0.512949
434, 0.513595
436, 0.487399
438, 0.477164
440, 0.471742
442, 0.402308
444, 0.405635
446, 0.405973
448, 0.364495
450, 0.362455
452, 0.365707
454, 0.368809
456, 0.372747
458, 0.376912
460, 0.380788
462, 0.383687
464, 0.381674
466, 0.377049
468, 0.381266
470, 0.383056
472, 0.389028
474, 0.394338
476, 0.397434
478, 0.396943
480, 0.382338
482, 0.370686
484, 0.338541
486, 0.343147
488, 0.34795
490, 0.351233
492, 0.353807
494, 0.353363
496, 0.334237
498, 0.330394
500, 0.320739
502, 0.309463
504, 0.29741
506, 0.275633
508, 0.279337
510, 0.284472
512, 0.288099
514, 0.292415
516, 0.295376
518, 0.298636
520, 0.303262
522, 0.305584
524, 0.306326
526, 0.30941
528, 0.30684
530, 0.283153
532, 0.259973
534, 0.262814
536, 0.262835
538, 0.262683
540, 0.266122
542, 0.270166
544, 0.273229
546, 0.277174
548, 0.280943
550, 0.284444
552, 0.288599
554, 0.292272
556, 0.296112
558, 0.300378
560, 0.303944
562, 0.308267
564, 0.312132
566, 0.315678
568, 0.319926
570, 0.322392
572, 0.325905
574, 0.326829
576, 0.323398
578, 0.309751
580, 0.313605
582, 0.314525
584, 0.316559
586, 0.301563
588, 0.300587
590, 0.304639
592, 0.310137
594, 0.313278
596, 0.317862
598, 0.321415
600, 0.326276
602, 0.329882
604, 0.334718
606, 0.33841
608, 0.343195
610, 0.346995
612, 0.351718
614, 0.355579
616, 0.360181
618, 0.363906
620, 0.368132
622, 0.371251
624, 0.373343
626, 0.3709
628, 0.375808
630, 0.378436
632, 0.384528
634, 0.385308
636, 0.390389
638, 0.388464
640, 0.390988
642, 0.375341
644, 0.342366
646, 0.33918
648, 0.344414
650, 0.351481
652, 0.354461
654, 0.357324
656, 0.362034
658, 0.365974
660, 0.370835
662, 0.374129
664, 0.378756
666, 0.380582
668, 0.384318
670, 0.379638
672, 0.372231
674, 0.375422
676, 0.379246
678, 0.385468
680, 0.388621
682, 0.391881
684, 0.396881
686, 0.398486
688, 0.403909
690, 0.403743
692, 0.404787
694, 0.403008
696, 0.375089
698, 0.35129
700, 0.351732
702, 0.358462
704, 0.365861
706, 0.368573
708, 0.370084
710, 0.375568
712, 0.379149
714, 0.383945
716, 0.388813
718, 0.3916
720, 0.39675
722, 0.399756
724, 0.402043
726, 0.406651
728, 0.406368
730, 0.406349
732, 0.407147
734, 0.388312
736, 0.353465
738, 0.33435
740, 0.338561
742, 0.346872
744, 0.350269
746, 0.351268
748, 0.347743
750, 0.340393
752, 0.336912
754, 0.339454
756, 0.3447
758, 0.350371
760, 0.353892
762, 0.355969
764, 0.360044
766, 0.364339
768, 0.367214
770, 0.371418
772, 0.37553
774, 0.377531
776, 0.380905
778, 0.384851
780, 0.385791
782, 0.387608
784, 0.391062
786, 0.389591
788, 0.386438
790, 0.386876
792, 0.375231
794, 0.335807
796, 0.287372
798, 0.263256
800, 0.268922
802, 0.283316
804, 0.289491
806, 0.287229
808, 0.284245
810, 0.285584
812, 0.290163
814, 0.294577
816, 0.298034
818, 0.30163
820, 0.305276
822, 0.308322
824, 0.311166
826, 0.314264
828, 0.31733
830, 0.320252
832, 0.323318
834, 0.326502
836, 0.329618
838, 0.332769
840, 0.336044
842, 0.339321
844, 0.342595
846, 0.345967
848, 0.349365
850, 0.352719
852, 0.356144
854, 0.359678
856, 0.363196
858, 0.366692
860, 0.37029
862, 0.373955
864, 0.377576
866, 0.381229
868, 0.385014
870, 0.388812
872, 0.392522
874, 0.396291
876, 0.400224
878, 0.40415
880, 0.40795
882, 0.411815
884, 0.415875
886, 0.419923
888, 0.423806
890, 0.42774
892, 0.431903
894, 0.436068
896, 0.44001
898, 0.44395
900, 0.448159
902, 0.452431
904, 0.456427
906, 0.460305
908, 0.464449
910, 0.468748
912, 0.472738
914, 0.476407
916, 0.480214
918, 0.484256
920, 0.488043
922, 0.491293
924, 0.494301
926, 0.497292
928, 0.499976
930, 0.50198
932, 0.502749
934, 0.50047
936, 0.492563
938, 0.479344
940, 0.466836
942, 0.463037
944, 0.469524
946, 0.478387
948, 0.480091
950, 0.473943
952, 0.467446
954, 0.463747
956, 0.452873
958, 0.420251
960, 0.365381
962, 0.309053
964, 0.278322
966, 0.283118
968, 0.308271
970, 0.328409
972, 0.329675
974, 0.317425
976, 0.305893
978, 0.303644
980, 0.309018
982, 0.316167
984, 0.322008
986, 0.327106
988, 0.332389
990, 0.337273
992, 0.34089
994, 0.343604
996, 0.346469
998, 0.349745
1000, 0.352742



