

lambda(nm), Y
400, 0.429542
402, 0.435312
404, 0.44083
406, 0.445662
408, 0.448852
410, 0.438806
412, 0.441559
414, 0.440843
416, 0.414191
418, 0.400853
420, 0.406997
422, 0.413095
424, 0.419419
426, 0.425738
428, 0.431714
430, 0.436305
432, 0.429299
434, 0.434048
436, 0.436689
438, 0.41762
440, 0.424145
442, 0.430799
444, 0.436187
446, 0.440254
448, 0.440735
450, 0.420519
452, 0.408156
454, 0.410236
456, 0.410123
458, 0.387524
460, 0.392663
462, 0.398681
464, 0.404066
466, 0.409555
468, 0.41417
470, 0.416736
472, 0.415753
474, 0.402271
476, 0.377246
478, 0.380601
480, 0.385971
482, 0.389758
484, 0.391705
486, 0.38733
488, 0.355967
490, 0.334692
492, 0.334074
494, 0.336029
496, 0.334584
498, 0.301119
500, 0.278804
502, 0.264458
504, 0.266047
506, 0.27086
508, 0.274014
510, 0.276778
512, 0.279782
514, 0.283697
516, 0.287127
518, 0.289445
520, 0.292799
522, 0.296113
524, 0.295779
526, 0.292551
528, 0.280792
530, 0.281235
532, 0.28318
534, 0.286816
536, 0.290689
538, 0.295083
540, 0.298932
542, 0.302759
544, 0.307624
546, 0.311144
548, 0.315492
550, 0.320183
552, 0.323225
554, 0.328383
556, 0.331386
558, 0.334598
560, 0.338005
562, 0.33252
564, 0.326574
566, 0.330881
568, 0.335197
570, 0.339651
572, 0.34128
574, 0.345187
576, 0.33721
578, 0.334125
580, 0.338332
582, 0.343297
584, 0.347055
586, 0.350357
588, 0.353533
590, 0.351391
592, 0.342625
594, 0.346407
596, 0.350781
598, 0.356452
600, 0.360215
602, 0.365459
604, 0.369942
606, 0.375321
608, 0.379807
610, 0.385125
612, 0.389203
614, 0.394281
616, 0.397129
618, 0.401431
620, 0.400558
622, 0.40097
624, 0.370922
626, 0.354202
628, 0.359996
630, 0.36518
632, 0.37161
634, 0.372382
636, 0.378769
638, 0.379983
640, 0.385917
642, 0.38167
644, 0.376734
646, 0.37902
648, 0.385038
650, 0.390821
652, 0.394613
654, 0.400388
656, 0.403338
658, 0.41006
660, 0.412172
662, 0.417358
664, 0.419984
666, 0.41943
668, 0.422261
670, 0.398875
672, 0.369921
674, 0.366379
676, 0.374201
678, 0.381289
680, 0.384785
682, 0.38801
684, 0.392365
686, 0.397975
688, 0.402993
690, 0.407362
692, 0.413289
694, 0.416869
696, 0.421813
698, 0.426964
700, 0.429027
702, 0.434641
704, 0.436465
706, 0.435974
708, 0.439312
710, 0.422669
712, 0.387549
714, 0.370045
716, 0.374998
718, 0.384286
720, 0.389469
722, 0.390889
724, 0.393304
726, 0.397307
728, 0.401263
730, 0.405369
732, 0.407481
734, 0.409215
736, 0.410943
738, 0.403374
740, 0.38538
742, 0.370428
744, 0.368083
746, 0.37155
748, 0.360211
750, 0.327482
752, 0.300293
754, 0.299539
756, 0.309324
758, 0.313204
760, 0.314551
762, 0.313082
764, 0.307932
766, 0.307589
768, 0.304697
770, 0.276789
772, 0.228949
774, 0.195409
776, 0.192924
778, 0.205381
780, 0.212755
782, 0.211428
784, 0.20808
786, 0.208123
788, 0.211503
790, 0.215248
792, 0.218041
794, 0.220811
796, 0.223847
798, 0.226358
800, 0.228446
802, 0.23084
804, 0.233334
806, 0.235477
808, 0.237685
810, 0.240231
812, 0.24263
814, 0.244821
816, 0.247316
818, 0.249971
820, 0.252321
822, 0.254692
824, 0.25746
826, 0.260143
828, 0.26245
830, 0.264897
832, 0.267606
834, 0.270076
836, 0.272413
838, 0.275133
840, 0.277933
842, 0.280308
844, 0.282725
846, 0.285657
848, 0.288503
850, 0.290835
852, 0.29333
854, 0.296324
856, 0.299085
858, 0.301473
860, 0.304404
862, 0.307879
864, 0.310709
866, 0.312857
868, 0.315705
870, 0.31937
872, 0.322285
874, 0.324156
876, 0.326594
878, 0.329946
880, 0.332414
882, 0.333474
884, 0.335078
886, 0.337795
888, 0.339031
890, 0.337548
892, 0.336266
894, 0.336323
896, 0.330724
898, 0.310155
900, 0.276497
902, 0.245774
904, 0.234069
906, 0.242129
908, 0.256301
910, 0.263203
912, 0.260729
914, 0.255569
916, 0.253918
918, 0.256595
920, 0.261082
922, 0.265284
924, 0.268782
926, 0.271969
928, 0.27511
930, 0.278112
932, 0.280753
934, 0.283028
936, 0.285271
938, 0.2878
940, 0.290497
942, 0.29296
944, 0.295119
946, 0.297391
948, 0.300094
950, 0.302957
952, 0.305514
954, 0.307829
956, 0.310444
958, 0.313576
960, 0.31675
962, 0.319444
964, 0.321841
966, 0.324585
968, 0.327863
970, 0.331126
972, 0.333862
974, 0.336323
976, 0.339183
978, 0.342584
980, 0.345922
982, 0.348679
984, 0.351166
986, 0.354129
988, 0.357732
990, 0.361299
992, 0.364191
994, 0.366674
996, 0.369605
998, 0.373329
1000, 0.377199



