

lambda(nm), Y
400, 0.442233
402, 0.449508
404, 0.456524
406, 0.463634
408, 0.470211
410, 0.467573
412, 0.47359
414, 0.475123
416, 0.454948
418, 0.44519
420, 0.452384
422, 0.460035
424, 0.468098
426, 0.476154
428, 0.483817
430, 0.490272
432, 0.487985
434, 0.495142
436, 0.501478
438, 0.500107
440, 0.507394
442, 0.514431
444, 0.520289
446, 0.523988
448, 0.521697
450, 0.482394
452, 0.462797
454, 0.465245
456, 0.46226
458, 0.419278
460, 0.42596
462, 0.43349
464, 0.439082
466, 0.444421
468, 0.448881
470, 0.451784
472, 0.451645
474, 0.4385
476, 0.410967
478, 0.415905
480, 0.423178
482, 0.428441
484, 0.431704
486, 0.42996
488, 0.408066
490, 0.39217
492, 0.394771
494, 0.399217
496, 0.397863
498, 0.366113
500, 0.346534
502, 0.33536
504, 0.338696
506, 0.344582
508, 0.349259
510, 0.354688
512, 0.36002
514, 0.364327
516, 0.368399
518, 0.373587
520, 0.378496
522, 0.380638
524, 0.381314
526, 0.380278
528, 0.364293
530, 0.345933
532, 0.328818
534, 0.332119
536, 0.338531
538, 0.341513
540, 0.346055
542, 0.350815
544, 0.355024
546, 0.360013
548, 0.364742
550, 0.368796
552, 0.373892
554, 0.378035
556, 0.381237
558, 0.385792
560, 0.386675
562, 0.381538
564, 0.371989
566, 0.376125
568, 0.382327
570, 0.383909
572, 0.386166
574, 0.386805
576, 0.362574
578, 0.348499
580, 0.351104
582, 0.359094
584, 0.358827
586, 0.3627
588, 0.361628
590, 0.351014
592, 0.323702
594, 0.326446
596, 0.331067
598, 0.336618
600, 0.339819
602, 0.344111
604, 0.348483
606, 0.353335
608, 0.357085
610, 0.362377
612, 0.365259
614, 0.370831
616, 0.372495
618, 0.377766
620, 0.376659
622, 0.37922
624, 0.357256
626, 0.347398
628, 0.351242
630, 0.35698
632, 0.361268
634, 0.364131
636, 0.367966
638, 0.371378
640, 0.374362
642, 0.373342
644, 0.367031
646, 0.372016
648, 0.375371
650, 0.382331
652, 0.384817
654, 0.390222
656, 0.393371
658, 0.397816
660, 0.401366
662, 0.40317
664, 0.407112
666, 0.403267
668, 0.405441
670, 0.376575
672, 0.339974
674, 0.337397
676, 0.342945
678, 0.350409
680, 0.353128
682, 0.353537
684, 0.358702
686, 0.361801
688, 0.366555
690, 0.370687
692, 0.374129
694, 0.378983
696, 0.381925
698, 0.386596
700, 0.390046
702, 0.393394
704, 0.397796
706, 0.399264
708, 0.403298
710, 0.401101
712, 0.39074
714, 0.38879
716, 0.392747
718, 0.397925
720, 0.403432
722, 0.405295
724, 0.408962
726, 0.413109
728, 0.415169
730, 0.419599
732, 0.421142
734, 0.420729
736, 0.422708
738, 0.411116
740, 0.382225
742, 0.362067
744, 0.362543
746, 0.369235
748, 0.36948
750, 0.360759
752, 0.351062
754, 0.352271
756, 0.359151
758, 0.360967
760, 0.362902
762, 0.36546
764, 0.361921
766, 0.360616
768, 0.359613
770, 0.334395
772, 0.288234
774, 0.257314
776, 0.255628
778, 0.266375
780, 0.274019
782, 0.274292
784, 0.2712
786, 0.271855
788, 0.276191
790, 0.27961
792, 0.282472
794, 0.286292
796, 0.289474
798, 0.29195
800, 0.295075
802, 0.298149
804, 0.300679
806, 0.303619
808, 0.306808
810, 0.309578
812, 0.312477
814, 0.315755
816, 0.318799
818, 0.32174
820, 0.325051
822, 0.328354
824, 0.331402
826, 0.33468
828, 0.338215
830, 0.341532
832, 0.344781
834, 0.348308
836, 0.351808
838, 0.355092
840, 0.358574
842, 0.362267
844, 0.365703
846, 0.369045
848, 0.372752
850, 0.376493
852, 0.379879
854, 0.383407
856, 0.387333
858, 0.390967
860, 0.394141
862, 0.39765
864, 0.401523
866, 0.40492
868, 0.408009
870, 0.41166
872, 0.415411
874, 0.418287
876, 0.420978
878, 0.424489
880, 0.427722
882, 0.42945
884, 0.431052
886, 0.433727
888, 0.435148
890, 0.433338
892, 0.43119
894, 0.430379
896, 0.422122
898, 0.393333
900, 0.34564
902, 0.30128
904, 0.283594
906, 0.294059
908, 0.313169
910, 0.321969
912, 0.317855
914, 0.310367
916, 0.307804
918, 0.310944
920, 0.316372
922, 0.321483
924, 0.325816
926, 0.329806
928, 0.33364
930, 0.337121
932, 0.340089
934, 0.342771
936, 0.345573
938, 0.348565
940, 0.351441
942, 0.354072
944, 0.356777
946, 0.359839
948, 0.363047
950, 0.366042
952, 0.368904
954, 0.372016
956, 0.375442
958, 0.378851
960, 0.382087
962, 0.385408
964, 0.388995
966, 0.392588
968, 0.395896
970, 0.399123
972, 0.402692
974, 0.406561
976, 0.41023
978, 0.413501
980, 0.416816
982, 0.420614
984, 0.42465
986, 0.428335
988, 0.431632
990, 0.435142
992, 0.439221
994, 0.443415
996, 0.447101
998, 0.450414
1000, 0.454105



