

lambda(nm), Y
400, 0.351748
402, 0.355765
404, 0.359879
406, 0.363837
408, 0.366662
410, 0.359055
412, 0.362634
414, 0.363494
416, 0.348093
418, 0.341128
420, 0.345704
422, 0.350168
424, 0.354698
426, 0.359103
428, 0.363046
430, 0.365441
432, 0.359507
434, 0.364347
436, 0.36475
438, 0.333096
440, 0.338294
442, 0.343435
444, 0.346665
446, 0.348324
448, 0.346078
450, 0.322771
452, 0.312717
454, 0.316303
456, 0.318845
458, 0.310583
460, 0.315343
462, 0.320306
464, 0.324823
466, 0.329249
468, 0.333006
470, 0.335313
472, 0.335067
474, 0.325326
476, 0.305643
478, 0.308328
480, 0.312443
482, 0.316031
484, 0.318669
486, 0.316001
488, 0.294004
490, 0.279939
492, 0.282198
494, 0.286021
496, 0.287385
498, 0.279462
500, 0.275955
502, 0.276186
504, 0.279124
506, 0.283045
508, 0.287887
510, 0.291722
512, 0.294248
514, 0.298655
516, 0.303201
518, 0.304674
520, 0.307591
522, 0.311489
524, 0.308469
526, 0.301101
528, 0.281159
530, 0.272243
532, 0.264479
534, 0.268902
536, 0.273521
538, 0.27689
540, 0.281777
542, 0.285064
544, 0.289628
546, 0.293856
548, 0.297038
550, 0.302069
552, 0.304859
554, 0.30898
556, 0.312575
558, 0.314375
560, 0.317908
562, 0.312078
564, 0.305047
566, 0.30933
568, 0.311929
570, 0.316705
572, 0.314996
574, 0.317443
576, 0.292299
578, 0.276873
580, 0.281824
582, 0.286419
584, 0.29
586, 0.292212
588, 0.295138
590, 0.293276
592, 0.285722
594, 0.289765
596, 0.293385
598, 0.298895
600, 0.301693
602, 0.306802
604, 0.310074
606, 0.315245
608, 0.318462
610, 0.32359
612, 0.326553
614, 0.331606
616, 0.333915
618, 0.338643
620, 0.339065
622, 0.341884
624, 0.328116
626, 0.322692
628, 0.32675
630, 0.331649
632, 0.336348
634, 0.338386
636, 0.34361
638, 0.344439
640, 0.349761
642, 0.344017
644, 0.338885
646, 0.339633
648, 0.345827
650, 0.34983
652, 0.35307
654, 0.357498
656, 0.358546
658, 0.364636
660, 0.363467
662, 0.367461
664, 0.366343
666, 0.360467
668, 0.359067
670, 0.311965
672, 0.252149
674, 0.239757
676, 0.248083
678, 0.254201
680, 0.255465
682, 0.253983
684, 0.256818
686, 0.260492
688, 0.262982
690, 0.266392
692, 0.269397
694, 0.271529
696, 0.274655
698, 0.277165
700, 0.278924
702, 0.282125
704, 0.283417
706, 0.284301
708, 0.286501
710, 0.280515
712, 0.267696
714, 0.261623
716, 0.264415
718, 0.269375
720, 0.2722
722, 0.27354
724, 0.275777
726, 0.27788
728, 0.279989
730, 0.282727
732, 0.283292
734, 0.283614
736, 0.284726
738, 0.277232
740, 0.259779
742, 0.246862
744, 0.246391
746, 0.250917
748, 0.249761
750, 0.240351
752, 0.231679
754, 0.231918
756, 0.236294
758, 0.238452
760, 0.239994
762, 0.241028
764, 0.240045
766, 0.240524
768, 0.240574
770, 0.229888
772, 0.209548
774, 0.19548
776, 0.195626
778, 0.202047
780, 0.206161
782, 0.207059
784, 0.207048
786, 0.208141
788, 0.210812
790, 0.213632
792, 0.215792
794, 0.218128
796, 0.220716
798, 0.222807
800, 0.224808
802, 0.227255
804, 0.229525
806, 0.231471
808, 0.233808
810, 0.236338
812, 0.238443
814, 0.24061
816, 0.243244
818, 0.245676
820, 0.247777
822, 0.250302
824, 0.253095
826, 0.255421
828, 0.257697
830, 0.260587
832, 0.263454
834, 0.265739
836, 0.268201
838, 0.271235
840, 0.273987
842, 0.276238
844, 0.278909
846, 0.28205
848, 0.28469
850, 0.286936
852, 0.28981
854, 0.293088
856, 0.295706
858, 0.297966
860, 0.300933
862, 0.304193
864, 0.306611
866, 0.308676
868, 0.311618
870, 0.314897
872, 0.317125
874, 0.318817
876, 0.321545
878, 0.324821
880, 0.326759
882, 0.327627
884, 0.329561
886, 0.332411
888, 0.333349
890, 0.331797
892, 0.330976
894, 0.331527
896, 0.326422
898, 0.307283
900, 0.276318
902, 0.248158
904, 0.23723
906, 0.244417
908, 0.257659
910, 0.264576
912, 0.262693
914, 0.25805
916, 0.25678
918, 0.259776
920, 0.264257
922, 0.268015
924, 0.271099
926, 0.274358
928, 0.277804
930, 0.280774
932, 0.283067
934, 0.285255
936, 0.287862
938, 0.290701
940, 0.293245
942, 0.295435
944, 0.297756
946, 0.300515
948, 0.303399
950, 0.305932
952, 0.308186
954, 0.310694
956, 0.313691
958, 0.316767
960, 0.319429
962, 0.321806
964, 0.324477
966, 0.327663
968, 0.330893
970, 0.333645
972, 0.336074
974, 0.338827
976, 0.342158
978, 0.345557
980, 0.348413
982, 0.35085
984, 0.353598
986, 0.35704
988, 0.36068
990, 0.363756
992, 0.366236
994, 0.368899
996, 0.372363
998, 0.376267
1000, 0.37968



