

lambda(nm), Y
400, 0.36907
402, 0.373408
404, 0.377206
406, 0.380213
408, 0.382227
410, 0.381821
412, 0.368319
414, 0.354461
416, 0.316406
418, 0.294954
420, 0.298004
422, 0.300814
424, 0.303048
426, 0.304083
428, 0.302965
430, 0.296811
432, 0.301008
434, 0.304839
436, 0.308062
438, 0.310873
440, 0.314972
442, 0.318401
444, 0.319918
446, 0.322342
448, 0.312409
450, 0.315334
452, 0.319086
454, 0.324615
456, 0.328064
458, 0.332508
460, 0.337999
462, 0.339909
464, 0.344621
466, 0.346205
468, 0.334756
470, 0.315731
472, 0.319484
474, 0.312134
476, 0.302862
478, 0.308067
480, 0.312779
482, 0.315711
484, 0.321472
486, 0.323936
488, 0.32834
490, 0.330832
492, 0.330127
494, 0.318061
496, 0.31549
498, 0.319598
500, 0.302681
502, 0.289367
504, 0.294754
506, 0.295396
508, 0.30106
510, 0.302826
512, 0.308415
514, 0.310458
516, 0.316649
518, 0.31847
520, 0.324983
522, 0.326061
524, 0.332749
526, 0.331747
528, 0.337508
530, 0.323008
532, 0.314862
534, 0.319354
536, 0.324415
538, 0.327857
540, 0.333921
542, 0.337057
544, 0.341956
546, 0.346427
548, 0.34897
550, 0.354762
552, 0.353177
554, 0.35833
556, 0.34488
558, 0.319778
560, 0.318645
562, 0.326757
564, 0.327985
566, 0.33563
568, 0.339604
570, 0.342936
572, 0.350051
574, 0.351747
576, 0.35957
578, 0.362219
580, 0.366922
582, 0.373678
584, 0.373919
586, 0.382733
588, 0.383444
590, 0.386326
592, 0.39361
594, 0.386673
596, 0.392484
598, 0.382041
600, 0.332776
602, 0.30771
604, 0.313997
606, 0.31725
608, 0.320424
610, 0.32646
612, 0.33069
614, 0.332871
616, 0.336843
618, 0.342719
620, 0.345635
622, 0.350243
624, 0.356151
626, 0.358459
628, 0.3638
630, 0.369652
632, 0.371668
634, 0.37776
636, 0.383547
638, 0.385279
640, 0.391954
642, 0.39795
644, 0.399198
646, 0.405931
648, 0.412305
650, 0.412648
652, 0.418815
654, 0.426184
656, 0.425259
658, 0.429213
660, 0.437813
662, 0.435018
664, 0.432427
666, 0.44056
668, 0.431167
670, 0.390444
672, 0.352617
674, 0.343961
676, 0.350774
678, 0.355481
680, 0.358955
682, 0.365046
684, 0.370614
686, 0.37269
688, 0.37445
690, 0.380008
692, 0.386627
694, 0.38974
696, 0.392369
698, 0.398538
700, 0.403986
702, 0.405545
704, 0.408797
706, 0.415741
708, 0.419659
710, 0.419897
712, 0.42408
714, 0.43143
716, 0.433217
718, 0.431072
720, 0.434648
722, 0.440911
724, 0.435135
726, 0.413206
728, 0.387476
730, 0.370867
732, 0.366737
734, 0.3717
736, 0.378625
738, 0.380306
740, 0.377531
742, 0.378171
744, 0.382063
746, 0.374893
748, 0.346154
750, 0.306762
752, 0.27874
754, 0.27108
756, 0.274902
758, 0.279573
760, 0.283426
762, 0.288149
764, 0.291987
766, 0.292754
768, 0.29243
770, 0.294485
772, 0.29904
774, 0.303603
776, 0.306977
778, 0.309943
780, 0.313097
782, 0.316176
784, 0.319173
786, 0.322418
788, 0.325675
790, 0.328437
792, 0.331061
794, 0.334391
796, 0.338227
798, 0.341404
800, 0.343702
802, 0.346432
804, 0.350406
806, 0.3544
808, 0.35683
810, 0.358328
812, 0.361081
814, 0.365496
816, 0.369105
818, 0.369823
820, 0.369245
822, 0.370904
824, 0.374967
826, 0.376118
828, 0.368101
830, 0.350367
832, 0.329564
834, 0.314286
836, 0.308663
838, 0.310833
840, 0.31641
842, 0.322352
844, 0.327685
846, 0.332026
848, 0.334794
850, 0.335996
852, 0.336921
854, 0.339265
856, 0.343532
858, 0.348616
860, 0.353045
862, 0.356418
864, 0.359471
866, 0.362936
868, 0.366689
870, 0.370099
872, 0.372963
874, 0.375792
876, 0.379167
878, 0.383011
880, 0.386703
882, 0.38985
884, 0.39277
886, 0.396113
888, 0.400083
890, 0.404184
892, 0.407767
894, 0.410761
896, 0.413754
898, 0.417345
900, 0.421496
902, 0.425584
904, 0.429091
906, 0.432171
908, 0.435495
910, 0.439546
912, 0.44411
914, 0.448496
916, 0.452251
918, 0.455625
920, 0.459325
922, 0.463788
924, 0.468731
926, 0.473408
928, 0.477344
930, 0.480809
932, 0.484582
934, 0.489212
936, 0.494484
938, 0.499594
940, 0.503881
942, 0.507452
944, 0.511105
946, 0.515626
948, 0.521077
950, 0.526714
952, 0.531622
954, 0.535518
956, 0.539018
958, 0.543137
960, 0.548422
962, 0.554466
964, 0.560217
966, 0.564836
968, 0.568417
970, 0.571947
972, 0.576531
974, 0.582479
976, 0.588992
978, 0.594727
980, 0.598824
982, 0.60162
984, 0.604464
986, 0.608728
988, 0.614686
990, 0.621094
992, 0.625803
994, 0.627037
996, 0.624526
998, 0.619751
1000, 0.615176



