

lambda(nm), Y
400, 0.431148
402, 0.434697
404, 0.438021
406, 0.441056
408, 0.443625
410, 0.444299
412, 0.433772
414, 0.422048
416, 0.389854
418, 0.368762
420, 0.372452
422, 0.3763
424, 0.380268
426, 0.38422
428, 0.386837
430, 0.387239
432, 0.394245
434, 0.40155
436, 0.407885
438, 0.413243
440, 0.420173
442, 0.426697
444, 0.430358
446, 0.434617
448, 0.42308
450, 0.427811
452, 0.43263
454, 0.441016
456, 0.446443
458, 0.451827
460, 0.460396
462, 0.462883
464, 0.467631
466, 0.470687
468, 0.449989
470, 0.419006
472, 0.419085
474, 0.374199
476, 0.317167
478, 0.325472
480, 0.325729
482, 0.328778
484, 0.333326
486, 0.334552
488, 0.338422
490, 0.340546
492, 0.339583
494, 0.333822
496, 0.327597
498, 0.329068
500, 0.289231
502, 0.266296
504, 0.277319
506, 0.279913
508, 0.287829
510, 0.291761
512, 0.29776
514, 0.301807
516, 0.307764
518, 0.311152
520, 0.316995
522, 0.319218
524, 0.324889
526, 0.324444
528, 0.328579
530, 0.31116
532, 0.297471
534, 0.304549
536, 0.307449
538, 0.313014
540, 0.317171
542, 0.32195
544, 0.325315
546, 0.331033
548, 0.333273
550, 0.339571
552, 0.340008
554, 0.3454
556, 0.340182
558, 0.325559
560, 0.326476
562, 0.332293
564, 0.335908
566, 0.340768
568, 0.346047
570, 0.348937
572, 0.355106
574, 0.358411
576, 0.363872
578, 0.368966
580, 0.372175
582, 0.379304
584, 0.381014
586, 0.387527
588, 0.391292
590, 0.39296
592, 0.400692
594, 0.397498
596, 0.401849
598, 0.398234
600, 0.363997
602, 0.348432
604, 0.35517
606, 0.357819
608, 0.363561
610, 0.368698
612, 0.373222
614, 0.378351
616, 0.381382
618, 0.388563
620, 0.393593
622, 0.397384
624, 0.405771
626, 0.40945
628, 0.4142
630, 0.422928
632, 0.425506
634, 0.431341
636, 0.44023
638, 0.442076
640, 0.448804
642, 0.457957
644, 0.459021
646, 0.466012
648, 0.475772
650, 0.475822
652, 0.482022
654, 0.49289
656, 0.491571
658, 0.494817
660, 0.507002
662, 0.50376
664, 0.49857
666, 0.509584
668, 0.49788
670, 0.442758
672, 0.392992
674, 0.382827
676, 0.390698
678, 0.395847
680, 0.401026
682, 0.408287
684, 0.414194
686, 0.417209
688, 0.419321
690, 0.425071
692, 0.433535
694, 0.438055
696, 0.440387
698, 0.447552
700, 0.455138
702, 0.456785
704, 0.45982
706, 0.469014
708, 0.474654
710, 0.474297
712, 0.479395
714, 0.489614
716, 0.49174
718, 0.488115
720, 0.493081
722, 0.501697
724, 0.493867
726, 0.466933
728, 0.437674
730, 0.418119
732, 0.410409
734, 0.414817
736, 0.424524
738, 0.425481
740, 0.416673
742, 0.414079
744, 0.419516
746, 0.405204
748, 0.349787
750, 0.274641
752, 0.222337
754, 0.208238
756, 0.21336
758, 0.218226
760, 0.222069
762, 0.228713
764, 0.233391
766, 0.231198
768, 0.226832
770, 0.227694
772, 0.233405
774, 0.238362
776, 0.240565
778, 0.242432
780, 0.245243
782, 0.247696
784, 0.249238
786, 0.251006
788, 0.253373
790, 0.255355
792, 0.256822
794, 0.258983
796, 0.262098
798, 0.264699
800, 0.266024
802, 0.267507
804, 0.270507
806, 0.273846
808, 0.275436
810, 0.275683
812, 0.27718
814, 0.280707
816, 0.283528
818, 0.283044
820, 0.280886
822, 0.281158
824, 0.284287
826, 0.284337
828, 0.274034
830, 0.252432
832, 0.226839
834, 0.207053
836, 0.198087
838, 0.198183
840, 0.202473
842, 0.207325
844, 0.211422
846, 0.214313
848, 0.215456
850, 0.214872
852, 0.213866
854, 0.214263
856, 0.216799
858, 0.220505
860, 0.223764
862, 0.225828
864, 0.227203
866, 0.228751
868, 0.230711
870, 0.232656
872, 0.234202
874, 0.235503
876, 0.237005
878, 0.238895
880, 0.240917
882, 0.242731
884, 0.244326
886, 0.246
888, 0.247976
890, 0.250137
892, 0.25217
894, 0.253944
896, 0.255667
898, 0.257668
900, 0.260044
902, 0.262557
904, 0.26488
906, 0.266926
908, 0.268905
910, 0.27109
912, 0.273532
914, 0.276023
916, 0.278327
918, 0.280421
920, 0.282519
922, 0.284841
924, 0.287391
926, 0.28995
928, 0.292294
930, 0.294421
932, 0.296558
934, 0.29895
936, 0.301624
938, 0.30436
940, 0.306891
942, 0.309151
944, 0.311342
946, 0.313757
948, 0.316515
950, 0.319443
952, 0.322226
954, 0.324673
956, 0.326899
958, 0.329234
960, 0.331945
962, 0.335004
964, 0.338092
966, 0.340854
968, 0.343195
970, 0.345367
972, 0.347778
974, 0.350656
976, 0.353844
978, 0.356895
980, 0.359418
982, 0.361407
984, 0.363287
986, 0.365616
988, 0.368613
990, 0.37186
992, 0.374396
994, 0.375194
996, 0.373743
998, 0.370387
1000, 0.366219



