

lambda(nm), Y
400, 0.411449
401, 0.414132
402, 0.41775
403, 0.420488
404, 0.423354
405, 0.426379
406, 0.428155
407, 0.430819
408, 0.431763
409, 0.43233
410, 0.431652
411, 0.427668
412, 0.411972
413, 0.390025
414, 0.391229
415, 0.385921
416, 0.340903
417, 0.308398
418, 0.31125
419, 0.316303
420, 0.317181
421, 0.319864
422, 0.322741
423, 0.325189
424, 0.327475
425, 0.329686
426, 0.331022
427, 0.333038
428, 0.331449
429, 0.32469
430, 0.324378
431, 0.329421
432, 0.331464
433, 0.334884
434, 0.338711
435, 0.340445
436, 0.344585
437, 0.347717
438, 0.349107
439, 0.353453
440, 0.355947
441, 0.356692
442, 0.360956
443, 0.362456
444, 0.360889
445, 0.364
446, 0.361359
447, 0.341337
448, 0.320102
449, 0.316561
450, 0.323131
451, 0.325555
452, 0.326203
453, 0.330335
454, 0.333615
455, 0.335052
456, 0.338675
457, 0.341927
458, 0.343076
459, 0.346459
460, 0.350193
461, 0.35078
462, 0.353167
463, 0.357298
464, 0.356998
465, 0.356671
466, 0.360313
467, 0.357851
468, 0.345461
469, 0.333272
470, 0.326173
471, 0.324127
472, 0.327207
473, 0.322059
474, 0.295126
475, 0.26353
476, 0.25362
477, 0.260069
478, 0.263139
479, 0.262672
480, 0.26574
481, 0.268853
482, 0.269932
483, 0.272727
484, 0.275721
485, 0.276146
486, 0.277684
487, 0.281478
488, 0.282769
489, 0.282069
490, 0.284333
491, 0.287046
492, 0.283556
493, 0.274893
494, 0.267431
495, 0.264145
496, 0.264741
497, 0.267775
498, 0.268976
499, 0.26391
500, 0.254172
501, 0.246349
502, 0.24468
503, 0.247632
504, 0.250954
505, 0.252326
506, 0.253119
507, 0.255495
508, 0.258652
509, 0.260369
510, 0.261245
511, 0.263471
512, 0.266401
513, 0.267922
514, 0.268929
515, 0.271544
516, 0.274573
517, 0.275815
518, 0.276721
519, 0.279581
520, 0.282664
521, 0.283486
522, 0.284011
523, 0.286967
524, 0.290103
525, 0.290156
526, 0.289498
527, 0.291997
528, 0.294696
529, 0.291104
530, 0.281865
531, 0.274879
532, 0.274506
533, 0.277214
534, 0.278925
535, 0.280389
536, 0.283137
537, 0.285639
538, 0.286614
539, 0.287984
540, 0.291229
541, 0.294128
542, 0.29454
543, 0.294599
544, 0.297306
545, 0.301069
546, 0.30201
547, 0.300633
548, 0.301375
549, 0.305144
550, 0.307124
551, 0.304205
552, 0.300499
553, 0.301338
554, 0.303691
555, 0.297487
556, 0.277595
557, 0.25135
558, 0.232076
559, 0.226555
560, 0.230551
561, 0.235452
562, 0.236849
563, 0.236369
564, 0.237348
565, 0.240612
566, 0.244278
567, 0.246363
568, 0.246852
569, 0.247358
570, 0.249149
571, 0.251796
572, 0.25391
573, 0.254986
574, 0.256032
575, 0.258136
576, 0.260899
577, 0.262922
578, 0.263773
579, 0.264679
580, 0.266858
581, 0.269748
582, 0.271687
583, 0.272229
584, 0.272884
585, 0.275109
586, 0.278203
587, 0.280101
588, 0.280158
589, 0.280189
590, 0.282163
591, 0.285436
592, 0.287293
593, 0.286379
594, 0.284707
595, 0.285364
596, 0.288334
597, 0.289469
598, 0.28427
599, 0.272621
600, 0.259448
601, 0.250626
602, 0.24836
603, 0.250395
604, 0.253072
605, 0.254607
606, 0.255576
607, 0.257096
608, 0.259293
609, 0.261512
610, 0.263378
611, 0.26513
612, 0.267002
613, 0.26876
614, 0.270092
615, 0.271242
616, 0.2729
617, 0.275358
618, 0.278025
619, 0.280006
620, 0.281158
621, 0.282325
622, 0.284416
623, 0.287326
624, 0.289987
625, 0.291549
626, 0.292381
627, 0.293721
628, 0.296319
629, 0.299565
630, 0.302101
631, 0.303289
632, 0.303958
633, 0.305564
634, 0.308635
635, 0.312156
636, 0.314584
637, 0.315468
638, 0.315981
639, 0.317757
640, 0.321204
641, 0.32501
642, 0.327412
643, 0.32798
644, 0.328124
645, 0.329761
646, 0.333414
647, 0.337606
648, 0.340214
649, 0.340523
650, 0.340006
651, 0.341024
652, 0.344587
653, 0.349285
654, 0.35245
655, 0.352584
656, 0.350847
657, 0.350175
658, 0.352685
659, 0.357621
660, 0.361732
661, 0.361917
662, 0.358003
663, 0.353208
664, 0.351686
665, 0.354869
666, 0.359468
667, 0.358846
668, 0.347048
669, 0.322804
670, 0.290797
671, 0.25936
672, 0.236168
673, 0.224621
674, 0.222987
675, 0.226407
676, 0.230123
677, 0.23183
678, 0.231984
679, 0.232393
680, 0.234392
681, 0.237873
682, 0.241575
683, 0.244133
684, 0.245008
685, 0.244698
686, 0.244265
687, 0.244618
688, 0.246066
689, 0.248323
690, 0.250833
691, 0.253125
692, 0.254994
693, 0.256487
694, 0.257796
695, 0.259142
696, 0.260697
697, 0.262523
698, 0.26453
699, 0.266503
700, 0.268198



