

lambda(nm), Y
400, 0.44331
401, 0.44702
402, 0.451259
403, 0.455013
404, 0.459048
405, 0.462954
406, 0.466551
407, 0.470379
408, 0.473432
409, 0.476466
410, 0.478173
411, 0.479003
412, 0.471085
413, 0.45699
414, 0.457855
415, 0.455312
416, 0.429562
417, 0.410131
418, 0.409815
419, 0.412188
420, 0.411863
421, 0.412587
422, 0.414599
423, 0.415171
424, 0.416932
425, 0.418411
426, 0.417691
427, 0.419911
428, 0.414766
429, 0.399627
430, 0.395099
431, 0.398999
432, 0.399616
433, 0.402545
434, 0.40525
435, 0.406135
436, 0.410545
437, 0.412754
438, 0.413673
439, 0.418546
440, 0.420314
441, 0.42078
442, 0.425683
443, 0.426528
444, 0.424233
445, 0.427711
446, 0.42369
447, 0.398198
448, 0.370851
449, 0.366184
450, 0.37492
451, 0.377818
452, 0.378723
453, 0.384431
454, 0.388277
455, 0.390269
456, 0.395463
457, 0.399197
458, 0.400908
459, 0.40606
460, 0.41041
461, 0.411541
462, 0.415961
463, 0.421015
464, 0.421364
465, 0.423663
466, 0.42897
467, 0.428071
468, 0.421921
469, 0.416463
470, 0.410804
471, 0.40905
472, 0.414184
473, 0.410097
474, 0.385594
475, 0.360086
476, 0.353865
477, 0.359179
478, 0.362011
479, 0.363097
480, 0.365853
481, 0.368309
482, 0.370449
483, 0.373631
484, 0.375993
485, 0.376884
486, 0.379025
487, 0.382449
488, 0.383746
489, 0.383047
490, 0.384398
491, 0.386705
492, 0.381282
493, 0.364103
494, 0.345277
495, 0.338036
496, 0.342007
497, 0.346489
498, 0.345988
499, 0.342392
500, 0.337022
501, 0.331346
502, 0.33029
503, 0.335252
504, 0.339995
505, 0.340765
506, 0.342207
507, 0.347272
508, 0.351394
509, 0.352218
510, 0.354326
511, 0.359448
512, 0.362853
513, 0.363345
514, 0.365917
515, 0.371407
516, 0.374491
517, 0.374463
518, 0.376967
519, 0.382719
520, 0.385632
521, 0.384653
522, 0.386287
523, 0.392131
524, 0.394981
525, 0.391891
526, 0.390417
527, 0.395112
528, 0.396719
529, 0.383661
530, 0.35919
531, 0.338606
532, 0.331688
533, 0.334875
534, 0.339736
535, 0.342469
536, 0.344004
537, 0.345906
538, 0.348841
539, 0.352658
540, 0.356162
541, 0.358099
542, 0.359132
543, 0.361373
544, 0.365275
545, 0.368673
546, 0.369979
547, 0.370771
548, 0.373497
549, 0.37754
550, 0.379727
551, 0.378909
552, 0.378037
553, 0.380171
554, 0.383128
555, 0.379962
556, 0.365878
557, 0.344447
558, 0.325949
559, 0.318781
560, 0.322392
561, 0.328963
562, 0.33178
563, 0.331148
564, 0.331873
565, 0.336302
566, 0.341643
567, 0.344214
568, 0.344362
569, 0.34557
570, 0.349463
571, 0.353779
572, 0.355848
573, 0.356431
574, 0.358522
575, 0.362977
576, 0.367232
577, 0.368916
578, 0.369243
579, 0.371387
580, 0.376049
581, 0.380373
582, 0.381787
583, 0.381597
584, 0.383368
585, 0.388138
586, 0.392827
587, 0.39413
588, 0.39293
589, 0.393415
590, 0.397749
591, 0.402981
592, 0.404305
593, 0.401001
594, 0.397791
595, 0.39946
596, 0.404454
597, 0.404737
598, 0.392654
599, 0.368257
600, 0.340088
601, 0.3189
602, 0.310182
603, 0.311676
604, 0.316886
605, 0.320553
606, 0.32154
607, 0.321807
608, 0.323533
609, 0.327116
610, 0.33124
611, 0.334291
612, 0.335702
613, 0.336266
614, 0.337355
615, 0.339772
616, 0.343141
617, 0.346326
618, 0.348513
619, 0.349953
620, 0.351673
621, 0.354407
622, 0.35783
623, 0.360886
624, 0.362887
625, 0.364261
626, 0.366127
627, 0.369136
628, 0.372766
629, 0.375843
630, 0.377757
631, 0.379124
632, 0.381173
633, 0.384484
634, 0.388358
635, 0.391507
636, 0.393355
637, 0.394651
638, 0.396747
639, 0.400241
640, 0.404349
641, 0.407644
642, 0.409456
643, 0.410567
644, 0.412491
645, 0.416027
646, 0.420461
647, 0.4242
648, 0.426267
649, 0.427248
650, 0.428797
651, 0.432117
652, 0.436817
653, 0.441197
654, 0.44374
655, 0.44449
656, 0.445081
657, 0.447351
658, 0.451705
659, 0.456667
660, 0.460014
661, 0.460614
662, 0.459443
663, 0.458921
664, 0.460997
665, 0.465435
666, 0.469558
667, 0.469687
668, 0.463315
669, 0.450624
670, 0.434459
671, 0.418927
672, 0.40755
673, 0.401971
674, 0.401749
675, 0.405045
676, 0.409668
677, 0.41395
678, 0.417174
679, 0.419536
680, 0.421777
681, 0.424648
682, 0.428439
683, 0.432769
684, 0.436791
685, 0.439717
686, 0.441376
687, 0.442419
688, 0.44398
689, 0.446969
690, 0.45144
691, 0.456495
692, 0.460835
693, 0.463617
694, 0.465047
695, 0.466269
696, 0.468608
697, 0.472645
698, 0.477786
699, 0.482627
700, 0.485897



