

lambda(nm), Y
400, 0.309046
401, 0.311549
402, 0.314626
403, 0.316753
404, 0.319916
405, 0.322189
406, 0.324668
407, 0.327452
408, 0.328947
409, 0.331475
410, 0.332275
411, 0.332525
412, 0.328634
413, 0.319578
414, 0.320159
415, 0.316351
416, 0.291266
417, 0.272655
418, 0.273691
419, 0.276338
420, 0.276341
421, 0.277834
422, 0.279435
423, 0.28057
424, 0.282203
425, 0.283384
426, 0.283944
427, 0.285517
428, 0.28354
429, 0.276889
430, 0.275172
431, 0.278196
432, 0.279504
433, 0.281579
434, 0.284071
435, 0.285329
436, 0.288189
437, 0.290409
438, 0.291551
439, 0.294725
440, 0.296663
441, 0.297524
442, 0.3008
443, 0.302206
444, 0.301716
445, 0.304374
446, 0.303282
447, 0.291364
448, 0.278927
449, 0.27752
450, 0.282554
451, 0.285104
452, 0.2864
453, 0.289974
454, 0.293063
455, 0.294864
456, 0.298177
457, 0.301262
458, 0.302885
459, 0.306107
460, 0.309525
461, 0.310793
462, 0.313455
463, 0.317197
464, 0.317946
465, 0.319058
466, 0.322695
467, 0.322384
468, 0.317065
469, 0.312471
470, 0.309262
471, 0.308128
472, 0.311108
473, 0.308694
474, 0.29142
475, 0.27168
476, 0.266201
477, 0.270141
478, 0.271664
479, 0.271796
480, 0.274109
481, 0.275872
482, 0.276728
483, 0.279123
484, 0.28123
485, 0.281351
486, 0.282532
487, 0.285486
488, 0.286326
489, 0.285015
490, 0.285967
491, 0.287904
492, 0.282678
493, 0.267604
494, 0.2519
495, 0.246141
496, 0.249595
497, 0.253395
498, 0.253179
499, 0.251789
500, 0.251466
501, 0.251334
502, 0.251903
503, 0.254678
504, 0.257968
505, 0.259342
506, 0.260369
507, 0.263309
508, 0.266349
509, 0.267432
510, 0.268631
511, 0.271755
512, 0.274463
513, 0.275187
514, 0.276561
515, 0.279979
516, 0.282512
517, 0.282846
518, 0.284178
519, 0.287815
520, 0.29025
521, 0.290003
522, 0.290859
523, 0.294583
524, 0.296971
525, 0.295495
526, 0.294553
527, 0.297577
528, 0.299169
529, 0.291761
530, 0.277116
531, 0.264927
532, 0.261236
533, 0.263484
534, 0.2665
535, 0.268405
536, 0.269856
537, 0.271393
538, 0.273291
539, 0.275835
540, 0.278456
541, 0.280058
542, 0.280872
543, 0.282481
544, 0.285341
545, 0.287874
546, 0.288935
547, 0.289732
548, 0.291941
549, 0.294949
550, 0.296642
551, 0.296604
552, 0.29687
553, 0.298998
554, 0.301397
555, 0.300397
556, 0.293865
557, 0.283625
558, 0.274476
559, 0.270674
560, 0.272686
561, 0.277067
562, 0.279856
563, 0.280283
564, 0.280819
565, 0.28357
566, 0.287512
567, 0.290054
568, 0.290648
569, 0.291452
570, 0.294202
571, 0.297773
572, 0.299889
573, 0.300452
574, 0.301688
575, 0.304894
576, 0.308495
577, 0.310248
578, 0.310489
579, 0.311754
580, 0.31522
581, 0.318945
582, 0.32047
583, 0.320276
584, 0.321271
585, 0.324855
586, 0.328853
587, 0.330254
588, 0.329263
589, 0.329253
590, 0.332441
591, 0.336752
592, 0.338086
593, 0.335452
594, 0.332585
595, 0.333641
596, 0.337634
597, 0.338062
598, 0.328665
599, 0.309591
600, 0.287892
601, 0.272074
602, 0.266029
603, 0.267501
604, 0.271395
605, 0.274062
606, 0.27501
607, 0.275654
608, 0.277254
609, 0.27992
610, 0.282905
611, 0.285351
612, 0.286843
613, 0.287617
614, 0.288426
615, 0.290029
616, 0.292562
617, 0.295358
618, 0.297526
619, 0.298835
620, 0.299986
621, 0.301904
622, 0.304731
623, 0.307622
624, 0.309616
625, 0.310693
626, 0.311844
627, 0.314044
628, 0.31719
629, 0.320159
630, 0.321979
631, 0.322881
632, 0.324099
633, 0.326605
634, 0.330065
635, 0.333139
636, 0.33484
637, 0.335576
638, 0.336779
639, 0.33948
640, 0.34323
641, 0.346499
642, 0.348167
643, 0.348662
644, 0.349602
645, 0.352245
646, 0.356234
647, 0.359874
648, 0.361705
649, 0.361917
650, 0.362246
651, 0.3644
652, 0.368447
653, 0.372647
654, 0.374954
655, 0.374874
656, 0.374002
657, 0.374706
658, 0.378039
659, 0.38267
660, 0.385837
661, 0.385599
662, 0.382573
663, 0.379646
664, 0.379743
665, 0.383261
666, 0.387115
667, 0.386205
668, 0.376435
669, 0.357327
670, 0.332575
671, 0.308279
672, 0.290005
673, 0.280405
674, 0.278608
675, 0.281394
676, 0.285227
677, 0.287905
678, 0.289096
679, 0.289775
680, 0.291138
681, 0.293723
682, 0.297132
683, 0.300379
684, 0.302545
685, 0.303332
686, 0.303228
687, 0.303223
688, 0.304252
689, 0.306673
690, 0.310073
691, 0.313523
692, 0.316133
693, 0.317587
694, 0.31832
695, 0.319227
696, 0.321071
697, 0.323975
698, 0.327325
699, 0.330171
700, 0.331864



