

lambda(nm), Y
400, 0.433978
402, 0.43991
404, 0.44576
406, 0.451153
408, 0.455312
410, 0.456388
412, 0.444531
414, 0.434244
416, 0.406922
418, 0.390668
420, 0.39578
422, 0.40051
424, 0.404109
426, 0.406089
428, 0.402627
430, 0.384842
432, 0.393026
434, 0.400018
436, 0.407062
438, 0.414437
440, 0.421642
442, 0.428184
444, 0.434529
446, 0.441199
448, 0.442164
450, 0.449425
452, 0.4557
454, 0.463066
456, 0.471951
458, 0.478987
460, 0.48381
462, 0.491439
464, 0.499569
466, 0.498836
468, 0.490753
470, 0.477226
472, 0.472176
474, 0.43417
476, 0.386828
478, 0.394778
480, 0.400206
482, 0.406931
484, 0.410382
486, 0.415918
488, 0.422668
490, 0.422904
492, 0.426624
494, 0.410193
496, 0.410105
498, 0.414678
500, 0.40194
502, 0.392971
504, 0.401319
506, 0.40514
508, 0.410469
510, 0.417578
512, 0.420844
514, 0.429327
516, 0.433055
518, 0.439894
520, 0.44597
522, 0.449561
524, 0.457638
526, 0.457259
528, 0.464355
530, 0.446051
532, 0.434122
534, 0.442
536, 0.447264
538, 0.454588
540, 0.458993
542, 0.466907
544, 0.469784
546, 0.477908
548, 0.478466
550, 0.485523
552, 0.481187
554, 0.48282
556, 0.454568
558, 0.392752
560, 0.390884
562, 0.399626
564, 0.402596
566, 0.410343
568, 0.413332
570, 0.421014
572, 0.423995
574, 0.431573
576, 0.434828
578, 0.441617
580, 0.445826
582, 0.450545
584, 0.456459
586, 0.457964
588, 0.465536
590, 0.463082
592, 0.469817
594, 0.463651
596, 0.460236
598, 0.445605
600, 0.364302
602, 0.317259
604, 0.330514
606, 0.332326
608, 0.336645
610, 0.342726
612, 0.34497
614, 0.351974
616, 0.35469
618, 0.36053
620, 0.365383
622, 0.368971
624, 0.376011
626, 0.378749
628, 0.384877
630, 0.390288
632, 0.393392
634, 0.401105
636, 0.404223
638, 0.409648
640, 0.41677
642, 0.418695
644, 0.426583
646, 0.431381
648, 0.43347
650, 0.442499
652, 0.443864
654, 0.446765
656, 0.45534
658, 0.452033
660, 0.455009
662, 0.460538
664, 0.447324
666, 0.445991
668, 0.43588
670, 0.354574
672, 0.261063
674, 0.240451
676, 0.255139
678, 0.255187
680, 0.254965
682, 0.260695
684, 0.262437
686, 0.264222
688, 0.268091
690, 0.270735
692, 0.273189
694, 0.276131
696, 0.279358
698, 0.282634
700, 0.284949
702, 0.287847
704, 0.291766
706, 0.294132
708, 0.296515
710, 0.300716
712, 0.30313
714, 0.304364
716, 0.308383
718, 0.311026
720, 0.309736
722, 0.311489
724, 0.31325
726, 0.300599
728, 0.27754
730, 0.265454
732, 0.268757
734, 0.273418
736, 0.27463
738, 0.277473
740, 0.280554
742, 0.28108
744, 0.282916
746, 0.285492
748, 0.280529
750, 0.268201
752, 0.260174
754, 0.261917
756, 0.266816
758, 0.269514
760, 0.271917
762, 0.27558
764, 0.27885
766, 0.281518
768, 0.284927
770, 0.288558
772, 0.291373
774, 0.294325
776, 0.2982
778, 0.301803
780, 0.30456
782, 0.307804
784, 0.311916
786, 0.315449
788, 0.318173
790, 0.321642
792, 0.325974
794, 0.329444
796, 0.331948
798, 0.335411
800, 0.340042
802, 0.343692
804, 0.345903
806, 0.349004
808, 0.353805
810, 0.357747
812, 0.35941
814, 0.361412
816, 0.365924
818, 0.370246
820, 0.370839
822, 0.369785
824, 0.371991
826, 0.375734
828, 0.371324
830, 0.352411
832, 0.325784
834, 0.306121
836, 0.301616
838, 0.307678
840, 0.314532
842, 0.317651
844, 0.319256
846, 0.322367
848, 0.326727
850, 0.330494
852, 0.333281
854, 0.33613
856, 0.339569
858, 0.343089
860, 0.346293
862, 0.349509
864, 0.35306
866, 0.356645
868, 0.359871
870, 0.362957
872, 0.366455
874, 0.370413
876, 0.374282
878, 0.37769
880, 0.380934
882, 0.384525
884, 0.388489
886, 0.392417
888, 0.396082
890, 0.399737
892, 0.403692
894, 0.407862
896, 0.411915
898, 0.415769
900, 0.419715
902, 0.423998
904, 0.428468
906, 0.432777
908, 0.436847
910, 0.440957
912, 0.445342
914, 0.449863
916, 0.454186
918, 0.458247
920, 0.462361
922, 0.466835
924, 0.471572
926, 0.476178
928, 0.480457
930, 0.484668
932, 0.489215
934, 0.494145
936, 0.499074
938, 0.503642
940, 0.507961
942, 0.512496
944, 0.517521
946, 0.522769
948, 0.527722
950, 0.532214
952, 0.536653
954, 0.541572
956, 0.547008
958, 0.552412
960, 0.557239
962, 0.561586
964, 0.56614
966, 0.571436
968, 0.577197
970, 0.582514
972, 0.586774
974, 0.590367
976, 0.594381
978, 0.599461
980, 0.604969
982, 0.609417
984, 0.611928
986, 0.61332
988, 0.615509
990, 0.619385
992, 0.622882
994, 0.621224
996, 0.609782
998, 0.587783
1000, 0.560094



