

lambda(nm), Y
740, 0.235409
740.067, 0.235397
740.133, 0.235386
740.2, 0.235374
740.267, 0.235362
740.333, 0.23535
740.4, 0.235339
740.467, 0.235327
740.533, 0.235315
740.6, 0.235303
740.667, 0.235292
740.733, 0.23528
740.8, 0.235268
740.867, 0.235257
740.933, 0.235245
741, 0.235233
741.067, 0.235222
741.133, 0.23521
741.2, 0.235199
741.267, 0.235188
741.333, 0.235177
741.4, 0.235166
741.467, 0.235155
741.533, 0.235144
741.6, 0.235134
741.667, 0.235124
741.733, 0.235113
741.8, 0.235103
741.867, 0.235094
741.933, 0.235084
742, 0.235075
742.067, 0.235065
742.133, 0.235056
742.2, 0.235048
742.267, 0.235039
742.333, 0.235031
742.4, 0.235023
742.467, 0.235015
742.533, 0.235008
742.6, 0.235001
742.667, 0.234994
742.733, 0.234988
742.8, 0.234982
742.867, 0.234976
742.933, 0.23497
743, 0.234965
743.067, 0.23496
743.133, 0.234956
743.2, 0.234952
743.267, 0.234948
743.333, 0.234945
743.4, 0.234942
743.467, 0.23494
743.533, 0.234938
743.6, 0.234936
743.667, 0.234935
743.733, 0.234935
743.8, 0.234934
743.867, 0.234934
743.933, 0.234935
744, 0.234936
744.067, 0.234938
744.133, 0.23494
744.2, 0.234943
744.267, 0.234946
744.333, 0.234949
744.4, 0.234953
744.467, 0.234958
744.533, 0.234963
744.6, 0.234969
744.667, 0.234975
744.733, 0.234981
744.8, 0.234989
744.867, 0.234997
744.933, 0.235005
745, 0.235014
745.067, 0.235023
745.133, 0.235033
745.2, 0.235044
745.267, 0.235055
745.333, 0.235067
745.4, 0.235079
745.467, 0.235092
745.533, 0.235106
745.6, 0.23512
745.667, 0.235135
745.733, 0.23515
745.8, 0.235166
745.867, 0.235183
745.933, 0.2352
746, 0.235218
746.067, 0.235236
746.133, 0.235256
746.2, 0.235275
746.267, 0.235296
746.333, 0.235317
746.4, 0.235338
746.467, 0.23536
746.533, 0.235383
746.6, 0.235407
746.667, 0.235431
746.733, 0.235455
746.8, 0.235481
746.867, 0.235507
746.933, 0.235534
747, 0.235561
747.067, 0.235589
747.133, 0.235617
747.2, 0.235646
747.267, 0.235676
747.333, 0.235707
747.4, 0.235738
747.467, 0.23577
747.533, 0.235802
747.6, 0.235835
747.667, 0.235869
747.733, 0.235903
747.8, 0.235938
747.867, 0.235973
747.933, 0.236009
748, 0.236046
748.067, 0.236083
748.133, 0.236121
748.2, 0.23616
748.267, 0.236199
748.333, 0.236238
748.4, 0.236279
748.467, 0.23632
748.533, 0.236361
748.6, 0.236403
748.667, 0.236446
748.733, 0.236489
748.8, 0.236533
748.867, 0.236577
748.933, 0.236622
749, 0.236668
749.067, 0.236714
749.133, 0.23676
749.2, 0.236807
749.267, 0.236855
749.333, 0.236903
749.4, 0.236952
749.467, 0.237001
749.533, 0.237051
749.6, 0.237101
749.667, 0.237152
749.733, 0.237203
749.8, 0.237255
749.867, 0.237307
749.933, 0.23736
750, 0.237413
750.067, 0.237466
750.133, 0.23752
750.2, 0.237575
750.267, 0.23763
750.333, 0.237685
750.4, 0.237741
750.467, 0.237797
750.533, 0.237853
750.6, 0.23791
750.667, 0.237968
750.733, 0.238025
750.8, 0.238083
750.867, 0.238142
750.933, 0.238201
751, 0.23826
751.067, 0.238319
751.133, 0.238379
751.2, 0.238439
751.267, 0.2385
751.333, 0.23856
751.4, 0.238621
751.467, 0.238683
751.533, 0.238744
751.6, 0.238806
751.667, 0.238868
751.733, 0.23893
751.8, 0.238993
751.867, 0.239056
751.933, 0.239119
752, 0.239182
752.067, 0.239246
752.133, 0.239309
752.2, 0.239373
752.267, 0.239437
752.333, 0.239501
752.4, 0.239566
752.467, 0.23963
752.533, 0.239695
752.6, 0.239759
752.667, 0.239824
752.733, 0.239889
752.8, 0.239954
752.867, 0.240019
752.933, 0.240085
753, 0.24015
753.067, 0.240215
753.133, 0.240281
753.2, 0.240346
753.267, 0.240412
753.333, 0.240477
753.4, 0.240543
753.467, 0.240608
753.533, 0.240674
753.6, 0.240739
753.667, 0.240805
753.733, 0.24087
753.8, 0.240936
753.867, 0.241001
753.933, 0.241066
754, 0.241132
754.067, 0.241197
754.133, 0.241262
754.2, 0.241327
754.267, 0.241392
754.333, 0.241457
754.4, 0.241521
754.467, 0.241586
754.533, 0.24165
754.6, 0.241715
754.667, 0.241779
754.733, 0.241843
754.8, 0.241907
754.867, 0.241971
754.933, 0.242034
755, 0.242097
755.067, 0.242161
755.133, 0.242223
755.2, 0.242286
755.267, 0.242349
755.333, 0.242411
755.4, 0.242473
755.467, 0.242535
755.533, 0.242597
755.6, 0.242658
755.667, 0.242719
755.733, 0.24278
755.8, 0.242841
755.867, 0.242901
755.933, 0.242961
756, 0.243021
756.067, 0.24308
756.133, 0.243139
756.2, 0.243198
756.267, 0.243257
756.333, 0.243315
756.4, 0.243373
756.467, 0.243431
756.533, 0.243488
756.6, 0.243545
756.667, 0.243602
756.733, 0.243658
756.8, 0.243714
756.867, 0.24377
756.933, 0.243825
757, 0.24388
757.067, 0.243935
757.133, 0.243989
757.2, 0.244043
757.267, 0.244097
757.333, 0.24415
757.4, 0.244203
757.467, 0.244256
757.533, 0.244308
757.6, 0.24436
757.667, 0.244411
757.733, 0.244462
757.8, 0.244513
757.867, 0.244563
757.933, 0.244613
758, 0.244662
758.067, 0.244712
758.133, 0.24476
758.2, 0.244809
758.267, 0.244857
758.333, 0.244904
758.4, 0.244952
758.467, 0.244999
758.533, 0.245045
758.6, 0.245091
758.667, 0.245137
758.733, 0.245182
758.8, 0.245227
758.867, 0.245272
758.933, 0.245316
759, 0.24536
759.067, 0.245403
759.133, 0.245446
759.2, 0.245489
759.267, 0.245532
759.333, 0.245574
759.4, 0.245615
759.467, 0.245656
759.533, 0.245697
