

lambda(nm), Y
740, 0.273334
740.067, 0.273294
740.133, 0.273253
740.2, 0.273212
740.267, 0.273171
740.333, 0.27313
740.4, 0.273088
740.467, 0.273045
740.533, 0.273003
740.6, 0.27296
740.667, 0.272917
740.733, 0.272873
740.8, 0.27283
740.867, 0.272786
740.933, 0.272742
741, 0.272697
741.067, 0.272653
741.133, 0.272608
741.2, 0.272563
741.267, 0.272518
741.333, 0.272473
741.4, 0.272428
741.467, 0.272383
741.533, 0.272338
741.6, 0.272293
741.667, 0.272248
741.733, 0.272203
741.8, 0.272158
741.867, 0.272113
741.933, 0.272068
742, 0.272023
742.067, 0.271979
742.133, 0.271934
742.2, 0.27189
742.267, 0.271846
742.333, 0.271802
742.4, 0.271758
742.467, 0.271715
742.533, 0.271672
742.6, 0.271629
742.667, 0.271586
742.733, 0.271544
742.8, 0.271502
742.867, 0.271461
742.933, 0.27142
743, 0.271379
743.067, 0.271339
743.133, 0.271299
743.2, 0.27126
743.267, 0.271221
743.333, 0.271183
743.4, 0.271145
743.467, 0.271108
743.533, 0.271071
743.6, 0.271035
743.667, 0.270999
743.733, 0.270965
743.8, 0.27093
743.867, 0.270897
743.933, 0.270864
744, 0.270831
744.067, 0.2708
744.133, 0.270769
744.2, 0.270739
744.267, 0.270709
744.333, 0.270681
744.4, 0.270653
744.467, 0.270626
744.533, 0.270599
744.6, 0.270574
744.667, 0.270549
744.733, 0.270525
744.8, 0.270503
744.867, 0.27048
744.933, 0.270459
745, 0.270439
745.067, 0.27042
745.133, 0.270401
745.2, 0.270384
745.267, 0.270367
745.333, 0.270351
745.4, 0.270337
745.467, 0.270323
745.533, 0.27031
745.6, 0.270298
745.667, 0.270288
745.733, 0.270278
745.8, 0.270269
745.867, 0.270262
745.933, 0.270255
746, 0.270249
746.067, 0.270245
746.133, 0.270241
746.2, 0.270239
746.267, 0.270237
746.333, 0.270237
746.4, 0.270238
746.467, 0.27024
746.533, 0.270243
746.6, 0.270247
746.667, 0.270252
746.733, 0.270258
746.8, 0.270265
746.867, 0.270274
746.933, 0.270283
747, 0.270294
747.067, 0.270305
747.133, 0.270318
747.2, 0.270332
747.267, 0.270347
747.333, 0.270363
747.4, 0.270381
747.467, 0.270399
747.533, 0.270418
747.6, 0.270439
747.667, 0.270461
747.733, 0.270483
747.8, 0.270507
747.867, 0.270532
747.933, 0.270558
748, 0.270585
748.067, 0.270613
748.133, 0.270643
748.2, 0.270673
748.267, 0.270705
748.333, 0.270737
748.4, 0.27077
748.467, 0.270805
748.533, 0.270841
748.6, 0.270877
748.667, 0.270915
748.733, 0.270954
748.8, 0.270993
748.867, 0.271034
748.933, 0.271076
749, 0.271118
749.067, 0.271162
749.133, 0.271207
749.2, 0.271252
749.267, 0.271299
749.333, 0.271346
749.4, 0.271395
749.467, 0.271444
749.533, 0.271494
749.6, 0.271545
749.667, 0.271597
749.733, 0.27165
749.8, 0.271704
749.867, 0.271758
749.933, 0.271814
750, 0.27187
750.067, 0.271927
750.133, 0.271985
750.2, 0.272043
750.267, 0.272103
750.333, 0.272163
750.4, 0.272224
750.467, 0.272285
750.533, 0.272348
750.6, 0.272411
750.667, 0.272474
750.733, 0.272539
750.8, 0.272604
750.867, 0.272669
750.933, 0.272735
751, 0.272802
751.067, 0.27287
751.133, 0.272938
751.2, 0.273006
751.267, 0.273076
751.333, 0.273145
751.4, 0.273215
751.467, 0.273286
751.533, 0.273357
751.6, 0.273429
751.667, 0.273501
751.733, 0.273573
751.8, 0.273646
751.867, 0.27372
751.933, 0.273793
752, 0.273868
752.067, 0.273942
752.133, 0.274017
752.2, 0.274092
752.267, 0.274167
752.333, 0.274243
752.4, 0.274319
752.467, 0.274395
752.533, 0.274472
752.6, 0.274548
752.667, 0.274625
752.733, 0.274702
752.8, 0.27478
752.867, 0.274857
752.933, 0.274935
753, 0.275013
753.067, 0.27509
753.133, 0.275168
753.2, 0.275246
753.267, 0.275325
753.333, 0.275403
753.4, 0.275481
753.467, 0.275559
753.533, 0.275637
753.6, 0.275716
753.667, 0.275794
753.733, 0.275872
753.8, 0.27595
753.867, 0.276028
753.933, 0.276106
754, 0.276184
754.067, 0.276262
754.133, 0.27634
754.2, 0.276418
754.267, 0.276495
754.333, 0.276572
754.4, 0.27665
754.467, 0.276726
754.533, 0.276803
754.6, 0.27688
754.667, 0.276956
754.733, 0.277032
754.8, 0.277108
754.867, 0.277184
754.933, 0.27726
755, 0.277335
755.067, 0.27741
755.133, 0.277484
755.2, 0.277559
755.267, 0.277633
755.333, 0.277706
755.4, 0.27778
755.467, 0.277853
755.533, 0.277926
755.6, 0.277998
755.667, 0.27807
755.733, 0.278142
755.8, 0.278213
755.867, 0.278284
755.933, 0.278355
756, 0.278425
756.067, 0.278495
756.133, 0.278564
756.2, 0.278633
756.267, 0.278701
756.333, 0.27877
756.4, 0.278837
756.467, 0.278905
756.533, 0.278972
756.6, 0.279038
756.667, 0.279104
756.733, 0.279169
756.8, 0.279235
756.867, 0.279299
756.933, 0.279363
757, 0.279427
757.067, 0.27949
757.133, 0.279553
757.2, 0.279616
757.267, 0.279678
757.333, 0.279739
757.4, 0.2798
757.467, 0.27986
757.533, 0.279921
757.6, 0.27998
757.667, 0.280039
757.733, 0.280098
757.8, 0.280156
757.867, 0.280214
757.933, 0.280271
758, 0.280328
758.067, 0.280384
758.133, 0.28044
758.2, 0.280495
758.267, 0.28055
758.333, 0.280605
758.4, 0.280659
758.467, 0.280712
758.533, 0.280765
758.6, 0.280818
758.667, 0.28087
758.733, 0.280922
758.8, 0.280973
758.867, 0.281024
758.933, 0.281075
759, 0.281125
759.067, 0.281175
759.133, 0.281224
759.2, 0.281273
759.267, 0.281321
759.333, 0.281369
759.4, 0.281417
759.467, 0.281464
759.533, 0.281511
759.6, 0.281557
759.667, 0.281603
759.733, 0.281649
759.8, 0.281694
759.867, 0.281739
759.933, 0.281784
760, 0.281828



