

lambda(nm), Y
400, 0.301115
401, 0.301639
402, 0.304484
403, 0.305846
404, 0.306635
405, 0.309765
406, 0.310329
407, 0.311274
408, 0.314301
409, 0.313522
410, 0.313908
411, 0.315525
412, 0.30826
413, 0.301375
414, 0.304164
415, 0.298946
416, 0.278648
417, 0.263962
418, 0.264152
419, 0.26757
420, 0.268186
421, 0.269364
422, 0.271598
423, 0.273152
424, 0.274591
425, 0.276521
426, 0.278238
427, 0.279818
428, 0.281633
429, 0.283128
430, 0.284582
431, 0.286827
432, 0.289058
433, 0.29074
434, 0.292914
435, 0.295332
436, 0.297057
437, 0.299036
438, 0.3016
439, 0.30346
440, 0.305121
441, 0.307677
442, 0.309844
443, 0.311121
444, 0.313216
445, 0.315738
446, 0.316498
447, 0.315864
448, 0.315745
449, 0.316733
450, 0.318869
451, 0.32169
452, 0.323794
453, 0.325297
454, 0.327775
455, 0.330594
456, 0.332113
457, 0.333582
458, 0.336417
459, 0.338664
460, 0.33922
461, 0.340587
462, 0.34331
463, 0.344044
464, 0.342416
465, 0.342422
466, 0.3436
467, 0.337863
468, 0.31998
469, 0.297306
470, 0.284084
471, 0.285517
472, 0.290298
473, 0.282436
474, 0.26023
475, 0.238487
476, 0.230312
477, 0.233051
478, 0.236141
479, 0.236024
480, 0.236461
481, 0.238964
482, 0.240936
483, 0.241469
484, 0.242451
485, 0.244337
486, 0.245597
487, 0.245989
488, 0.246787
489, 0.248133
490, 0.24891
491, 0.248514
492, 0.246515
493, 0.241891
494, 0.235247
495, 0.230509
496, 0.231055
497, 0.234305
498, 0.233222
499, 0.224119
500, 0.210965
501, 0.201073
502, 0.198021
503, 0.199732
504, 0.202134
505, 0.203162
506, 0.203467
507, 0.204465
508, 0.206384
509, 0.20818
510, 0.209065
511, 0.209592
512, 0.210819
513, 0.212716
514, 0.21422
515, 0.214913
516, 0.215722
517, 0.217454
518, 0.219416
519, 0.220419
520, 0.22071
521, 0.221717
522, 0.223799
523, 0.225457
524, 0.225482
525, 0.224967
526, 0.225916
527, 0.227991
528, 0.228013
529, 0.223467
530, 0.21586
531, 0.209662
532, 0.207947
533, 0.209802
534, 0.212137
535, 0.213248
536, 0.213916
537, 0.215444
538, 0.217665
539, 0.219379
540, 0.220158
541, 0.220908
542, 0.222532
543, 0.224639
544, 0.226067
545, 0.226494
546, 0.226958
547, 0.228535
548, 0.230831
549, 0.232265
550, 0.231987
551, 0.231119
552, 0.231625
553, 0.233778
554, 0.23502
555, 0.231784
556, 0.222823
557, 0.210861
558, 0.200843
559, 0.196288
560, 0.196974
561, 0.199814
562, 0.201815
563, 0.202266
564, 0.20246
565, 0.203724
566, 0.205959
567, 0.207978
568, 0.208949
569, 0.209254
570, 0.209951
571, 0.211568
572, 0.213591
573, 0.215112
574, 0.215853
575, 0.216433
576, 0.217649
577, 0.219586
578, 0.221522
579, 0.222709
580, 0.223185
581, 0.22375
582, 0.22513
583, 0.227192
584, 0.229035
585, 0.229887
586, 0.229922
587, 0.230148
588, 0.23143
589, 0.23356
590, 0.235323
591, 0.235585
592, 0.234439
593, 0.233285
594, 0.233621
595, 0.23546
596, 0.236769
597, 0.234574
598, 0.227056
599, 0.215099
600, 0.202082
601, 0.191991
602, 0.187169
603, 0.187226
604, 0.189759
605, 0.192184
606, 0.193302
607, 0.193583
608, 0.194216
609, 0.195868
610, 0.19816
611, 0.20013
612, 0.201145
613, 0.201434
614, 0.201826
615, 0.203009
616, 0.204965
617, 0.207055
618, 0.208616
619, 0.209526
620, 0.21026
621, 0.21143
622, 0.213231
623, 0.21529
624, 0.217001
625, 0.218065
626, 0.218744
627, 0.219636
628, 0.221155
629, 0.223184
630, 0.22517
631, 0.226591
632, 0.227392
633, 0.228043
634, 0.229153
635, 0.230972
636, 0.233173
637, 0.235108
638, 0.236319
639, 0.236912
640, 0.237489
641, 0.238689
642, 0.24068
643, 0.243015
644, 0.24495
645, 0.246012
646, 0.246366
647, 0.246721
648, 0.247814
649, 0.24986
650, 0.252357
651, 0.254422
652, 0.255412
653, 0.255408
654, 0.255198
655, 0.255754
656, 0.257543
657, 0.260155
658, 0.262507
659, 0.263529
660, 0.262893
661, 0.261298
662, 0.260098
663, 0.26045
664, 0.262482
665, 0.264978
666, 0.265808
667, 0.262888
668, 0.255199
669, 0.243341
670, 0.22935
671, 0.215907
672, 0.205338
673, 0.198861
674, 0.196382
675, 0.196832
676, 0.198794
677, 0.201089
678, 0.203083
679, 0.204661
680, 0.205988
681, 0.207249
682, 0.208504
683, 0.209699
684, 0.210757
685, 0.211669
686, 0.212511
687, 0.213392
688, 0.214393
689, 0.215529
690, 0.216764
691, 0.21806
692, 0.219407
693, 0.220818
694, 0.222286
695, 0.223753
696, 0.225114
697, 0.226268
698, 0.227191
699, 0.227977
700, 0.228812



