

lambda(nm), Y
400, 0.400072
401, 0.403207
402, 0.405756
403, 0.408328
404, 0.41127
405, 0.413062
406, 0.416242
407, 0.417253
408, 0.419882
409, 0.420425
410, 0.420268
411, 0.420015
412, 0.40659
413, 0.39463
414, 0.397389
415, 0.397195
416, 0.383608
417, 0.373273
418, 0.376429
419, 0.379456
420, 0.380059
421, 0.382727
422, 0.383892
423, 0.385476
424, 0.387469
425, 0.387959
426, 0.388809
427, 0.389779
428, 0.385614
429, 0.375608
430, 0.372203
431, 0.376666
432, 0.378171
433, 0.379934
434, 0.383309
435, 0.384422
436, 0.387423
437, 0.390213
438, 0.391215
439, 0.394744
440, 0.397006
441, 0.398077
442, 0.401808
443, 0.40344
444, 0.403911
445, 0.407243
446, 0.406909
447, 0.399758
448, 0.393001
449, 0.392893
450, 0.397934
451, 0.401483
452, 0.40298
453, 0.406981
454, 0.410972
455, 0.412714
456, 0.416396
457, 0.420499
458, 0.421992
459, 0.425214
460, 0.429637
461, 0.430674
462, 0.432585
463, 0.437117
464, 0.437412
465, 0.43594
466, 0.439156
467, 0.437151
468, 0.419473
469, 0.396602
470, 0.383672
471, 0.382523
472, 0.385545
473, 0.378171
474, 0.349716
475, 0.315615
476, 0.302714
477, 0.308868
478, 0.311694
479, 0.308602
480, 0.310562
481, 0.314389
482, 0.313815
483, 0.314553
484, 0.318233
485, 0.318157
486, 0.316747
487, 0.320082
488, 0.322032
489, 0.317884
490, 0.316582
491, 0.31959
492, 0.310941
493, 0.284663
494, 0.258673
495, 0.249361
496, 0.252434
497, 0.255874
498, 0.255318
499, 0.25223
500, 0.248517
501, 0.246118
502, 0.246244
503, 0.248127
504, 0.250192
505, 0.251657
506, 0.252809
507, 0.25447
508, 0.256716
509, 0.258486
510, 0.259504
511, 0.261022
512, 0.263305
513, 0.264914
514, 0.265743
515, 0.267441
516, 0.269873
517, 0.271143
518, 0.27164
519, 0.273495
520, 0.276009
521, 0.276721
522, 0.276592
523, 0.278435
524, 0.280889
525, 0.280398
526, 0.278485
527, 0.279476
528, 0.280857
529, 0.274324
530, 0.258744
531, 0.244355
532, 0.240224
533, 0.243716
534, 0.246726
535, 0.246983
536, 0.247788
537, 0.250364
538, 0.252537
539, 0.253578
540, 0.255129
541, 0.257449
542, 0.258863
543, 0.259264
544, 0.260628
545, 0.263351
546, 0.265242
547, 0.265324
548, 0.26576
549, 0.268208
550, 0.270672
551, 0.270521
552, 0.269035
553, 0.269728
554, 0.272296
555, 0.271378
556, 0.262799
557, 0.249317
558, 0.238354
559, 0.234682
560, 0.236781
561, 0.24
562, 0.241581
563, 0.242063
564, 0.243082
565, 0.24516
566, 0.247571
567, 0.24944
568, 0.250595
569, 0.251573
570, 0.253017
571, 0.255004
572, 0.256971
573, 0.258415
574, 0.259579
575, 0.261163
576, 0.263321
577, 0.265356
578, 0.266652
579, 0.267616
580, 0.269191
581, 0.271498
582, 0.273543
583, 0.274557
584, 0.275173
585, 0.276665
586, 0.279138
587, 0.281187
588, 0.281729
589, 0.281625
590, 0.282716
591, 0.28527
592, 0.287268
593, 0.28682
594, 0.284862
595, 0.284371
596, 0.286407
597, 0.287567
598, 0.282449
599, 0.269186
600, 0.252261
601, 0.239317
602, 0.234926
603, 0.237388
604, 0.241323
605, 0.242932
606, 0.242589
607, 0.242917
608, 0.245251
609, 0.248424
610, 0.250561
611, 0.251274
612, 0.251762
613, 0.253111
614, 0.255086
615, 0.256718
616, 0.257674
617, 0.258645
618, 0.260364
619, 0.262619
620, 0.264503
621, 0.265553
622, 0.26634
623, 0.267781
624, 0.270016
625, 0.272223
626, 0.273584
627, 0.274271
628, 0.275279
629, 0.27728
630, 0.279821
631, 0.281813
632, 0.282758
633, 0.283346
634, 0.284723
635, 0.287211
636, 0.289912
637, 0.291652
638, 0.292263
639, 0.292815
640, 0.294503
641, 0.297353
642, 0.300133
643, 0.301606
644, 0.301845
645, 0.302225
646, 0.304053
647, 0.307194
648, 0.310129
649, 0.311433
650, 0.311242
651, 0.311209
652, 0.31293
653, 0.316324
654, 0.319583
655, 0.320832
656, 0.31996
657, 0.318875
658, 0.319801
659, 0.323131
660, 0.326843
661, 0.32814
662, 0.325987
663, 0.322273
664, 0.320383
665, 0.322175
666, 0.325801
667, 0.326305
668, 0.318795
669, 0.301961
670, 0.279372
671, 0.257606
672, 0.24254
673, 0.236321
674, 0.236919
675, 0.24018
676, 0.242692
677, 0.243475
678, 0.243646
679, 0.244783
680, 0.247428
681, 0.250778
682, 0.253529
683, 0.254957
684, 0.255358
685, 0.255621
686, 0.256441
687, 0.257866
688, 0.259476
689, 0.260912
690, 0.262235
691, 0.263797
692, 0.265813
693, 0.268059
694, 0.269999
695, 0.271244
696, 0.271934
697, 0.272688
698, 0.274123
699, 0.276342
700, 0.278794



