

lambda(nm), Y
400, 0.566099
402, 0.571911
404, 0.577445
406, 0.582089
408, 0.584589
410, 0.581932
412, 0.557602
414, 0.531569
416, 0.488652
418, 0.468949
420, 0.476688
422, 0.484549
424, 0.491669
426, 0.498554
428, 0.503308
430, 0.50402
432, 0.513025
434, 0.521736
436, 0.531055
438, 0.540548
440, 0.548752
442, 0.55517
444, 0.561228
446, 0.5658
448, 0.536455
450, 0.543752
452, 0.550577
454, 0.558783
456, 0.56769
458, 0.575648
460, 0.581954
462, 0.589787
464, 0.597477
466, 0.598127
468, 0.589225
470, 0.573723
472, 0.573175
474, 0.547715
476, 0.512453
478, 0.522356
480, 0.531238
482, 0.540127
484, 0.54503
486, 0.554196
488, 0.56188
490, 0.562573
492, 0.568033
494, 0.542101
496, 0.5423
498, 0.547951
500, 0.529593
502, 0.519552
504, 0.531343
506, 0.536711
508, 0.546002
510, 0.553786
512, 0.559824
514, 0.570405
516, 0.57424
518, 0.58444
520, 0.589365
522, 0.59522
524, 0.60246
526, 0.599458
528, 0.604884
530, 0.55833
532, 0.521918
534, 0.533734
536, 0.539713
538, 0.548202
540, 0.554572
542, 0.562604
544, 0.568782
546, 0.57659
548, 0.580748
550, 0.588231
552, 0.588663
554, 0.592017
556, 0.573872
558, 0.522658
560, 0.522556
562, 0.532567
564, 0.537816
566, 0.547844
568, 0.552415
570, 0.562879
572, 0.568504
574, 0.577557
576, 0.584161
578, 0.592116
580, 0.600171
582, 0.605874
584, 0.615754
586, 0.618443
588, 0.629734
590, 0.629456
592, 0.639138
594, 0.636868
596, 0.635875
598, 0.627799
600, 0.554116
602, 0.512699
604, 0.526937
606, 0.530404
608, 0.538072
610, 0.546072
612, 0.549386
614, 0.560512
616, 0.566112
618, 0.572823
620, 0.581429
622, 0.586695
624, 0.596667
626, 0.602732
628, 0.610423
630, 0.619747
632, 0.624757
634, 0.635312
636, 0.641998
638, 0.648987
640, 0.660132
642, 0.66448
644, 0.674757
646, 0.683809
648, 0.687753
650, 0.700621
652, 0.70575
654, 0.710674
656, 0.724059
658, 0.723779
660, 0.729716
662, 0.740772
664, 0.730537
666, 0.734038
668, 0.73114
670, 0.657558
672, 0.578283
674, 0.567461
676, 0.580829
678, 0.586239
680, 0.595179
682, 0.60049
684, 0.604887
686, 0.615826
688, 0.623327
690, 0.628881
692, 0.636933
694, 0.642483
696, 0.6503
698, 0.66056
700, 0.665552
702, 0.672555
704, 0.683537
706, 0.687885
708, 0.692981
710, 0.705066
712, 0.709859
714, 0.711056
716, 0.72256
718, 0.728368
720, 0.721572
722, 0.726467
724, 0.730764
726, 0.691103
728, 0.62582
730, 0.594483
732, 0.599386
734, 0.604673
736, 0.608037
738, 0.616437
740, 0.613994
742, 0.603687
744, 0.608551
746, 0.609122
748, 0.558608
750, 0.468381
752, 0.403698
754, 0.393619
756, 0.407694
758, 0.415831
760, 0.418073
762, 0.42058
764, 0.423037
766, 0.427659
768, 0.436154
770, 0.442753
772, 0.443741
774, 0.444892
776, 0.450852
778, 0.457672
780, 0.46182
782, 0.466172
784, 0.472569
786, 0.477954
788, 0.481237
790, 0.485679
792, 0.492107
794, 0.497244
796, 0.500463
798, 0.505172
800, 0.512002
802, 0.517298
804, 0.520108
806, 0.524231
808, 0.53105
810, 0.536488
812, 0.538276
814, 0.540517
816, 0.546523
818, 0.552008
820, 0.551495
822, 0.548278
824, 0.549963
826, 0.5535
828, 0.542522
830, 0.505027
832, 0.45072
834, 0.405406
836, 0.387745
838, 0.394278
840, 0.407117
842, 0.412635
844, 0.410836
846, 0.409509
848, 0.413673
850, 0.421655
852, 0.428822
854, 0.43257
856, 0.433766
858, 0.434897
860, 0.437735
862, 0.442391
864, 0.447844
866, 0.453052
868, 0.457663
870, 0.461909
872, 0.466063
874, 0.470156
876, 0.474152
878, 0.478171
880, 0.482393
882, 0.486818
884, 0.491283
886, 0.49572
888, 0.500263
890, 0.505031
892, 0.509918
894, 0.514721
896, 0.519421
898, 0.524217
900, 0.529228
902, 0.534285
904, 0.53914
906, 0.543823
908, 0.548651
910, 0.553839
912, 0.559201
914, 0.56436
916, 0.569226
918, 0.574137
920, 0.579449
922, 0.585072
924, 0.590544
926, 0.595588
928, 0.600484
930, 0.605772
932, 0.611613
934, 0.617554
936, 0.623027
938, 0.628018
940, 0.633128
942, 0.63891
944, 0.645209
946, 0.651281
948, 0.656605
950, 0.661502
952, 0.666842
954, 0.673102
956, 0.679778
958, 0.685854
960, 0.690882
962, 0.695541
964, 0.701007
966, 0.707698
968, 0.714692
970, 0.720515
972, 0.724624
974, 0.728086
976, 0.732641
978, 0.738914
980, 0.745522
982, 0.750136
984, 0.751741
986, 0.751936
988, 0.753715
990, 0.758271
992, 0.762421
994, 0.759246
996, 0.742276
998, 0.710627
1000, 0.671309



