

lambda(nm), Y
400, 0.564655
402, 0.569857
404, 0.57474
406, 0.578775
408, 0.580913
410, 0.57844
412, 0.554952
414, 0.529845
416, 0.488398
418, 0.468993
420, 0.476681
422, 0.484294
424, 0.491578
426, 0.498316
428, 0.503084
430, 0.50414
432, 0.51398
434, 0.523207
436, 0.531866
438, 0.539906
440, 0.547463
442, 0.554836
444, 0.561862
446, 0.565692
448, 0.535649
450, 0.544174
452, 0.552017
454, 0.558993
456, 0.565991
458, 0.574285
460, 0.583694
462, 0.591684
464, 0.595759
466, 0.59644
468, 0.59081
470, 0.574336
472, 0.572397
474, 0.547735
476, 0.511783
478, 0.523268
480, 0.531842
482, 0.538249
484, 0.546221
486, 0.554969
488, 0.560168
490, 0.56391
492, 0.567905
494, 0.541046
496, 0.544082
498, 0.546285
500, 0.529971
502, 0.52079
504, 0.528941
506, 0.538749
508, 0.545358
510, 0.552491
512, 0.562166
514, 0.568004
516, 0.575526
518, 0.584365
520, 0.588357
522, 0.596772
524, 0.600625
526, 0.601418
528, 0.602888
530, 0.560256
532, 0.520196
534, 0.535104
536, 0.539255
538, 0.547808
540, 0.555872
542, 0.560918
544, 0.571026
546, 0.574008
548, 0.583615
550, 0.585647
552, 0.591102
554, 0.590048
556, 0.575326
558, 0.521622
560, 0.523344
562, 0.532015
564, 0.538449
566, 0.546903
568, 0.553516
570, 0.561986
572, 0.568877
574, 0.57718
576, 0.584299
578, 0.592268
580, 0.599481
582, 0.60695
584, 0.613834
586, 0.620882
588, 0.626492
590, 0.633017
592, 0.635252
594, 0.640359
596, 0.632974
598, 0.629478
600, 0.553237
602, 0.513046
604, 0.526763
606, 0.530679
608, 0.538098
610, 0.545079
612, 0.551426
614, 0.559323
616, 0.565657
618, 0.57369
620, 0.580549
622, 0.587923
624, 0.596247
626, 0.60231
628, 0.611841
630, 0.617602
632, 0.627079
634, 0.633999
636, 0.641827
638, 0.651208
640, 0.656836
642, 0.66784
644, 0.673313
646, 0.682712
648, 0.691405
650, 0.696495
652, 0.708306
654, 0.711579
656, 0.720369
658, 0.728142
660, 0.7279
662, 0.73893
664, 0.734736
666, 0.731146
668, 0.73041
670, 0.6611
672, 0.575897
674, 0.566204
676, 0.583586
678, 0.585608
680, 0.592878
682, 0.601884
684, 0.606882
686, 0.614771
688, 0.622366
690, 0.628737
692, 0.636446
694, 0.643799
696, 0.651015
698, 0.659018
700, 0.666279
702, 0.673149
704, 0.681125
706, 0.688638
708, 0.694877
710, 0.702307
712, 0.709652
714, 0.714284
716, 0.720121
718, 0.72626
720, 0.725786
722, 0.725753
724, 0.726188
726, 0.694831
728, 0.628609
730, 0.587958
732, 0.598872
734, 0.611599
736, 0.605085
738, 0.60984
740, 0.619158
742, 0.608755
744, 0.602831
746, 0.606589
748, 0.563665
750, 0.46761
752, 0.398606
754, 0.395978
756, 0.412521
758, 0.41335
760, 0.413568
762, 0.421608
764, 0.426562
766, 0.428593
768, 0.434036
770, 0.439716
772, 0.443087
774, 0.44745
776, 0.452862
778, 0.457385
780, 0.462219
782, 0.467358
784, 0.471215
786, 0.475639
788, 0.482073
790, 0.487379
792, 0.490673
794, 0.495723
796, 0.502435
798, 0.506764
800, 0.509967
802, 0.516138
804, 0.522762
806, 0.525675
808, 0.52848
810, 0.535254
812, 0.541152
814, 0.541931
816, 0.543585
818, 0.55044
820, 0.554526
822, 0.550164
824, 0.546986
826, 0.551414
828, 0.545836
830, 0.507958
832, 0.447131
834, 0.400255
836, 0.38926
838, 0.399983
840, 0.407646
842, 0.406934
844, 0.407742
846, 0.41385
848, 0.419365
850, 0.421333
852, 0.423758
854, 0.429043
856, 0.434063
858, 0.436547
860, 0.439087
862, 0.444216
864, 0.449991
866, 0.453513
868, 0.455766
870, 0.459721
872, 0.465488
874, 0.470543
876, 0.473988
878, 0.477602
880, 0.48255
882, 0.487604
884, 0.491538
886, 0.495273
888, 0.500242
890, 0.505932
892, 0.510713
894, 0.514497
896, 0.518857
898, 0.524471
900, 0.530029
902, 0.534316
904, 0.538144
906, 0.543126
908, 0.549199
910, 0.554712
912, 0.558926
914, 0.563135
916, 0.568733
918, 0.575115
920, 0.580524
922, 0.584625
924, 0.589038
926, 0.595043
928, 0.601722
930, 0.607205
932, 0.611295
934, 0.615806
936, 0.622094
938, 0.629152
940, 0.634909
942, 0.639022
944, 0.64341
946, 0.649762
948, 0.657256
950, 0.663535
952, 0.66774
954, 0.671708
956, 0.677716
958, 0.685555
960, 0.692656
962, 0.697227
964, 0.700563
966, 0.705607
968, 0.713343
970, 0.721376
972, 0.726561
974, 0.728749
976, 0.73122
978, 0.737027
980, 0.745272
982, 0.751655
984, 0.753076
986, 0.751379
988, 0.751836
990, 0.757272
992, 0.763504
994, 0.761021
996, 0.742161
998, 0.707859
1000, 0.668233



