

lambda(nm), Y
400, 0.531451
402, 0.535802
404, 0.54016
406, 0.543934
408, 0.545869
410, 0.542937
412, 0.518754
414, 0.498836
416, 0.469109
418, 0.450901
420, 0.456267
422, 0.462106
424, 0.468917
426, 0.475074
428, 0.477995
430, 0.478306
432, 0.48804
434, 0.497907
436, 0.504996
438, 0.511203
440, 0.520528
442, 0.528235
444, 0.531087
446, 0.535324
448, 0.515182
450, 0.520342
452, 0.525708
454, 0.536398
456, 0.542796
458, 0.548588
460, 0.558915
462, 0.561821
464, 0.566155
466, 0.5698
468, 0.54457
470, 0.508693
472, 0.508375
474, 0.448226
476, 0.377165
478, 0.393313
480, 0.393477
482, 0.399858
484, 0.405483
486, 0.406401
488, 0.412784
490, 0.411243
492, 0.410025
494, 0.379472
496, 0.376533
498, 0.380691
500, 0.370268
502, 0.365799
504, 0.371734
506, 0.376173
508, 0.381452
510, 0.386489
512, 0.391414
514, 0.396499
516, 0.401813
518, 0.406717
520, 0.412367
522, 0.417017
524, 0.422942
526, 0.42705
528, 0.432809
530, 0.433259
532, 0.434918
534, 0.440598
536, 0.445758
538, 0.451533
540, 0.456538
542, 0.462752
544, 0.466567
546, 0.473677
548, 0.475395
550, 0.482991
552, 0.481039
554, 0.486296
556, 0.470907
558, 0.439813
560, 0.441397
562, 0.448316
564, 0.452235
566, 0.459633
568, 0.465554
570, 0.469748
572, 0.477212
574, 0.482093
576, 0.48877
578, 0.495509
580, 0.499567
582, 0.508447
584, 0.510967
586, 0.518586
588, 0.523874
590, 0.524745
592, 0.534513
594, 0.528563
596, 0.531383
598, 0.523388
600, 0.458712
602, 0.421951
604, 0.4336
606, 0.434611
608, 0.4401
610, 0.449374
612, 0.451415
614, 0.458017
616, 0.461767
618, 0.46777
620, 0.475632
622, 0.478249
624, 0.48642
626, 0.492429
628, 0.495082
630, 0.504827
632, 0.509047
634, 0.512464
636, 0.523215
638, 0.52595
640, 0.530137
642, 0.541721
644, 0.543139
646, 0.547506
648, 0.560199
650, 0.560231
652, 0.563134
654, 0.576983
656, 0.575157
658, 0.573372
660, 0.587973
662, 0.583141
664, 0.568169
666, 0.579003
668, 0.560382
670, 0.465728
672, 0.374887
674, 0.356346
676, 0.367252
678, 0.367232
680, 0.372185
682, 0.384033
684, 0.386668
686, 0.385429
688, 0.389393
690, 0.394614
692, 0.399781
694, 0.405528
696, 0.408923
698, 0.412463
700, 0.418944
702, 0.423004
704, 0.424284
706, 0.429926
708, 0.437019
710, 0.438054
712, 0.439254
714, 0.447166
716, 0.451997
718, 0.448188
720, 0.448552
722, 0.45668
724, 0.452309
726, 0.423621
728, 0.388712
730, 0.369573
732, 0.366878
734, 0.370746
736, 0.37622
738, 0.380508
740, 0.381213
742, 0.381477
744, 0.384164
746, 0.381619
748, 0.364419
750, 0.338617
752, 0.321082
754, 0.318537
756, 0.322931
758, 0.326665
760, 0.330638
762, 0.336336
764, 0.340634
766, 0.341781
768, 0.343055
770, 0.34712
772, 0.352055
774, 0.355644
776, 0.359087
778, 0.36378
780, 0.36822
782, 0.370983
784, 0.373753
786, 0.378422
788, 0.383502
790, 0.386589
792, 0.388727
794, 0.392859
796, 0.398716
798, 0.40292
800, 0.404512
802, 0.406836
804, 0.412298
806, 0.41818
808, 0.420516
810, 0.420409
812, 0.422843
814, 0.429083
816, 0.433915
818, 0.432613
820, 0.428276
822, 0.428425
824, 0.433794
826, 0.433545
828, 0.414351
830, 0.374301
832, 0.326579
834, 0.289199
836, 0.271653
838, 0.270909
840, 0.277918
842, 0.285804
844, 0.292203
846, 0.296571
848, 0.298042
850, 0.296426
852, 0.293803
854, 0.293547
856, 0.297357
858, 0.303685
860, 0.309364
862, 0.312612
864, 0.314234
866, 0.316136
868, 0.319136
870, 0.322434
872, 0.324926
874, 0.326579
876, 0.328359
878, 0.331034
880, 0.334349
882, 0.337437
884, 0.339857
886, 0.342038
888, 0.344718
890, 0.348096
892, 0.351654
894, 0.354775
896, 0.357417
898, 0.360098
900, 0.363279
902, 0.366844
904, 0.370241
906, 0.373098
908, 0.375641
910, 0.378459
912, 0.38189
914, 0.385662
916, 0.38917
918, 0.392086
920, 0.394695
922, 0.39761
924, 0.40117
926, 0.405108
928, 0.408813
930, 0.411927
932, 0.414691
934, 0.417714
936, 0.421391
938, 0.425522
940, 0.429496
942, 0.432857
944, 0.435739
946, 0.438752
948, 0.442427
950, 0.44673
952, 0.451071
954, 0.454827
956, 0.457896
958, 0.460806
960, 0.464274
962, 0.468583
964, 0.473327
966, 0.477748
968, 0.481373
970, 0.484435
972, 0.487683
974, 0.491743
976, 0.496553
978, 0.501338
980, 0.505208
982, 0.507894
984, 0.510036
986, 0.512731
988, 0.516621
990, 0.521176
992, 0.524741
994, 0.525395
996, 0.522118
998, 0.515519
1000, 0.507667



