

lambda(nm), Y
740, 0.268942
740.067, 0.268823
740.133, 0.268704
740.2, 0.268584
740.267, 0.268465
740.333, 0.268346
740.4, 0.268227
740.467, 0.268108
740.533, 0.26799
740.6, 0.267872
740.667, 0.267754
740.733, 0.267636
740.8, 0.267518
740.867, 0.267402
740.933, 0.267285
741, 0.267169
741.067, 0.267053
741.133, 0.266938
741.2, 0.266824
741.267, 0.26671
741.333, 0.266597
741.4, 0.266484
741.467, 0.266372
741.533, 0.266261
741.6, 0.26615
741.667, 0.266041
741.733, 0.265932
741.8, 0.265824
741.867, 0.265716
741.933, 0.26561
742, 0.265505
742.067, 0.265401
742.133, 0.265297
742.2, 0.265195
742.267, 0.265094
742.333, 0.264993
742.4, 0.264894
742.467, 0.264796
742.533, 0.264699
742.6, 0.264604
742.667, 0.26451
742.733, 0.264416
742.8, 0.264324
742.867, 0.264234
742.933, 0.264145
743, 0.264057
743.067, 0.26397
743.133, 0.263885
743.2, 0.263801
743.267, 0.263719
743.333, 0.263638
743.4, 0.263559
743.467, 0.263481
743.533, 0.263404
743.6, 0.263329
743.667, 0.263256
743.733, 0.263184
743.8, 0.263114
743.867, 0.263046
743.933, 0.262979
744, 0.262914
744.067, 0.26285
744.133, 0.262788
744.2, 0.262728
744.267, 0.26267
744.333, 0.262613
744.4, 0.262558
744.467, 0.262504
744.533, 0.262453
744.6, 0.262403
744.667, 0.262355
744.733, 0.262309
744.8, 0.262264
744.867, 0.262222
744.933, 0.262181
745, 0.262142
745.067, 0.262105
745.133, 0.26207
745.2, 0.262036
745.267, 0.262005
745.333, 0.261975
745.4, 0.261947
745.467, 0.261921
745.533, 0.261897
745.6, 0.261875
745.667, 0.261855
745.733, 0.261836
745.8, 0.26182
745.867, 0.261805
745.933, 0.261792
746, 0.261781
746.067, 0.261772
746.133, 0.261765
746.2, 0.26176
746.267, 0.261756
746.333, 0.261755
746.4, 0.261755
746.467, 0.261757
746.533, 0.261762
746.6, 0.261768
746.667, 0.261775
746.733, 0.261785
746.8, 0.261796
746.867, 0.26181
746.933, 0.261825
747, 0.261842
747.067, 0.261861
747.133, 0.261881
747.2, 0.261904
747.267, 0.261928
747.333, 0.261954
747.4, 0.261982
747.467, 0.262011
747.533, 0.262042
747.6, 0.262075
747.667, 0.26211
747.733, 0.262146
747.8, 0.262184
747.867, 0.262224
747.933, 0.262265
748, 0.262308
748.067, 0.262353
748.133, 0.262399
748.2, 0.262447
748.267, 0.262496
748.333, 0.262547
748.4, 0.2626
748.467, 0.262654
748.533, 0.26271
748.6, 0.262767
748.667, 0.262825
748.733, 0.262885
748.8, 0.262947
748.867, 0.26301
748.933, 0.263074
749, 0.26314
749.067, 0.263207
749.133, 0.263276
749.2, 0.263345
749.267, 0.263416
749.333, 0.263489
749.4, 0.263562
749.467, 0.263637
749.533, 0.263713
749.6, 0.263791
749.667, 0.263869
749.733, 0.263949
749.8, 0.26403
749.867, 0.264112
749.933, 0.264195
750, 0.264279
750.067, 0.264364
750.133, 0.26445
750.2, 0.264537
750.267, 0.264625
750.333, 0.264714
750.4, 0.264805
750.467, 0.264895
750.533, 0.264987
750.6, 0.26508
750.667, 0.265174
750.733, 0.265268
750.8, 0.265363
