

lambda(nm), Y
400, 0.471955
401, 0.474904
402, 0.47693
403, 0.481362
404, 0.481856
405, 0.487141
406, 0.487061
407, 0.491219
408, 0.49245
409, 0.492743
410, 0.496128
411, 0.490842
412, 0.489579
413, 0.475998
414, 0.473823
415, 0.466237
416, 0.406312
417, 0.366601
418, 0.371472
419, 0.377045
420, 0.378454
421, 0.38019
422, 0.38409
423, 0.385417
424, 0.387686
425, 0.390026
426, 0.389622
427, 0.392831
428, 0.389332
429, 0.380812
430, 0.378878
431, 0.38054
432, 0.383683
433, 0.385194
434, 0.387214
435, 0.390836
436, 0.392061
437, 0.395351
438, 0.398193
439, 0.399494
440, 0.403742
441, 0.405361
442, 0.407389
443, 0.411681
444, 0.411664
445, 0.414299
446, 0.416786
447, 0.409574
448, 0.404074
449, 0.405625
450, 0.408566
451, 0.412948
452, 0.415647
453, 0.417943
454, 0.423111
455, 0.425693
456, 0.428127
457, 0.433502
458, 0.435679
459, 0.438296
460, 0.443909
461, 0.445669
462, 0.448075
463, 0.453801
464, 0.455019
465, 0.456418
466, 0.461937
467, 0.462091
468, 0.459127
469, 0.459689
470, 0.457389
471, 0.454639
472, 0.458393
473, 0.453392
474, 0.426716
475, 0.396986
476, 0.387116
477, 0.393636
478, 0.399042
479, 0.398115
480, 0.399319
481, 0.404486
482, 0.406308
483, 0.406244
484, 0.41006
485, 0.412655
486, 0.411337
487, 0.41372
488, 0.417745
489, 0.415084
490, 0.412877
491, 0.416724
492, 0.41052
493, 0.385795
494, 0.362087
495, 0.355297
496, 0.357933
497, 0.360335
498, 0.361022
499, 0.356895
500, 0.34705
501, 0.339252
502, 0.338765
503, 0.341537
504, 0.343521
505, 0.345182
506, 0.346892
507, 0.348643
508, 0.351248
509, 0.353859
510, 0.355171
511, 0.356713
512, 0.359686
513, 0.362061
514, 0.363108
515, 0.365218
516, 0.368495
517, 0.370296
518, 0.37111
519, 0.373664
520, 0.376877
521, 0.377911
522, 0.378306
523, 0.380958
524, 0.38377
525, 0.383361
526, 0.382059
527, 0.383749
528, 0.384861
529, 0.377269
530, 0.360481
531, 0.344712
532, 0.339618
533, 0.343949
534, 0.349124
535, 0.350395
536, 0.350588
537, 0.35339
538, 0.357573
539, 0.360019
540, 0.361064
541, 0.363205
542, 0.366384
543, 0.368488
544, 0.369611
545, 0.371869
546, 0.375195
547, 0.377272
548, 0.377939
549, 0.379697
550, 0.382953
551, 0.384833
552, 0.384349
553, 0.384637
554, 0.38722
555, 0.387645
556, 0.381107
557, 0.370424
558, 0.363774
559, 0.364868
560, 0.36952
561, 0.37251
562, 0.373808
563, 0.376151
564, 0.379805
565, 0.382849
566, 0.384949
567, 0.387607
568, 0.391061
569, 0.393768
570, 0.395305
571, 0.397396
572, 0.401072
573, 0.404783
574, 0.406818
575, 0.40816
576, 0.411001
577, 0.415186
578, 0.41831
579, 0.419487
580, 0.420873
581, 0.424412
582, 0.428723
583, 0.43103
584, 0.4314
585, 0.432845
586, 0.436894
587, 0.441087
588, 0.442323
589, 0.44147
590, 0.442444
591, 0.446641
592, 0.450421
593, 0.44966
594, 0.445643
595, 0.444024
596, 0.447081
597, 0.448609
598, 0.438612
599, 0.413753
600, 0.382408
601, 0.358543
602, 0.350363
603, 0.354742
604, 0.361954
605, 0.364941
606, 0.364018
607, 0.363843
608, 0.367351
609, 0.373073
610, 0.377551
611, 0.379211
612, 0.379498
613, 0.380764
614, 0.38374
615, 0.387241
616, 0.389899
617, 0.391703
618, 0.393749
619, 0.396786
620, 0.400351
621, 0.403388
622, 0.405505
623, 0.407392
624, 0.40999
625, 0.4134
626, 0.41679
627, 0.419365
628, 0.421293
629, 0.423519
630, 0.426686
631, 0.430392
632, 0.433619
633, 0.435883
634, 0.437814
635, 0.440481
636, 0.444194
637, 0.448108
638, 0.451111
639, 0.453065
640, 0.455024
641, 0.458126
642, 0.462322
643, 0.466334
644, 0.468972
645, 0.470451
646, 0.472266
647, 0.475655
648, 0.480223
649, 0.484215
650, 0.486287
651, 0.486989
652, 0.488362
653, 0.491905
654, 0.496907
655, 0.500931
656, 0.502164
657, 0.501377
658, 0.501433
659, 0.50456
660, 0.509898
661, 0.513857
662, 0.51329
663, 0.508727
664, 0.504442
665, 0.504721
666, 0.509186
667, 0.511324
668, 0.502118
669, 0.476556
670, 0.438197
671, 0.398101
672, 0.368578
673, 0.35606
674, 0.35805
675, 0.365968
676, 0.371465
677, 0.37151
678, 0.368917
679, 0.368669
680, 0.373353
681, 0.381252
682, 0.388128
683, 0.390815
684, 0.389563
685, 0.387466
686, 0.387745
687, 0.391287
688, 0.396323
689, 0.400247
690, 0.401871
691, 0.402248
692, 0.403529
693, 0.406996
694, 0.411955
695, 0.416377
696, 0.418653
697, 0.418958
698, 0.419101
699, 0.421018
700, 0.425167



