

lambda(nm), Y
400, 0.446333
401, 0.449652
402, 0.452878
403, 0.456319
404, 0.459541
405, 0.462706
406, 0.466106
407, 0.468543
408, 0.471895
409, 0.473412
410, 0.475053
411, 0.475356
412, 0.46582
413, 0.455386
414, 0.456177
415, 0.45588
416, 0.437115
417, 0.425157
418, 0.430486
419, 0.433759
420, 0.437175
421, 0.439921
422, 0.443211
423, 0.446937
424, 0.449171
425, 0.453454
426, 0.455616
427, 0.459366
428, 0.462242
429, 0.462724
430, 0.466566
431, 0.469189
432, 0.473261
433, 0.47736
434, 0.479858
435, 0.485203
436, 0.487875
437, 0.491729
438, 0.496714
439, 0.498452
440, 0.503926
441, 0.507068
442, 0.508966
443, 0.51502
444, 0.514913
445, 0.517121
446, 0.520245
447, 0.505387
448, 0.491228
449, 0.49321
450, 0.49742
451, 0.502054
452, 0.506443
453, 0.50879
454, 0.514985
455, 0.519413
456, 0.521537
457, 0.528134
458, 0.531987
459, 0.534076
460, 0.54102
461, 0.544277
462, 0.545607
463, 0.552393
464, 0.554754
465, 0.553493
466, 0.558725
467, 0.558268
468, 0.542575
469, 0.525769
470, 0.518133
471, 0.518699
472, 0.523487
473, 0.518974
474, 0.496086
475, 0.470424
476, 0.46235
477, 0.46919
478, 0.475003
479, 0.475481
480, 0.478139
481, 0.48409
482, 0.48723
483, 0.488912
484, 0.493709
485, 0.497542
486, 0.498254
487, 0.501867
488, 0.506859
489, 0.506531
490, 0.506443
491, 0.511275
492, 0.508363
493, 0.491133
494, 0.475068
495, 0.471316
496, 0.47312
497, 0.4753
498, 0.477066
499, 0.470041
500, 0.451186
501, 0.435396
502, 0.434389
503, 0.440326
504, 0.443177
505, 0.444626
506, 0.447859
507, 0.451232
508, 0.454292
509, 0.457886
510, 0.460806
511, 0.463038
512, 0.466515
513, 0.470448
514, 0.472906
515, 0.475474
516, 0.479666
517, 0.483149
518, 0.484946
519, 0.487904
520, 0.492311
521, 0.494864
522, 0.49591
523, 0.49907
524, 0.50323
525, 0.50412
526, 0.503293
527, 0.50561
528, 0.508048
529, 0.50123
530, 0.483856
531, 0.46722
532, 0.462212
533, 0.467454
534, 0.473627
535, 0.475694
536, 0.476624
537, 0.480333
538, 0.485589
539, 0.48896
540, 0.490688
541, 0.493675
542, 0.497966
543, 0.500853
544, 0.502292
545, 0.50522
546, 0.509734
547, 0.512328
548, 0.51249
549, 0.514257
550, 0.518575
551, 0.520363
552, 0.517386
553, 0.515468
554, 0.517982
555, 0.515567
556, 0.496306
557, 0.464799
558, 0.440927
559, 0.437244
560, 0.445839
561, 0.451588
562, 0.450985
563, 0.451313
564, 0.45638
565, 0.461939
566, 0.464371
567, 0.466009
568, 0.469642
569, 0.473497
570, 0.475115
571, 0.476271
572, 0.480007
573, 0.485156
574, 0.488059
575, 0.488713
576, 0.490934
577, 0.49608
578, 0.500629
579, 0.501765
580, 0.502053
581, 0.505554
582, 0.511311
583, 0.514553
584, 0.514044
585, 0.514278
586, 0.518801
587, 0.52454
588, 0.525948
589, 0.523293
590, 0.52278
591, 0.527638
592, 0.532682
593, 0.530804
594, 0.523179
595, 0.518743
596, 0.521847
597, 0.523223
598, 0.506962
599, 0.467495
600, 0.418009
601, 0.38053
602, 0.367603
603, 0.373751
604, 0.383612
605, 0.386704
606, 0.384133
607, 0.383133
608, 0.387672
609, 0.395093
610, 0.400349
611, 0.401585
612, 0.401141
613, 0.402155
614, 0.405316
615, 0.408979
616, 0.411607
617, 0.413411
618, 0.415659
619, 0.418956
620, 0.422608
621, 0.425566
622, 0.427652
623, 0.429665
624, 0.432388
625, 0.435725
626, 0.438884
627, 0.441323
628, 0.443344
629, 0.445719
630, 0.448813
631, 0.452195
632, 0.455133
633, 0.457408
634, 0.459556
635, 0.462276
636, 0.465659
637, 0.469078
638, 0.471854
639, 0.474001
640, 0.476235
641, 0.479221
642, 0.482849
643, 0.486303
644, 0.488905
645, 0.49085
646, 0.493059
647, 0.496241
648, 0.500114
649, 0.503616
650, 0.505957
651, 0.507483
652, 0.509421
653, 0.512672
654, 0.516814
655, 0.520373
656, 0.522217
657, 0.522772
658, 0.523786
659, 0.526687
660, 0.531015
661, 0.534531
662, 0.535152
663, 0.533078
664, 0.531014
665, 0.531855
666, 0.535515
667, 0.537669
668, 0.531959
669, 0.514477
670, 0.48729
671, 0.458163
672, 0.436333
673, 0.427158
674, 0.429342
675, 0.436563
676, 0.442131
677, 0.443208
678, 0.441724
679, 0.441775
680, 0.445866
681, 0.452963
682, 0.459615
683, 0.462895
684, 0.462664
685, 0.461427
686, 0.462129
687, 0.465828
688, 0.471103
689, 0.475502
690, 0.477669
691, 0.478364
692, 0.479643
693, 0.482995
694, 0.488066
695, 0.492993
696, 0.496012
697, 0.49695
698, 0.497373
699, 0.499279
700, 0.503442



