

lambda(nm), Y
740, 0.229024
740.067, 0.228861
740.133, 0.228697
740.2, 0.228534
740.267, 0.228369
740.333, 0.228204
740.4, 0.228038
740.467, 0.227872
740.533, 0.227706
740.6, 0.227539
740.667, 0.227371
740.733, 0.227204
740.8, 0.227035
740.867, 0.226867
740.933, 0.226698
741, 0.226528
741.067, 0.226359
741.133, 0.226189
741.2, 0.226019
741.267, 0.225848
741.333, 0.225678
741.4, 0.225507
741.467, 0.225336
741.533, 0.225164
741.6, 0.224993
741.667, 0.224821
741.733, 0.22465
741.8, 0.224478
741.867, 0.224306
741.933, 0.224134
742, 0.223962
742.067, 0.22379
742.133, 0.223619
742.2, 0.223447
742.267, 0.223275
742.333, 0.223103
742.4, 0.222932
742.467, 0.222761
742.533, 0.222589
742.6, 0.222418
742.667, 0.222247
742.733, 0.222077
742.8, 0.221906
742.867, 0.221736
742.933, 0.221566
743, 0.221397
743.067, 0.221228
743.133, 0.221059
743.2, 0.220891
743.267, 0.220723
743.333, 0.220555
743.4, 0.220388
743.467, 0.220221
743.533, 0.220055
743.6, 0.219889
743.667, 0.219724
743.733, 0.21956
743.8, 0.219396
743.867, 0.219232
743.933, 0.21907
744, 0.218908
744.067, 0.218746
744.133, 0.218585
744.2, 0.218425
744.267, 0.218266
744.333, 0.218108
744.4, 0.21795
744.467, 0.217793
744.533, 0.217637
744.6, 0.217482
744.667, 0.217327
744.733, 0.217174
744.8, 0.217021
744.867, 0.216869
744.933, 0.216719
745, 0.216569
745.067, 0.21642
745.133, 0.216272
745.2, 0.216125
745.267, 0.21598
745.333, 0.215835
745.4, 0.215691
745.467, 0.215549
745.533, 0.215408
745.6, 0.215267
745.667, 0.215128
745.733, 0.21499
745.8, 0.214854
745.867, 0.214718
745.933, 0.214584
746, 0.214451
746.067, 0.214319
746.133, 0.214188
746.2, 0.214059
746.267, 0.213931
746.333, 0.213804
746.4, 0.213679
746.467, 0.213555
746.533, 0.213433
746.6, 0.213311
746.667, 0.213192
746.733, 0.213073
746.8, 0.212956
