

lambda(nm), Y
400, 0.454305
402, 0.45954
404, 0.464689
406, 0.46981
408, 0.474193
410, 0.474779
412, 0.456758
414, 0.435503
416, 0.375651
418, 0.34213
420, 0.349671
422, 0.356628
424, 0.362417
426, 0.367498
428, 0.3727
430, 0.376547
432, 0.382857
434, 0.387922
436, 0.393395
438, 0.400551
440, 0.407052
442, 0.409965
444, 0.412309
446, 0.414723
448, 0.374147
450, 0.377574
452, 0.383803
454, 0.391139
456, 0.395959
458, 0.40379
460, 0.411242
462, 0.414429
464, 0.42145
466, 0.425651
468, 0.415258
470, 0.399983
472, 0.401654
474, 0.369114
476, 0.330658
478, 0.34011
480, 0.339833
482, 0.345273
484, 0.348131
486, 0.349936
488, 0.355135
490, 0.354562
492, 0.356576
494, 0.343425
496, 0.341578
498, 0.344067
500, 0.321542
502, 0.310363
504, 0.317627
506, 0.321746
508, 0.327427
510, 0.331777
512, 0.337105
514, 0.340987
516, 0.34686
518, 0.350291
520, 0.356259
522, 0.359399
524, 0.365086
526, 0.367342
528, 0.371781
530, 0.365858
532, 0.36118
534, 0.368312
536, 0.37203
538, 0.378413
540, 0.382875
542, 0.388804
544, 0.393316
546, 0.399455
548, 0.404099
550, 0.410006
552, 0.414697
554, 0.419633
556, 0.422515
558, 0.417815
560, 0.424131
562, 0.428734
564, 0.436521
566, 0.441071
568, 0.449315
570, 0.453968
572, 0.461505
574, 0.467947
576, 0.473423
578, 0.482073
580, 0.48528
582, 0.495015
584, 0.498027
586, 0.505355
588, 0.511562
590, 0.512672
592, 0.522305
594, 0.517569
596, 0.520567
598, 0.511916
600, 0.451798
602, 0.416785
604, 0.429612
606, 0.432967
608, 0.436312
610, 0.448351
612, 0.450792
614, 0.455647
616, 0.463509
618, 0.467438
620, 0.475802
622, 0.482371
624, 0.487238
626, 0.496394
628, 0.501465
630, 0.507736
632, 0.51699
634, 0.520954
636, 0.528743
638, 0.537537
640, 0.540763
642, 0.550157
644, 0.558259
646, 0.560618
648, 0.571281
650, 0.578327
652, 0.578945
654, 0.590489
656, 0.596039
658, 0.592474
660, 0.603729
662, 0.60621
664, 0.590828
666, 0.596842
668, 0.584448
670, 0.490585
672, 0.39134
674, 0.374874
676, 0.390681
678, 0.386039
680, 0.390924
682, 0.40864
684, 0.409441
686, 0.405791
688, 0.414527
690, 0.420663
692, 0.422518
694, 0.431112
696, 0.437984
698, 0.438836
700, 0.445084
702, 0.453474
704, 0.454568
706, 0.457564
708, 0.467147
710, 0.470745
712, 0.469474
714, 0.476713
716, 0.485058
718, 0.481323
720, 0.478368
722, 0.487263
724, 0.484515
726, 0.448942
728, 0.402423
730, 0.378518
732, 0.377884
734, 0.382181
736, 0.385771
738, 0.391019
740, 0.394351
742, 0.394121
744, 0.394571
746, 0.391982
748, 0.374901
750, 0.34577
752, 0.32447
754, 0.32259
756, 0.329898
758, 0.333539
760, 0.335426
762, 0.341782
764, 0.348841
766, 0.350173
768, 0.349145
770, 0.353062
772, 0.360685
774, 0.365429
776, 0.36707
778, 0.370949
780, 0.377646
782, 0.382291
784, 0.383826
786, 0.386903
788, 0.393344
790, 0.398813
792, 0.400611
794, 0.402595
796, 0.408496
798, 0.41525
800, 0.418054
802, 0.418669
804, 0.42273
806, 0.430201
808, 0.434913
810, 0.434503
812, 0.434772
814, 0.440715
816, 0.447838
818, 0.448012
820, 0.442097
822, 0.43999
824, 0.445782
826, 0.447729
828, 0.428196
830, 0.383252
832, 0.328961
834, 0.287447
836, 0.268939
838, 0.268054
840, 0.274149
842, 0.28131
844, 0.288569
846, 0.294807
848, 0.297313
850, 0.295281
852, 0.292101
854, 0.292527
856, 0.297991
858, 0.305618
860, 0.311658
862, 0.315052
864, 0.317454
866, 0.320611
868, 0.324531
870, 0.328121
872, 0.330843
874, 0.333267
876, 0.3362
878, 0.339753
880, 0.343406
882, 0.346741
884, 0.349869
886, 0.35317
888, 0.35681
890, 0.360604
892, 0.364281
894, 0.367772
896, 0.371238
898, 0.374898
900, 0.378837
902, 0.38296
904, 0.387063
906, 0.390976
908, 0.394694
910, 0.398404
912, 0.402336
914, 0.406563
916, 0.410911
918, 0.415112
920, 0.41907
922, 0.422968
924, 0.427088
926, 0.431518
928, 0.436037
930, 0.44034
932, 0.44436
934, 0.448363
936, 0.452687
938, 0.457388
940, 0.462154
942, 0.466599
944, 0.470657
946, 0.474676
948, 0.479094
950, 0.484001
952, 0.489021
954, 0.493644
956, 0.497714
958, 0.501609
960, 0.505908
962, 0.510853
964, 0.516088
966, 0.520948
968, 0.525072
970, 0.528768
972, 0.53279
974, 0.53765
976, 0.543064
978, 0.548031
980, 0.551584
982, 0.55363
984, 0.555183
986, 0.557654
988, 0.561582
990, 0.565671
992, 0.566878
994, 0.561702
996, 0.548037
998, 0.526596
1000, 0.501078



