

lambda(nm), Y
400, 0.511946
402, 0.519999
404, 0.528383
406, 0.536904
408, 0.544643
410, 0.548973
412, 0.538728
414, 0.521401
416, 0.466982
418, 0.434952
420, 0.440413
422, 0.445441
424, 0.448758
426, 0.449287
428, 0.443937
430, 0.426779
432, 0.43605
434, 0.44305
436, 0.449828
438, 0.455181
440, 0.460176
442, 0.465546
444, 0.470598
446, 0.472448
448, 0.448223
450, 0.454906
452, 0.461628
454, 0.465843
456, 0.472224
458, 0.482076
460, 0.485255
462, 0.486932
464, 0.495269
466, 0.486181
468, 0.440974
470, 0.355293
472, 0.363364
474, 0.340964
476, 0.318605
478, 0.3265
480, 0.328747
482, 0.33459
484, 0.337698
486, 0.341063
488, 0.345684
490, 0.344946
492, 0.346742
494, 0.327757
496, 0.325569
498, 0.326155
500, 0.297159
502, 0.27837
504, 0.285705
506, 0.288255
508, 0.292503
510, 0.296198
512, 0.299385
514, 0.302818
516, 0.306394
518, 0.30915
520, 0.312697
522, 0.314508
524, 0.31768
526, 0.317122
528, 0.318353
530, 0.300065
532, 0.282013
534, 0.289517
536, 0.290101
538, 0.295551
540, 0.298282
542, 0.302337
544, 0.305314
546, 0.309545
548, 0.312637
550, 0.31674
552, 0.319576
554, 0.323303
556, 0.324248
558, 0.322245
560, 0.325037
562, 0.330179
564, 0.332864
566, 0.338768
568, 0.341059
570, 0.347303
572, 0.349263
574, 0.355972
576, 0.357967
578, 0.364239
580, 0.367175
582, 0.371611
584, 0.376662
586, 0.377921
588, 0.385396
590, 0.38345
592, 0.390823
594, 0.387834
596, 0.387367
598, 0.383168
600, 0.336247
602, 0.313763
604, 0.322798
606, 0.324674
608, 0.329263
610, 0.335431
612, 0.339627
614, 0.341674
616, 0.34692
618, 0.351584
620, 0.354715
622, 0.361706
624, 0.364557
626, 0.369769
628, 0.376139
630, 0.378208
632, 0.38568
634, 0.389976
636, 0.392972
638, 0.40143
640, 0.403583
642, 0.408446
644, 0.416673
646, 0.41733
648, 0.424125
650, 0.431297
652, 0.430397
654, 0.438339
656, 0.443868
658, 0.440199
660, 0.448136
662, 0.450929
664, 0.439405
666, 0.443471
668, 0.434281
670, 0.366392
672, 0.295522
674, 0.284248
676, 0.296729
678, 0.294139
680, 0.296626
682, 0.309823
684, 0.311932
686, 0.307997
688, 0.313672
690, 0.320171
692, 0.320996
694, 0.325657
696, 0.332484
698, 0.333698
700, 0.336033
702, 0.34295
704, 0.345712
706, 0.346296
708, 0.352597
710, 0.357778
712, 0.357133
714, 0.360614
716, 0.368002
718, 0.367917
720, 0.365801
722, 0.372181
724, 0.374275
726, 0.358307
728, 0.338429
730, 0.331823
732, 0.33284
734, 0.333173
736, 0.336743
738, 0.342359
740, 0.341818
742, 0.338866
744, 0.34176
746, 0.340341
748, 0.318301
750, 0.283362
752, 0.260191
754, 0.257404
756, 0.262333
758, 0.264663
760, 0.266951
762, 0.272468
764, 0.277361
766, 0.277931
768, 0.277007
770, 0.279291
772, 0.284617
774, 0.289077
776, 0.291099
778, 0.293187
780, 0.297298
782, 0.301538
784, 0.303587
786, 0.304967
788, 0.30854
790, 0.313352
792, 0.316126
794, 0.317177
796, 0.320121
798, 0.325399
800, 0.329088
802, 0.329694
804, 0.331166
806, 0.336238
808, 0.341226
810, 0.341842
812, 0.340808
814, 0.34391
816, 0.349996
818, 0.351615
820, 0.346758
822, 0.343308
824, 0.347154
826, 0.349936
828, 0.335398
830, 0.29842
832, 0.252962
834, 0.219035
836, 0.204854
838, 0.20402
840, 0.207062
842, 0.210791
844, 0.216163
846, 0.221838
848, 0.22389
850, 0.221096
852, 0.217319
854, 0.217389
856, 0.221995
858, 0.227754
860, 0.231548
862, 0.233404
864, 0.235193
866, 0.237818
868, 0.240533
870, 0.242484
872, 0.243911
874, 0.245635
876, 0.247924
878, 0.250341
880, 0.252494
882, 0.254527
884, 0.256793
886, 0.259333
888, 0.261886
890, 0.264288
892, 0.26666
894, 0.269169
896, 0.271782
898, 0.274348
900, 0.276859
902, 0.279492
904, 0.282369
906, 0.285374
908, 0.288267
910, 0.29095
912, 0.293549
914, 0.296225
916, 0.298985
918, 0.301713
920, 0.304365
922, 0.30705
924, 0.309896
926, 0.312861
928, 0.315753
930, 0.318447
932, 0.321045
934, 0.323787
936, 0.326799
938, 0.329947
940, 0.332971
942, 0.335755
944, 0.338451
946, 0.341323
948, 0.344477
950, 0.347748
952, 0.350856
954, 0.353684
956, 0.356383
958, 0.359233
960, 0.362369
962, 0.365654
964, 0.368789
966, 0.37158
968, 0.374115
970, 0.37671
972, 0.379651
974, 0.382948
976, 0.386274
978, 0.38916
980, 0.391314
982, 0.392875
984, 0.394377
986, 0.396392
988, 0.398979
990, 0.401248
992, 0.401385
994, 0.397285
996, 0.387599
998, 0.372707
1000, 0.355028



