

lambda(nm), Y
400, 0.377683
402, 0.381886
404, 0.385444
406, 0.38819
408, 0.39047
410, 0.391961
412, 0.386542
414, 0.37702
416, 0.336852
418, 0.31402
420, 0.317797
422, 0.321649
424, 0.324757
426, 0.325912
428, 0.323175
430, 0.310633
432, 0.316532
434, 0.32193
436, 0.326766
438, 0.330805
440, 0.33618
442, 0.341285
444, 0.344212
446, 0.347379
448, 0.33827
450, 0.342372
452, 0.346405
454, 0.352976
456, 0.358019
458, 0.362651
460, 0.36924
462, 0.372564
464, 0.376524
466, 0.379434
468, 0.366974
470, 0.348845
472, 0.351127
474, 0.324695
476, 0.292893
478, 0.302336
480, 0.304272
482, 0.307703
484, 0.312711
486, 0.313263
488, 0.318016
490, 0.31774
492, 0.316382
494, 0.297748
496, 0.294325
498, 0.297675
500, 0.279298
502, 0.265694
504, 0.270263
506, 0.271376
508, 0.275476
510, 0.277738
512, 0.281494
514, 0.283896
516, 0.288129
518, 0.290225
520, 0.294744
522, 0.296193
524, 0.300824
526, 0.300558
528, 0.304215
530, 0.29233
532, 0.283393
534, 0.288199
536, 0.290912
538, 0.295016
540, 0.298629
542, 0.302523
544, 0.305357
546, 0.310219
548, 0.311722
550, 0.317212
552, 0.316507
554, 0.320909
556, 0.31301
558, 0.293514
560, 0.293106
562, 0.298772
564, 0.301224
566, 0.306311
568, 0.310601
570, 0.313346
572, 0.31882
574, 0.321554
576, 0.326478
578, 0.330529
580, 0.333305
582, 0.339418
584, 0.340563
586, 0.346272
588, 0.349284
590, 0.350011
592, 0.356889
594, 0.352111
596, 0.354513
598, 0.348496
600, 0.30209
602, 0.274902
604, 0.282541
606, 0.283862
608, 0.287115
610, 0.293596
612, 0.295316
614, 0.2993
616, 0.30227
618, 0.306244
620, 0.311145
622, 0.313462
624, 0.31867
626, 0.322682
628, 0.325107
630, 0.331238
632, 0.33441
634, 0.337386
636, 0.344117
638, 0.346578
640, 0.35006
642, 0.357271
644, 0.359118
646, 0.362743
648, 0.370469
650, 0.371676
652, 0.374751
654, 0.383173
656, 0.383627
658, 0.384669
660, 0.393695
662, 0.393008
664, 0.388127
666, 0.395633
668, 0.389335
670, 0.349942
672, 0.313337
674, 0.306563
676, 0.311617
678, 0.314231
680, 0.319089
682, 0.32491
684, 0.328075
686, 0.331038
688, 0.334125
690, 0.337455
692, 0.343233
694, 0.348355
696, 0.350311
698, 0.354361
700, 0.361095
702, 0.363907
704, 0.365021
706, 0.371254
708, 0.377398
710, 0.377389
712, 0.37915
714, 0.387211
716, 0.390826
718, 0.386643
720, 0.3877
722, 0.395351
724, 0.389571
726, 0.360552
728, 0.325781
730, 0.305523
732, 0.301399
734, 0.305131
736, 0.310649
738, 0.313544
740, 0.312462
742, 0.312163
744, 0.314442
746, 0.309225
748, 0.28666
750, 0.254737
752, 0.232507
754, 0.227572
756, 0.231275
758, 0.234651
760, 0.237777
762, 0.242456
764, 0.24601
766, 0.246264
768, 0.246001
770, 0.248476
772, 0.25266
774, 0.25599
776, 0.258538
778, 0.261631
780, 0.264836
782, 0.267086
784, 0.269088
786, 0.2721
788, 0.275458
790, 0.27769
792, 0.27933
794, 0.282223
796, 0.286278
798, 0.289332
800, 0.290687
802, 0.292485
804, 0.296351
806, 0.300534
808, 0.30237
810, 0.302538
812, 0.304377
814, 0.308801
816, 0.312322
818, 0.311687
820, 0.308917
822, 0.309138
824, 0.312973
826, 0.313098
828, 0.300259
830, 0.272808
832, 0.239492
834, 0.212683
836, 0.199242
838, 0.197514
840, 0.201514
842, 0.206473
844, 0.210593
846, 0.213396
848, 0.214299
850, 0.213196
852, 0.211467
854, 0.211324
856, 0.213889
858, 0.218172
860, 0.222122
862, 0.224554
864, 0.225925
866, 0.227401
868, 0.229493
870, 0.231732
872, 0.233484
874, 0.234765
876, 0.236161
878, 0.238095
880, 0.240377
882, 0.242498
884, 0.244246
886, 0.245916
888, 0.247919
890, 0.250301
892, 0.252703
894, 0.254777
896, 0.256563
898, 0.258417
900, 0.260602
902, 0.263
904, 0.265257
906, 0.267173
908, 0.268921
910, 0.270878
912, 0.273242
914, 0.27585
916, 0.27836
918, 0.280595
920, 0.282707
922, 0.284998
924, 0.287605
926, 0.290361
928, 0.292976
930, 0.29533
932, 0.297597
934, 0.300069
936, 0.302863
938, 0.305793
940, 0.308544
942, 0.31097
944, 0.313244
946, 0.315706
948, 0.318548
950, 0.321628
952, 0.324585
954, 0.327162
956, 0.329446
958, 0.331804
960, 0.334563
962, 0.337716
964, 0.340904
966, 0.343717
968, 0.346055
970, 0.348237
972, 0.350752
974, 0.353828
976, 0.357183
978, 0.36019
980, 0.362348
982, 0.363717
984, 0.364939
986, 0.36677
988, 0.36939
990, 0.371983
992, 0.37292
994, 0.370525
996, 0.364022
998, 0.354128
1000, 0.342939



