

lambda(nm), Y
400, 0.445563
401, 0.447424
402, 0.448342
403, 0.450074
404, 0.451119
405, 0.452335
406, 0.453597
407, 0.453854
408, 0.455027
409, 0.453995
410, 0.453291
411, 0.450337
412, 0.437206
413, 0.422717
414, 0.423371
415, 0.4214
416, 0.394313
417, 0.3738
418, 0.376566
419, 0.379535
420, 0.380753
421, 0.383173
422, 0.38487
423, 0.387597
424, 0.389148
425, 0.391082
426, 0.393016
427, 0.394244
428, 0.394652
429, 0.391684
430, 0.392166
431, 0.396927
432, 0.398996
433, 0.402195
434, 0.406114
435, 0.407901
436, 0.411806
437, 0.415037
438, 0.416712
439, 0.420852
440, 0.423471
441, 0.424928
442, 0.428997
443, 0.430885
444, 0.431108
445, 0.434381
446, 0.433683
447, 0.422632
448, 0.410327
449, 0.408336
450, 0.413733
451, 0.416581
452, 0.417563
453, 0.421589
454, 0.425048
455, 0.426532
456, 0.430238
457, 0.43373
458, 0.434898
459, 0.438303
460, 0.442144
461, 0.442704
462, 0.445093
463, 0.449198
464, 0.448777
465, 0.44853
466, 0.452111
467, 0.449479
468, 0.438155
469, 0.427483
470, 0.419488
471, 0.415156
472, 0.417312
473, 0.40881
474, 0.371188
475, 0.327121
476, 0.312159
477, 0.319782
478, 0.323203
479, 0.3214
480, 0.324423
481, 0.328356
482, 0.329435
483, 0.332028
484, 0.335374
485, 0.336132
486, 0.337713
487, 0.341664
488, 0.3434
489, 0.343215
490, 0.345741
491, 0.348665
492, 0.346281
493, 0.339923
494, 0.334714
495, 0.332516
496, 0.333443
497, 0.336775
498, 0.33832
499, 0.333818
500, 0.32516
501, 0.318561
502, 0.317718
503, 0.321219
504, 0.325063
505, 0.326849
506, 0.328057
507, 0.331084
508, 0.334846
509, 0.336825
510, 0.338035
511, 0.340967
512, 0.344428
513, 0.345984
514, 0.347173
515, 0.350419
516, 0.353775
517, 0.354713
518, 0.355551
519, 0.358953
520, 0.362158
521, 0.362151
522, 0.362061
523, 0.365342
524, 0.368273
525, 0.366284
526, 0.363325
527, 0.365208
528, 0.366371
529, 0.35454
530, 0.329367
531, 0.306344
532, 0.298694
533, 0.30317
534, 0.308103
535, 0.308841
536, 0.309193
537, 0.312017
538, 0.315465
539, 0.317655
540, 0.319437
541, 0.321704
542, 0.323719
543, 0.325176
544, 0.327177
545, 0.330044
546, 0.332416
547, 0.333641
548, 0.335126
549, 0.337916
550, 0.340628
551, 0.341597
552, 0.341832
553, 0.343607
554, 0.346449
555, 0.346844
556, 0.3426
557, 0.335955
558, 0.331299
559, 0.33077
560, 0.333092
561, 0.335973
562, 0.338306
563, 0.340168
564, 0.341965
565, 0.3441
566, 0.346768
567, 0.34956
568, 0.351726
569, 0.35321
570, 0.354957
571, 0.357676
572, 0.360713
573, 0.36289
574, 0.364288
575, 0.366256
576, 0.369413
577, 0.372577
578, 0.374394
579, 0.375421
580, 0.377478
581, 0.380983
582, 0.384138
583, 0.385401
584, 0.385848
585, 0.387863
586, 0.391712
587, 0.39485
588, 0.3953
589, 0.394619
590, 0.396098
591, 0.400166
592, 0.403224
593, 0.402063
594, 0.398469
595, 0.397558
596, 0.400902
597, 0.402608
598, 0.393986
599, 0.372671
600, 0.346428
601, 0.327174
602, 0.321115
603, 0.324753
604, 0.329911
605, 0.331675
606, 0.331265
607, 0.332338
608, 0.336072
609, 0.340386
610, 0.343033
611, 0.344163
612, 0.345537
613, 0.348033
614, 0.35077
615, 0.352646
616, 0.353983
617, 0.356103
618, 0.359499
619, 0.363057
620, 0.365373
621, 0.366517
622, 0.368021
623, 0.371055
624, 0.374968
625, 0.377991
626, 0.379311
627, 0.380091
628, 0.382196
629, 0.386054
630, 0.39009
631, 0.392444
632, 0.393078
633, 0.393901
634, 0.39672
635, 0.401219
636, 0.405215
637, 0.406965
638, 0.407086
639, 0.407997
640, 0.411398
641, 0.416417
642, 0.420404
643, 0.421636
644, 0.421162
645, 0.421853
646, 0.425524
647, 0.43101
648, 0.435177
649, 0.435985
650, 0.434595
651, 0.434401
652, 0.437787
653, 0.443694
654, 0.448405
655, 0.448956
656, 0.44605
657, 0.443646
658, 0.445435
659, 0.451268
660, 0.456884
661, 0.457404
662, 0.451733
663, 0.443958
664, 0.440213
665, 0.443229
666, 0.448919
667, 0.447967
668, 0.43167
669, 0.39799
670, 0.353596
671, 0.310472
672, 0.279452
673, 0.264926
674, 0.263814
675, 0.268843
676, 0.273421
677, 0.274874
678, 0.274451
679, 0.274912
680, 0.277867
681, 0.282691
682, 0.287347
683, 0.290065
684, 0.290492
685, 0.289646
686, 0.28899
687, 0.289475
688, 0.291188
689, 0.293639
690, 0.296261
691, 0.298719
692, 0.300899
693, 0.302764
694, 0.304313
695, 0.305653
696, 0.307042
697, 0.308775
698, 0.310942
699, 0.313282
700, 0.315307



