

lambda(nm), Y
400, 0.433401
401, 0.434804
402, 0.438976
403, 0.439932
404, 0.444492
405, 0.44493
406, 0.449579
407, 0.449573
408, 0.453484
409, 0.453256
410, 0.454403
411, 0.453645
412, 0.442635
413, 0.432806
414, 0.432344
415, 0.433245
416, 0.405467
417, 0.384659
418, 0.389393
419, 0.391691
420, 0.39463
421, 0.397427
422, 0.399757
423, 0.402878
424, 0.40401
425, 0.407412
426, 0.406642
427, 0.408421
428, 0.403485
429, 0.386556
430, 0.385359
431, 0.390588
432, 0.393401
433, 0.398114
434, 0.400609
435, 0.405262
436, 0.408219
437, 0.411852
438, 0.416109
439, 0.418552
440, 0.423413
441, 0.426115
442, 0.429771
443, 0.434053
444, 0.436112
445, 0.440644
446, 0.443092
447, 0.443482
448, 0.444268
449, 0.446175
450, 0.45153
451, 0.454589
452, 0.457718
453, 0.463
454, 0.465115
455, 0.469463
456, 0.474013
457, 0.475729
458, 0.481129
459, 0.484362
460, 0.486158
461, 0.4921
462, 0.493542
463, 0.49548
464, 0.501271
465, 0.499863
466, 0.501091
467, 0.505088
468, 0.493123
469, 0.479899
470, 0.478149
471, 0.473969
472, 0.473646
473, 0.470909
474, 0.436494
475, 0.394928
476, 0.387065
477, 0.394542
478, 0.39546
479, 0.398319
480, 0.401909
481, 0.40304
482, 0.406953
483, 0.40966
484, 0.410706
485, 0.415032
486, 0.417362
487, 0.417842
488, 0.4223
489, 0.424356
490, 0.423196
491, 0.426991
492, 0.427682
493, 0.417555
494, 0.409499
495, 0.40985
496, 0.410684
497, 0.41211
498, 0.41516
499, 0.411603
500, 0.401187
501, 0.393976
502, 0.393885
503, 0.397487
504, 0.400944
505, 0.402612
506, 0.404715
507, 0.408583
508, 0.411203
509, 0.412705
510, 0.416341
511, 0.419997
512, 0.421406
513, 0.424244
514, 0.428742
515, 0.430746
516, 0.432399
517, 0.436976
518, 0.4403
519, 0.441033
520, 0.444417
521, 0.449211
522, 0.450184
523, 0.451148
524, 0.456139
525, 0.458937
526, 0.457276
527, 0.459049
528, 0.463525
529, 0.459043
530, 0.445285
531, 0.435212
532, 0.434208
533, 0.43697
534, 0.440618
535, 0.445018
536, 0.447723
537, 0.449073
538, 0.452873
539, 0.457789
540, 0.459503
541, 0.4605
542, 0.465151
543, 0.469783
544, 0.470144
545, 0.470979
546, 0.476253
547, 0.480087
548, 0.478609
549, 0.478667
550, 0.484002
551, 0.486334
552, 0.481148
553, 0.477809
554, 0.481448
555, 0.478423
556, 0.454528
557, 0.418259
558, 0.391979
559, 0.385691
560, 0.390941
561, 0.396409
562, 0.398901
563, 0.400396
564, 0.402658
565, 0.406036
566, 0.409579
567, 0.411929
568, 0.413494
569, 0.416208
570, 0.420146
571, 0.423031
572, 0.424308
573, 0.426459
574, 0.430569
575, 0.434076
576, 0.435274
577, 0.436625
578, 0.440521
579, 0.444803
580, 0.446325
581, 0.446623
582, 0.449506
583, 0.454355
584, 0.456842
585, 0.456302
586, 0.457199
587, 0.461697
588, 0.465596
589, 0.464926
590, 0.462766
591, 0.464703
592, 0.469459
593, 0.469853
594, 0.463759
595, 0.458374
596, 0.45963
597, 0.460557
598, 0.44592
599, 0.409569
600, 0.363851
601, 0.329535
602, 0.317615
603, 0.322297
604, 0.330145
605, 0.333152
606, 0.332601
607, 0.333207
608, 0.336543
609, 0.340429
610, 0.342682
611, 0.343694
612, 0.345319
613, 0.348302
614, 0.351565
615, 0.353835
616, 0.355297
617, 0.357211
618, 0.36018
619, 0.363367
620, 0.365664
621, 0.367213
622, 0.369228
623, 0.372342
624, 0.375697
625, 0.37806
626, 0.379508
627, 0.381389
628, 0.384546
629, 0.38814
630, 0.390714
631, 0.392138
632, 0.393843
633, 0.396968
634, 0.400811
635, 0.403683
636, 0.405115
637, 0.406546
638, 0.409521
639, 0.413645
640, 0.416993
641, 0.418524
642, 0.419493
643, 0.421965
644, 0.426203
645, 0.430206
646, 0.432098
647, 0.432498
648, 0.43391
649, 0.437706
650, 0.442322
651, 0.444959
652, 0.444923
653, 0.444643
654, 0.446962
655, 0.451696
656, 0.455541
657, 0.455694
658, 0.453225
659, 0.452201
660, 0.455174
661, 0.459884
662, 0.461115
663, 0.456221
664, 0.448521
665, 0.444403
666, 0.446188
667, 0.447549
668, 0.436605
669, 0.404986
670, 0.355538
671, 0.302054
672, 0.260961
673, 0.241356
674, 0.240756
675, 0.248901
676, 0.25572
677, 0.257124
678, 0.255148
679, 0.253872
680, 0.255342
681, 0.258541
682, 0.261251
683, 0.262357
684, 0.262514
685, 0.263063
686, 0.264635
687, 0.266779
688, 0.268663
689, 0.269939
690, 0.270921
691, 0.272101
692, 0.273621
693, 0.275247
694, 0.276733
695, 0.278114
696, 0.279611
697, 0.281311
698, 0.283014
699, 0.28444
700, 0.285561



