

lambda(nm), Y
400, 0.406008
401, 0.406655
402, 0.411539
403, 0.41204
404, 0.41591
405, 0.418102
406, 0.419314
407, 0.423571
408, 0.42272
409, 0.426334
410, 0.426089
411, 0.424578
412, 0.422703
413, 0.411653
414, 0.412725
415, 0.405367
416, 0.36119
417, 0.327861
418, 0.331609
419, 0.337885
420, 0.337519
421, 0.341365
422, 0.343655
423, 0.34495
424, 0.348111
425, 0.348148
426, 0.348387
427, 0.349886
428, 0.341986
429, 0.327143
430, 0.322927
431, 0.328745
432, 0.331448
433, 0.333479
434, 0.337493
435, 0.339487
436, 0.342533
437, 0.345909
438, 0.347432
439, 0.350878
440, 0.353776
441, 0.355178
442, 0.358867
443, 0.361189
444, 0.362102
445, 0.365616
446, 0.366507
447, 0.362292
448, 0.358856
449, 0.359373
450, 0.363238
451, 0.367
452, 0.368679
453, 0.371868
454, 0.375997
455, 0.377794
456, 0.380704
457, 0.38496
458, 0.386523
459, 0.388904
460, 0.393384
461, 0.394552
462, 0.395522
463, 0.399901
464, 0.400327
465, 0.397616
466, 0.40014
467, 0.397536
468, 0.375819
469, 0.34878
470, 0.337535
471, 0.340118
472, 0.343598
473, 0.340136
474, 0.326004
475, 0.308116
476, 0.301517
477, 0.306563
478, 0.309728
479, 0.308919
480, 0.3115
481, 0.315288
482, 0.315841
483, 0.317456
484, 0.321283
485, 0.322182
486, 0.322095
487, 0.32563
488, 0.327973
489, 0.325803
490, 0.326052
491, 0.329321
492, 0.324051
493, 0.307405
494, 0.291962
495, 0.286518
496, 0.287708
497, 0.290219
498, 0.290642
499, 0.285219
500, 0.274917
501, 0.267367
502, 0.267133
503, 0.270518
504, 0.272927
505, 0.274327
506, 0.276099
507, 0.278345
508, 0.280778
509, 0.282979
510, 0.284577
511, 0.286247
512, 0.28865
513, 0.290878
514, 0.292282
515, 0.294067
516, 0.296733
517, 0.29874
518, 0.299774
519, 0.301688
520, 0.304542
521, 0.306118
522, 0.306583
523, 0.308529
524, 0.311444
525, 0.312063
526, 0.311038
527, 0.312319
528, 0.31443
529, 0.310077
530, 0.29768
531, 0.286137
532, 0.28364
533, 0.287614
534, 0.290618
535, 0.291131
536, 0.292671
537, 0.295948
538, 0.298323
539, 0.299423
540, 0.301522
541, 0.304717
542, 0.306606
543, 0.307035
544, 0.308729
545, 0.312314
546, 0.314832
547, 0.31483
548, 0.315191
549, 0.31832
550, 0.3216
551, 0.32126
552, 0.31886
553, 0.319379
554, 0.322656
555, 0.321051
556, 0.308192
557, 0.287828
558, 0.271073
559, 0.265375
560, 0.268428
561, 0.272872
562, 0.274492
563, 0.274542
564, 0.2758
565, 0.278724
566, 0.281739
567, 0.283665
568, 0.284807
569, 0.286084
570, 0.287919
571, 0.290064
572, 0.292073
573, 0.293769
574, 0.295379
575, 0.297264
576, 0.299463
577, 0.301561
578, 0.303194
579, 0.304596
580, 0.306376
581, 0.308668
582, 0.310822
583, 0.312244
584, 0.313304
585, 0.314955
586, 0.317379
587, 0.319556
588, 0.320555
589, 0.320931
590, 0.322173
591, 0.324637
592, 0.326725
593, 0.326754
594, 0.325369
595, 0.325112
596, 0.327013
597, 0.328121
598, 0.323507
599, 0.311355
600, 0.295802
601, 0.284096
602, 0.280596
603, 0.28355
604, 0.287604
605, 0.289098
606, 0.288677
607, 0.289204
608, 0.291994
609, 0.295594
610, 0.297889
611, 0.298573
612, 0.299156
613, 0.300903
614, 0.303411
615, 0.30539
616, 0.306429
617, 0.307477
618, 0.309558
619, 0.312424
620, 0.314843
621, 0.316119
622, 0.316967
623, 0.318654
624, 0.321469
625, 0.324344
626, 0.326101
627, 0.32686
628, 0.32794
629, 0.330354
630, 0.333607
631, 0.336215
632, 0.337375
633, 0.337912
634, 0.339411
635, 0.342459
636, 0.34594
637, 0.348199
638, 0.348853
639, 0.34927
640, 0.351165
641, 0.354745
642, 0.358408
643, 0.360366
644, 0.360542
645, 0.360751
646, 0.362892
647, 0.36696
648, 0.370925
649, 0.372694
650, 0.372257
651, 0.371827
652, 0.373745
653, 0.378108
654, 0.382488
655, 0.384137
656, 0.382675
657, 0.380655
658, 0.381315
659, 0.385462
660, 0.390391
661, 0.392046
662, 0.388683
663, 0.382777
664, 0.379223
665, 0.380992
666, 0.385728
667, 0.386272
668, 0.375139
669, 0.349846
670, 0.315228
671, 0.281028
672, 0.25644
673, 0.245313
674, 0.245029
675, 0.24933
676, 0.252696
677, 0.253231
678, 0.252495
679, 0.253093
680, 0.256195
681, 0.260756
682, 0.264647
683, 0.266427
684, 0.266301
685, 0.265669
686, 0.265889
687, 0.267334
688, 0.269415
689, 0.271344
690, 0.272864
691, 0.274345
692, 0.276269
693, 0.278656
694, 0.280983
695, 0.282649
696, 0.283555
697, 0.284254
698, 0.285524
699, 0.287704
700, 0.29036



