

lambda(nm), Y
400, 0.394126
401, 0.396787
402, 0.401156
403, 0.401872
404, 0.407122
405, 0.408256
406, 0.411049
407, 0.415249
408, 0.41417
409, 0.419474
410, 0.418341
411, 0.417597
412, 0.418386
413, 0.405073
414, 0.405548
415, 0.39369
416, 0.336136
417, 0.29751
418, 0.301815
419, 0.308095
420, 0.30888
421, 0.311576
422, 0.314768
423, 0.316954
424, 0.319054
425, 0.3214
426, 0.3225
427, 0.324702
428, 0.324515
429, 0.320232
430, 0.320717
431, 0.32399
432, 0.325372
433, 0.328443
434, 0.330722
435, 0.332207
436, 0.335734
437, 0.337468
438, 0.339082
439, 0.342639
440, 0.343988
441, 0.345527
442, 0.348922
443, 0.34977
444, 0.350198
445, 0.352816
446, 0.351426
447, 0.341525
448, 0.330249
449, 0.328615
450, 0.334184
451, 0.336385
452, 0.337148
453, 0.341429
454, 0.344077
455, 0.345187
456, 0.349274
457, 0.351988
458, 0.352744
459, 0.356734
460, 0.359942
461, 0.360103
462, 0.363415
463, 0.367224
464, 0.36659
465, 0.367961
466, 0.371973
467, 0.369933
468, 0.363507
469, 0.358554
470, 0.353618
471, 0.351791
472, 0.355724
473, 0.351818
474, 0.331459
475, 0.311441
476, 0.307361
477, 0.311972
478, 0.314843
479, 0.316722
480, 0.319254
481, 0.321372
482, 0.324031
483, 0.327225
484, 0.32895
485, 0.330249
486, 0.333209
487, 0.33605
488, 0.336958
489, 0.338008
490, 0.340647
491, 0.342273
492, 0.340013
493, 0.334394
494, 0.328406
495, 0.325031
496, 0.325513
497, 0.328213
498, 0.328173
499, 0.319638
500, 0.302818
501, 0.287433
502, 0.283585
503, 0.289046
504, 0.293043
505, 0.292202
506, 0.2928
507, 0.297262
508, 0.30034
509, 0.300219
510, 0.301576
511, 0.305551
512, 0.307658
513, 0.307358
514, 0.309252
515, 0.313517
516, 0.315301
517, 0.314532
518, 0.316311
519, 0.320738
520, 0.322297
521, 0.320549
522, 0.321416
523, 0.325871
524, 0.327259
525, 0.323247
526, 0.320874
527, 0.324067
528, 0.323861
529, 0.308902
530, 0.281861
531, 0.258109
532, 0.249017
533, 0.252023
534, 0.257239
535, 0.258924
536, 0.258535
537, 0.259622
538, 0.262884
539, 0.26619
540, 0.267762
541, 0.26824
542, 0.269476
543, 0.271952
544, 0.274347
545, 0.27568
546, 0.276746
547, 0.278724
548, 0.281273
549, 0.283118
550, 0.284064
551, 0.285195
552, 0.287123
553, 0.28914
554, 0.290278
555, 0.290213
556, 0.288847
557, 0.286155
558, 0.283197
559, 0.282237
560, 0.284537
561, 0.288431
562, 0.290949
563, 0.291441
564, 0.292229
565, 0.295193
566, 0.299037
567, 0.301181
568, 0.301532
569, 0.302625
570, 0.305909
571, 0.309603
572, 0.311291
573, 0.311483
574, 0.312947
575, 0.316699
576, 0.320429
577, 0.321713
578, 0.321516
579, 0.322977
580, 0.327018
581, 0.330904
582, 0.331884
583, 0.331043
584, 0.332028
585, 0.336158
586, 0.34042
587, 0.341226
588, 0.33921
589, 0.338711
590, 0.342281
591, 0.347049
592, 0.347807
593, 0.343428
594, 0.338794
595, 0.339287
596, 0.343609
597, 0.343099
598, 0.32905
599, 0.30112
600, 0.268697
601, 0.244021
602, 0.233501
603, 0.234569
604, 0.239675
605, 0.242795
606, 0.242852
607, 0.242336
608, 0.243699
609, 0.247094
610, 0.250794
611, 0.25309
612, 0.253682
613, 0.25363
614, 0.25427
615, 0.256162
616, 0.25881
617, 0.261224
618, 0.262812
619, 0.263841
620, 0.265118
621, 0.267184
622, 0.269771
623, 0.272059
624, 0.273507
625, 0.27442
626, 0.275671
627, 0.277815
628, 0.280503
629, 0.282812
630, 0.284186
631, 0.285033
632, 0.286339
633, 0.28867
634, 0.291569
635, 0.293986
636, 0.295334
637, 0.296104
638, 0.297416
639, 0.299905
640, 0.303064
641, 0.305699
642, 0.307082
643, 0.307694
644, 0.3088
645, 0.311247
646, 0.314616
647, 0.317567
648, 0.319069
649, 0.3194
650, 0.31995
651, 0.321968
652, 0.325392
653, 0.328821
654, 0.330716
655, 0.330793
656, 0.33035
657, 0.331205
658, 0.334103
659, 0.337951
660, 0.340597
661, 0.340577
662, 0.338417
663, 0.336376
664, 0.336714
665, 0.339716
666, 0.342963
667, 0.342477
668, 0.335058
669, 0.320309
670, 0.301099
671, 0.282198
672, 0.267999
673, 0.26064
674, 0.25949
675, 0.262048
676, 0.265515
677, 0.268112
678, 0.269522
679, 0.270469
680, 0.271879
681, 0.274192
682, 0.277132
683, 0.279971
684, 0.282019
685, 0.283039
686, 0.283373
687, 0.28374
688, 0.28483
689, 0.286935
690, 0.28979
691, 0.292742
692, 0.295127
693, 0.296663
694, 0.297606
695, 0.298584
696, 0.30019
697, 0.302596
698, 0.305433
699, 0.30802
700, 0.309812



