

lambda(nm), Y
400, 0.43344
401, 0.435229
402, 0.438005
403, 0.441459
404, 0.4425
405, 0.447225
406, 0.447281
407, 0.451579
408, 0.452133
409, 0.453722
410, 0.454944
411, 0.452171
412, 0.44477
413, 0.430348
414, 0.434392
415, 0.432308
416, 0.404954
417, 0.386246
418, 0.387411
419, 0.393524
420, 0.393581
421, 0.397282
422, 0.401065
423, 0.400967
424, 0.405901
425, 0.40627
426, 0.406502
427, 0.409863
428, 0.401474
429, 0.388221
430, 0.384641
431, 0.390233
432, 0.394631
433, 0.396556
434, 0.401777
435, 0.404938
436, 0.407679
437, 0.412875
438, 0.415089
439, 0.418993
440, 0.423689
441, 0.425458
442, 0.430259
443, 0.434062
444, 0.435733
445, 0.440905
446, 0.443356
447, 0.44284
448, 0.444701
449, 0.446558
450, 0.450426
451, 0.455628
452, 0.457737
453, 0.46167
454, 0.466881
455, 0.468794
456, 0.472798
457, 0.478028
458, 0.479709
459, 0.483493
460, 0.488793
461, 0.490064
462, 0.492984
463, 0.498315
464, 0.498875
465, 0.499431
466, 0.504038
467, 0.502643
468, 0.49264
469, 0.482852
470, 0.475875
471, 0.473243
472, 0.476474
473, 0.469129
474, 0.435626
475, 0.397328
476, 0.385639
477, 0.393803
478, 0.397571
479, 0.396828
480, 0.401019
481, 0.405364
482, 0.405924
483, 0.408363
484, 0.412724
485, 0.414334
486, 0.415782
487, 0.419864
488, 0.422369
489, 0.422304
490, 0.424495
491, 0.427929
492, 0.425848
493, 0.417895
494, 0.410825
495, 0.408702
496, 0.410287
497, 0.413258
498, 0.414781
499, 0.411002
500, 0.40186
501, 0.394009
502, 0.393469
503, 0.397806
504, 0.400965
505, 0.40236
506, 0.405008
507, 0.408613
508, 0.411048
509, 0.413096
510, 0.416258
511, 0.419512
512, 0.421948
513, 0.424665
514, 0.42799
515, 0.430842
516, 0.433358
517, 0.436438
518, 0.439557
519, 0.442093
520, 0.444826
521, 0.447915
522, 0.450366
523, 0.452533
524, 0.455412
525, 0.457786
526, 0.458533
527, 0.459762
528, 0.461859
529, 0.458938
530, 0.44724
531, 0.434603
532, 0.431988
533, 0.43815
534, 0.442861
535, 0.443195
536, 0.445348
537, 0.451209
538, 0.45512
539, 0.455296
540, 0.45725
541, 0.463013
542, 0.467113
543, 0.467013
544, 0.468139
545, 0.473704
546, 0.47825
547, 0.47741
548, 0.476354
549, 0.480852
550, 0.486228
551, 0.484549
552, 0.478774
553, 0.478792
554, 0.483589
555, 0.478204
556, 0.452879
557, 0.417804
558, 0.392757
559, 0.386274
560, 0.390846
561, 0.395861
562, 0.398326
563, 0.400537
564, 0.403514
565, 0.406287
566, 0.408697
567, 0.411451
568, 0.414326
569, 0.416631
570, 0.418911
571, 0.422218
572, 0.425955
573, 0.428397
574, 0.429541
575, 0.431528
576, 0.435459
577, 0.439461
578, 0.441352
579, 0.44205
580, 0.444396
581, 0.448861
582, 0.452585
583, 0.453459
584, 0.453407
585, 0.455829
586, 0.460606
587, 0.463879
588, 0.463332
589, 0.461742
590, 0.463485
591, 0.468277
592, 0.470762
593, 0.467249
594, 0.461158
595, 0.459365
596, 0.462654
597, 0.46159
598, 0.444043
599, 0.407623
600, 0.364169
601, 0.3312
602, 0.318384
603, 0.321663
604, 0.329385
605, 0.333152
606, 0.332915
607, 0.333225
608, 0.336534
609, 0.340896
610, 0.343259
611, 0.343416
612, 0.343997
613, 0.347078
614, 0.351758
615, 0.355396
616, 0.356731
617, 0.35716
618, 0.358907
619, 0.362439
620, 0.366131
621, 0.368361
622, 0.369418
623, 0.371048
624, 0.374298
625, 0.378273
626, 0.38122
627, 0.382595
628, 0.383701
629, 0.386165
630, 0.39005
631, 0.393774
632, 0.395915
633, 0.396857
634, 0.398385
635, 0.401694
636, 0.406015
637, 0.40942
638, 0.410942
639, 0.411683
640, 0.413667
641, 0.417644
642, 0.422209
643, 0.425236
644, 0.426141
645, 0.426586
646, 0.428807
647, 0.433252
648, 0.437993
649, 0.440603
650, 0.440657
651, 0.440304
652, 0.442206
653, 0.446832
654, 0.451786
655, 0.453993
656, 0.45273
657, 0.450541
658, 0.450988
659, 0.455174
660, 0.460319
661, 0.461947
662, 0.45795
663, 0.450895
664, 0.446196
665, 0.447242
666, 0.451337
667, 0.450024
668, 0.434072
669, 0.399828
670, 0.352437
671, 0.303651
672, 0.265672
673, 0.245117
674, 0.240721
675, 0.245675
676, 0.252379
677, 0.25635
678, 0.257174
679, 0.256793
680, 0.257027
681, 0.25824
682, 0.259679
683, 0.260659
684, 0.261342
685, 0.262501
686, 0.264672
687, 0.267543
688, 0.270139
689, 0.271604
690, 0.271885
691, 0.271762
692, 0.272239
693, 0.273799
694, 0.276121
695, 0.278419
696, 0.280092
697, 0.281153
698, 0.282134
699, 0.283591
700, 0.285635



