

lambda(nm), Y
400, 0.64337
402, 0.648679
404, 0.654144
406, 0.659616
408, 0.664037
410, 0.663881
412, 0.642254
414, 0.619251
416, 0.559415
418, 0.524363
420, 0.529165
422, 0.533314
424, 0.535721
426, 0.536536
428, 0.534697
430, 0.522858
432, 0.529217
434, 0.533243
436, 0.538832
438, 0.546
440, 0.552185
442, 0.555684
444, 0.559918
446, 0.564874
448, 0.54153
450, 0.546826
452, 0.555116
454, 0.56376
456, 0.56966
458, 0.578802
460, 0.587889
462, 0.592124
464, 0.600088
466, 0.605229
468, 0.592599
470, 0.576114
472, 0.58098
474, 0.551145
476, 0.51541
478, 0.530153
480, 0.532608
482, 0.542998
484, 0.548879
486, 0.551297
488, 0.560534
490, 0.551249
492, 0.54504
494, 0.451788
496, 0.444795
498, 0.448641
500, 0.436263
502, 0.427668
504, 0.432423
506, 0.437025
508, 0.441637
510, 0.447268
512, 0.452313
514, 0.45702
516, 0.463494
518, 0.466783
520, 0.474134
522, 0.475726
524, 0.483063
526, 0.480996
528, 0.485538
530, 0.457438
532, 0.432826
534, 0.442657
536, 0.445004
538, 0.452492
540, 0.457706
542, 0.463553
544, 0.468856
546, 0.475192
548, 0.480503
550, 0.486424
552, 0.491212
554, 0.495558
556, 0.495912
558, 0.484986
560, 0.492182
562, 0.497331
564, 0.505648
566, 0.51147
568, 0.519926
570, 0.52573
572, 0.533414
574, 0.541144
576, 0.54695
578, 0.556723
580, 0.560819
582, 0.571318
584, 0.575715
586, 0.583733
588, 0.591277
590, 0.593724
592, 0.604244
594, 0.601984
596, 0.606562
598, 0.601743
600, 0.552548
602, 0.523529
604, 0.536648
606, 0.543156
608, 0.548004
610, 0.561303
612, 0.56629
614, 0.572537
616, 0.582638
618, 0.588145
620, 0.598068
622, 0.607002
624, 0.613162
626, 0.624516
628, 0.631679
630, 0.639284
632, 0.651096
634, 0.65675
636, 0.6662
638, 0.677719
640, 0.68228
642, 0.693559
644, 0.704193
646, 0.707568
648, 0.720483
650, 0.72997
652, 0.731268
654, 0.745266
656, 0.752994
658, 0.749363
660, 0.76305
662, 0.767205
664, 0.749777
666, 0.757278
668, 0.742955
670, 0.630441
672, 0.511263
674, 0.492951
676, 0.513603
678, 0.508309
680, 0.514782
682, 0.537522
684, 0.539098
686, 0.534969
688, 0.546576
690, 0.555001
692, 0.557846
694, 0.569248
696, 0.578741
698, 0.580557
700, 0.588923
702, 0.600179
704, 0.602666
706, 0.60744
708, 0.620198
710, 0.625982
712, 0.626244
714, 0.636386
716, 0.647598
718, 0.645719
720, 0.645657
722, 0.658214
724, 0.658663
726, 0.629468
728, 0.594311
730, 0.579174
732, 0.579081
734, 0.582507
736, 0.590212
738, 0.598407
740, 0.598166
742, 0.595666
744, 0.600643
746, 0.596949
748, 0.559183
750, 0.497811
752, 0.454142
754, 0.44768
756, 0.457996
758, 0.462878
760, 0.465718
762, 0.475727
764, 0.486015
766, 0.486774
768, 0.483948
770, 0.489027
772, 0.500159
774, 0.507296
776, 0.509606
778, 0.514667
780, 0.523773
782, 0.530341
784, 0.532513
786, 0.53641
788, 0.544946
790, 0.552746
792, 0.555891
794, 0.55891
796, 0.566774
798, 0.576003
800, 0.580431
802, 0.581889
804, 0.587446
806, 0.597432
808, 0.604258
810, 0.604668
812, 0.605657
814, 0.613645
816, 0.62335
818, 0.624643
820, 0.618328
822, 0.616568
824, 0.624579
826, 0.628028
828, 0.605317
830, 0.551848
832, 0.487562
834, 0.439337
836, 0.418927
838, 0.41909
840, 0.426914
842, 0.435861
844, 0.445249
846, 0.453627
848, 0.457403
850, 0.455596
852, 0.452565
854, 0.454114
856, 0.461704
858, 0.471641
860, 0.479568
862, 0.484546
864, 0.488622
866, 0.493598
868, 0.499222
870, 0.504287
872, 0.508456
874, 0.512501
876, 0.517167
878, 0.522369
880, 0.527573
882, 0.532551
884, 0.537531
886, 0.542762
888, 0.548206
890, 0.553689
892, 0.559159
894, 0.564684
896, 0.570295
898, 0.575961
900, 0.581719
902, 0.587686
904, 0.593873
906, 0.600066
908, 0.606013
910, 0.611745
912, 0.617618
914, 0.623941
916, 0.63059
918, 0.63709
920, 0.643127
922, 0.648938
924, 0.655097
926, 0.661891
928, 0.668965
930, 0.675659
932, 0.681719
934, 0.687613
936, 0.69408
938, 0.701353
940, 0.708857
942, 0.715758
944, 0.721816
946, 0.727686
948, 0.734308
950, 0.741957
952, 0.749901
954, 0.75705
956, 0.76301
958, 0.768532
960, 0.774869
962, 0.782581
964, 0.790909
966, 0.798357
968, 0.804032
970, 0.808536
972, 0.813544
974, 0.820312
976, 0.828376
978, 0.835636
980, 0.839944
982, 0.841
984, 0.84092
986, 0.842731
988, 0.847559
990, 0.852462
992, 0.850611
994, 0.83417
996, 0.798476
998, 0.74523
1000, 0.682868



