

lambda(nm), Y
400, 0.400433
402, 0.405629
404, 0.410815
406, 0.41587
408, 0.419916
410, 0.420586
412, 0.406793
414, 0.397226
416, 0.383051
418, 0.376085
420, 0.380216
422, 0.384133
424, 0.387246
426, 0.388318
428, 0.385621
430, 0.372578
432, 0.378027
434, 0.382948
436, 0.387568
438, 0.391407
440, 0.396804
442, 0.401742
444, 0.404066
446, 0.406951
448, 0.39293
450, 0.398018
452, 0.403048
454, 0.411002
456, 0.4164
458, 0.421975
460, 0.42982
462, 0.432404
464, 0.437485
466, 0.439425
468, 0.419092
470, 0.384159
472, 0.385459
474, 0.349608
476, 0.303351
478, 0.31112
480, 0.311321
482, 0.313524
484, 0.318458
486, 0.317055
488, 0.321737
490, 0.317185
492, 0.310594
494, 0.259057
496, 0.252315
498, 0.255391
500, 0.248686
502, 0.246066
504, 0.250566
506, 0.252502
508, 0.257153
510, 0.25919
512, 0.263726
514, 0.265469
516, 0.27026
518, 0.2714
520, 0.276382
522, 0.276341
524, 0.281293
526, 0.278173
528, 0.281346
530, 0.258336
532, 0.24071
534, 0.246326
536, 0.248234
538, 0.252168
540, 0.255517
542, 0.258594
544, 0.260873
546, 0.265156
548, 0.265754
550, 0.270861
552, 0.268731
554, 0.272729
556, 0.262356
558, 0.238719
560, 0.236501
562, 0.241743
564, 0.243016
566, 0.247446
568, 0.25083
570, 0.252599
572, 0.257406
574, 0.259107
576, 0.263589
578, 0.266583
580, 0.268891
582, 0.274052
584, 0.274466
586, 0.279653
588, 0.281465
590, 0.282367
592, 0.287913
594, 0.283905
596, 0.286895
598, 0.28239
600, 0.251492
602, 0.235851
604, 0.240593
606, 0.242564
608, 0.245816
610, 0.249539
612, 0.25236
614, 0.25498
616, 0.256868
618, 0.261218
620, 0.263795
622, 0.265962
624, 0.270803
626, 0.272516
628, 0.275328
630, 0.280397
632, 0.281526
634, 0.285093
636, 0.290299
638, 0.290986
640, 0.29507
642, 0.300399
644, 0.300491
646, 0.304644
648, 0.310389
650, 0.309825
652, 0.313467
654, 0.320022
656, 0.318505
658, 0.320114
660, 0.327583
662, 0.32463
664, 0.320292
666, 0.326826
668, 0.317773
670, 0.2788
672, 0.24375
674, 0.236632
676, 0.241742
678, 0.244424
680, 0.247606
682, 0.252437
684, 0.255627
686, 0.257048
688, 0.258531
690, 0.261874
692, 0.266662
694, 0.269586
696, 0.270891
698, 0.274554
700, 0.279119
702, 0.280417
704, 0.281601
706, 0.286508
708, 0.29027
710, 0.289778
712, 0.291377
714, 0.297055
716, 0.298775
718, 0.295253
720, 0.296015
722, 0.301117
724, 0.295643
726, 0.272319
728, 0.243894
730, 0.226432
732, 0.222658
734, 0.225921
736, 0.230007
738, 0.231646
740, 0.230977
742, 0.231241
744, 0.232777
746, 0.228766
748, 0.213112
750, 0.190911
752, 0.174477
754, 0.169618
756, 0.171622
758, 0.17421
760, 0.176264
762, 0.178807
764, 0.180891
766, 0.181303
768, 0.181193
770, 0.182418
772, 0.184899
774, 0.187342
776, 0.189326
778, 0.191242
780, 0.193093
782, 0.194695
784, 0.196409
786, 0.19859
788, 0.200765
790, 0.202364
792, 0.203854
794, 0.20608
796, 0.208714
798, 0.210569
800, 0.211543
802, 0.212993
804, 0.215656
806, 0.218281
808, 0.219382
810, 0.219622
812, 0.221066
814, 0.224036
816, 0.226218
818, 0.225731
820, 0.224093
822, 0.224525
824, 0.227121
826, 0.227
828, 0.218453
830, 0.200953
832, 0.180512
834, 0.164989
836, 0.158299
838, 0.158889
840, 0.162748
842, 0.16693
844, 0.170415
846, 0.172876
848, 0.173883
850, 0.173459
852, 0.172698
854, 0.173126
856, 0.175338
858, 0.178477
860, 0.18117
862, 0.182834
864, 0.183973
866, 0.185342
868, 0.187086
870, 0.188763
872, 0.19003
874, 0.191086
876, 0.192383
878, 0.194062
880, 0.195817
882, 0.197299
884, 0.198539
886, 0.199889
888, 0.201588
890, 0.203473
892, 0.205161
894, 0.206486
896, 0.207678
898, 0.209115
900, 0.210926
902, 0.21287
904, 0.214614
906, 0.216082
908, 0.217524
910, 0.219233
912, 0.221252
914, 0.223342
916, 0.225248
918, 0.22696
920, 0.228709
922, 0.23071
924, 0.232933
926, 0.235127
928, 0.237078
930, 0.238827
932, 0.240635
934, 0.242734
936, 0.245097
938, 0.247452
940, 0.249539
942, 0.251352
944, 0.253155
946, 0.255245
948, 0.257681
950, 0.260226
952, 0.262546
954, 0.264511
956, 0.266312
958, 0.268298
960, 0.27068
962, 0.273339
964, 0.275922
966, 0.278145
968, 0.280044
970, 0.281971
972, 0.284315
974, 0.28717
976, 0.290222
978, 0.292957
980, 0.295051
982, 0.296636
984, 0.298236
986, 0.300385
988, 0.30319
990, 0.30615
992, 0.308376
994, 0.30909
996, 0.308099
998, 0.30595
1000, 0.303678



