

lambda(nm), Y
400, 0.425647
402, 0.431879
404, 0.439012
406, 0.445976
408, 0.450986
410, 0.444372
412, 0.449198
414, 0.449839
416, 0.424744
418, 0.411967
420, 0.418416
422, 0.424942
424, 0.431804
426, 0.438799
428, 0.445646
430, 0.451624
432, 0.451601
434, 0.458156
436, 0.461782
438, 0.441404
440, 0.449104
442, 0.456778
444, 0.462974
446, 0.467673
448, 0.468198
450, 0.443478
452, 0.425132
454, 0.426977
456, 0.425813
458, 0.396457
460, 0.402006
462, 0.40846
464, 0.413801
466, 0.419129
468, 0.423761
470, 0.426857
472, 0.426862
474, 0.414611
476, 0.389242
478, 0.393349
480, 0.399916
482, 0.405356
484, 0.40922
486, 0.407484
488, 0.383511
490, 0.364834
492, 0.366019
494, 0.370902
496, 0.37172
498, 0.354851
500, 0.321664
502, 0.296958
504, 0.29908
506, 0.305444
508, 0.308587
510, 0.311981
512, 0.316657
514, 0.321505
516, 0.325036
518, 0.328634
520, 0.33354
522, 0.337071
524, 0.337791
526, 0.337041
528, 0.327955
530, 0.322045
532, 0.316076
534, 0.320299
536, 0.325679
538, 0.328998
540, 0.33397
542, 0.338891
544, 0.342832
546, 0.348139
548, 0.353167
550, 0.357232
552, 0.362959
554, 0.367813
556, 0.372095
558, 0.378209
560, 0.382266
562, 0.386607
564, 0.391427
566, 0.395087
568, 0.401441
570, 0.40542
572, 0.409375
574, 0.414435
576, 0.409239
578, 0.409547
580, 0.412592
582, 0.418639
584, 0.421173
586, 0.423496
588, 0.4243
590, 0.41045
592, 0.379075
594, 0.38328
596, 0.387627
598, 0.395936
600, 0.398069
602, 0.404856
604, 0.408758
606, 0.415565
608, 0.419575
610, 0.426065
612, 0.429808
614, 0.435876
616, 0.438645
618, 0.443818
620, 0.443357
622, 0.444864
624, 0.417943
626, 0.403929
628, 0.41007
630, 0.416056
632, 0.422629
634, 0.425128
636, 0.43121
638, 0.435016
640, 0.440422
642, 0.441618
644, 0.440353
646, 0.44545
648, 0.449976
650, 0.456898
652, 0.460344
654, 0.466584
656, 0.469963
658, 0.475432
660, 0.478808
662, 0.48133
664, 0.484964
666, 0.479989
668, 0.481076
670, 0.442539
672, 0.392541
674, 0.390069
676, 0.398219
678, 0.409016
680, 0.413373
682, 0.414554
684, 0.422812
686, 0.426653
688, 0.434302
690, 0.43944
692, 0.444689
694, 0.451556
696, 0.454946
698, 0.462334
700, 0.465973
702, 0.471036
704, 0.476901
706, 0.477901
708, 0.484156
710, 0.480362
712, 0.467739
714, 0.466217
716, 0.470065
718, 0.477875
720, 0.484464
722, 0.485955
724, 0.491996
726, 0.495517
728, 0.497516
730, 0.503695
732, 0.502172
734, 0.500811
736, 0.501911
738, 0.478952
740, 0.434046
742, 0.397806
744, 0.3888
746, 0.395504
748, 0.372644
750, 0.305638
752, 0.249782
754, 0.243054
756, 0.258157
758, 0.266288
760, 0.266886
762, 0.263469
764, 0.260255
766, 0.262622
768, 0.263697
770, 0.250097
772, 0.224706
774, 0.206647
776, 0.205948
778, 0.21371
780, 0.218778
782, 0.219411
784, 0.218893
786, 0.220067
788, 0.223154
790, 0.226241
792, 0.228766
794, 0.231624
796, 0.234474
798, 0.236869
800, 0.239443
802, 0.242133
804, 0.244522
806, 0.247074
808, 0.249826
810, 0.252303
812, 0.254869
814, 0.257734
816, 0.260359
818, 0.262929
820, 0.265909
822, 0.268771
824, 0.271303
826, 0.274144
828, 0.277122
830, 0.279681
832, 0.282372
834, 0.285547
836, 0.288417
838, 0.290944
840, 0.293982
842, 0.297214
844, 0.299857
846, 0.302545
848, 0.305862
850, 0.3089
852, 0.311312
854, 0.314161
856, 0.317491
858, 0.320204
860, 0.322676
862, 0.326062
864, 0.329539
866, 0.331805
868, 0.333979
870, 0.337421
872, 0.34071
874, 0.342393
876, 0.344095
878, 0.347179
880, 0.349536
882, 0.349606
884, 0.349874
886, 0.351827
888, 0.351718
890, 0.346994
892, 0.342112
894, 0.33924
896, 0.326076
898, 0.285094
900, 0.218905
902, 0.157412
904, 0.131791
906, 0.144142
908, 0.16828
910, 0.178238
912, 0.17018
914, 0.157427
916, 0.151751
918, 0.153985
920, 0.158945
922, 0.163203
924, 0.166672
926, 0.16992
928, 0.172685
930, 0.174628
932, 0.176041
934, 0.17739
936, 0.178755
938, 0.179983
940, 0.181091
942, 0.182267
944, 0.183572
946, 0.184878
948, 0.186089
950, 0.187298
952, 0.188646
954, 0.190111
956, 0.191542
958, 0.192877
960, 0.194233
962, 0.195736
964, 0.197344
966, 0.198906
968, 0.200378
970, 0.20188
972, 0.203511
974, 0.205205
976, 0.206834
978, 0.208397
980, 0.21002
982, 0.211755
984, 0.213494
986, 0.215123
988, 0.2167
990, 0.218379
992, 0.220188
994, 0.22198
996, 0.223641
998, 0.22526
1000, 0.227011



