

lambda(nm), Y
400, 0.362508
402, 0.366025
404, 0.369646
406, 0.373317
408, 0.37668
410, 0.376597
412, 0.37945
414, 0.379059
416, 0.357653
418, 0.346654
420, 0.351996
422, 0.357293
424, 0.362702
426, 0.368024
428, 0.373007
430, 0.376883
432, 0.373071
434, 0.377973
436, 0.379905
438, 0.355071
440, 0.36115
442, 0.367513
444, 0.372494
446, 0.376196
448, 0.376775
450, 0.362241
452, 0.355679
454, 0.359622
456, 0.361909
458, 0.346606
460, 0.352462
462, 0.358444
464, 0.363722
466, 0.36921
468, 0.374222
470, 0.377565
472, 0.377987
474, 0.369084
476, 0.350172
478, 0.354047
480, 0.359444
482, 0.364904
484, 0.368959
486, 0.366625
488, 0.346532
490, 0.333048
492, 0.333546
494, 0.333031
496, 0.331685
498, 0.301338
500, 0.28681
502, 0.277193
504, 0.280346
506, 0.28468
508, 0.287117
510, 0.291096
512, 0.294694
514, 0.297274
516, 0.301476
518, 0.304059
520, 0.305109
522, 0.308422
524, 0.304753
526, 0.291205
528, 0.259546
530, 0.256903
532, 0.25433
534, 0.256754
536, 0.261196
538, 0.263765
540, 0.267422
542, 0.271536
544, 0.274428
546, 0.278791
548, 0.282185
550, 0.285741
552, 0.289951
554, 0.292795
556, 0.297001
558, 0.299359
560, 0.302316
562, 0.300044
564, 0.29405
566, 0.29902
568, 0.300682
570, 0.305753
572, 0.305374
574, 0.30847
576, 0.295187
578, 0.286679
580, 0.291436
582, 0.294047
584, 0.298183
586, 0.298103
588, 0.301169
590, 0.292408
592, 0.277035
594, 0.278598
596, 0.283545
598, 0.28759
600, 0.291223
602, 0.294484
604, 0.299165
606, 0.302419
608, 0.307247
610, 0.310349
612, 0.315097
614, 0.318107
616, 0.322254
618, 0.325129
620, 0.3273
622, 0.328841
624, 0.317067
626, 0.31164
628, 0.315829
630, 0.321323
632, 0.325117
634, 0.32906
636, 0.332677
638, 0.336641
640, 0.340346
642, 0.340342
644, 0.33798
646, 0.339321
648, 0.344594
650, 0.347284
652, 0.351831
654, 0.354496
656, 0.357452
658, 0.36206
660, 0.362258
662, 0.366685
664, 0.365745
666, 0.363231
668, 0.362046
670, 0.326592
672, 0.280486
674, 0.271391
676, 0.279996
678, 0.285371
680, 0.288038
682, 0.287936
684, 0.291237
686, 0.29574
688, 0.298174
690, 0.30234
692, 0.305609
694, 0.308022
696, 0.312038
698, 0.314424
700, 0.316757
702, 0.32037
704, 0.321168
706, 0.322125
708, 0.32371
710, 0.314228
712, 0.294516
714, 0.283662
716, 0.287614
718, 0.293981
720, 0.296765
722, 0.298857
724, 0.300698
726, 0.302901
728, 0.306525
730, 0.309009
732, 0.310025
734, 0.312099
736, 0.312714
738, 0.306797
740, 0.294348
742, 0.28237
744, 0.28007
746, 0.283572
748, 0.273387
750, 0.244419
752, 0.219726
754, 0.216409
756, 0.224066
758, 0.228605
760, 0.229207
762, 0.22825
764, 0.227204
766, 0.228668
768, 0.229534
770, 0.222214
772, 0.208202
774, 0.198464
776, 0.198738
778, 0.20415
780, 0.207981
782, 0.208878
784, 0.209325
786, 0.211015
788, 0.213466
790, 0.215947
792, 0.2185
794, 0.221004
796, 0.223199
798, 0.225442
800, 0.227957
802, 0.230294
804, 0.23243
806, 0.234889
808, 0.237497
810, 0.239782
812, 0.242121
814, 0.244873
816, 0.247493
818, 0.249774
820, 0.252377
822, 0.255322
824, 0.257875
826, 0.260203
828, 0.263079
830, 0.266176
832, 0.268727
834, 0.271191
836, 0.274284
838, 0.277404
840, 0.279891
842, 0.282473
844, 0.285769
846, 0.288923
848, 0.291337
850, 0.293973
852, 0.297435
854, 0.300657
856, 0.302997
858, 0.305634
860, 0.309323
862, 0.312814
864, 0.31518
866, 0.317697
868, 0.321475
870, 0.325211
872, 0.327471
874, 0.329449
876, 0.332873
878, 0.336662
880, 0.338643
882, 0.339567
884, 0.341994
886, 0.345445
888, 0.346552
890, 0.344855
892, 0.344181
894, 0.345274
896, 0.34033
898, 0.3202
900, 0.287405
902, 0.257779
904, 0.246561
906, 0.254272
908, 0.267955
910, 0.274864
912, 0.272774
914, 0.2679
916, 0.266261
918, 0.268861
920, 0.273393
922, 0.277778
924, 0.281435
926, 0.284589
928, 0.287567
930, 0.29057
932, 0.293526
934, 0.296135
936, 0.298324
938, 0.300527
940, 0.303223
942, 0.306236
944, 0.308901
946, 0.310978
948, 0.313054
950, 0.315786
952, 0.318985
954, 0.321849
956, 0.324075
958, 0.3263
960, 0.329245
962, 0.332706
964, 0.335798
966, 0.338137
968, 0.34039
970, 0.343415
972, 0.347118
974, 0.350531
976, 0.35305
978, 0.355227
980, 0.358102
982, 0.361885
984, 0.365665
986, 0.368523
988, 0.370679
990, 0.373251
992, 0.376897
994, 0.380999
996, 0.384382
998, 0.386727
1000, 0.388994



