

lambda(nm), Y
400, 0.348885
402, 0.352536
404, 0.356536
406, 0.360692
408, 0.364567
410, 0.363993
412, 0.367984
414, 0.371239
416, 0.365492
418, 0.363933
420, 0.369989
422, 0.376292
424, 0.382802
426, 0.389325
428, 0.395552
430, 0.400491
432, 0.396173
434, 0.403425
436, 0.410017
438, 0.408881
440, 0.416429
442, 0.423888
444, 0.430379
446, 0.43521
448, 0.436054
450, 0.41493
452, 0.399704
454, 0.404922
456, 0.410522
458, 0.410529
460, 0.417039
462, 0.423773
464, 0.430736
466, 0.437994
468, 0.444285
470, 0.447688
472, 0.446311
474, 0.429853
476, 0.401083
478, 0.405443
480, 0.411633
482, 0.417248
484, 0.42017
486, 0.410907
488, 0.361642
490, 0.32227
492, 0.322333
494, 0.324512
496, 0.322631
498, 0.283762
500, 0.273325
502, 0.269238
504, 0.273191
506, 0.277809
508, 0.281908
510, 0.286819
512, 0.290718
514, 0.294739
516, 0.299862
518, 0.303314
520, 0.306774
522, 0.311419
524, 0.312413
526, 0.312672
528, 0.307523
530, 0.289221
532, 0.27114
534, 0.27559
536, 0.280804
538, 0.282711
540, 0.287989
542, 0.291242
544, 0.295186
546, 0.300295
548, 0.302853
550, 0.308264
552, 0.311171
554, 0.314845
556, 0.318689
558, 0.319064
560, 0.321842
562, 0.308314
564, 0.290454
566, 0.294819
568, 0.296041
570, 0.30107
572, 0.29765
574, 0.300335
576, 0.275061
578, 0.259651
580, 0.263646
582, 0.267281
584, 0.270269
586, 0.27065
588, 0.272869
590, 0.265416
592, 0.250894
594, 0.252906
596, 0.256954
598, 0.260933
600, 0.2638
602, 0.266926
604, 0.270748
606, 0.273775
608, 0.277628
610, 0.280448
612, 0.284034
614, 0.286742
616, 0.289481
618, 0.291925
620, 0.292054
622, 0.292481
624, 0.274036
626, 0.264734
628, 0.268185
630, 0.27319
632, 0.276457
634, 0.279253
636, 0.282411
638, 0.285831
640, 0.289285
642, 0.290782
644, 0.291987
646, 0.294082
648, 0.298795
650, 0.301387
652, 0.305501
654, 0.308468
656, 0.31113
658, 0.315367
660, 0.31599
662, 0.31985
664, 0.319686
666, 0.318242
668, 0.317876
670, 0.291596
672, 0.256903
674, 0.250085
676, 0.25701
678, 0.261334
680, 0.263971
682, 0.26441
684, 0.267218
686, 0.271489
688, 0.273768
690, 0.277611
692, 0.280984
694, 0.283144
696, 0.287146
698, 0.289586
700, 0.291694
702, 0.295468
704, 0.296283
706, 0.297354
708, 0.299347
710, 0.2909
712, 0.273808
714, 0.264631
716, 0.268011
718, 0.274152
720, 0.276833
722, 0.278503
724, 0.280747
726, 0.282707
728, 0.285627
730, 0.288462
732, 0.289011
734, 0.290196
736, 0.291229
738, 0.283897
740, 0.26801
742, 0.255253
744, 0.254061
746, 0.2587
748, 0.254762
750, 0.238605
752, 0.224791
754, 0.224223
756, 0.229841
758, 0.233203
760, 0.234872
762, 0.235379
764, 0.234806
766, 0.236186
768, 0.236788
770, 0.228271
772, 0.212149
774, 0.200922
776, 0.201195
778, 0.207291
780, 0.211552
782, 0.212525
784, 0.21295
786, 0.214731
788, 0.21746
790, 0.220262
792, 0.223037
794, 0.225772
796, 0.228298
798, 0.230821
800, 0.233509
802, 0.236071
804, 0.238509
806, 0.241193
808, 0.243974
810, 0.246505
812, 0.249093
814, 0.252008
816, 0.254816
818, 0.257358
820, 0.260152
822, 0.26322
824, 0.265984
826, 0.268559
828, 0.271536
830, 0.27469
832, 0.27747
834, 0.280244
836, 0.283528
838, 0.286804
840, 0.289569
842, 0.292457
844, 0.295962
846, 0.299337
848, 0.302061
850, 0.304968
852, 0.308604
854, 0.312033
856, 0.314642
858, 0.317476
860, 0.321294
862, 0.324994
864, 0.327623
866, 0.330255
868, 0.333991
870, 0.337702
872, 0.340007
874, 0.342016
876, 0.345445
878, 0.349188
880, 0.35091
882, 0.351388
884, 0.353495
886, 0.356697
888, 0.356909
890, 0.35342
892, 0.351014
894, 0.350645
896, 0.341392
898, 0.309457
900, 0.257301
902, 0.208317
904, 0.18724
906, 0.196814
908, 0.21701
910, 0.226453
912, 0.221026
914, 0.211477
916, 0.207948
918, 0.210983
920, 0.215723
922, 0.219498
924, 0.223069
926, 0.227077
928, 0.230505
930, 0.232629
932, 0.234333
934, 0.236677
936, 0.239304
938, 0.24122
940, 0.242511
942, 0.244259
944, 0.246884
946, 0.249533
948, 0.251405
950, 0.25296
952, 0.255213
954, 0.258209
956, 0.260939
958, 0.262815
960, 0.264543
962, 0.267141
964, 0.27048
966, 0.273417
968, 0.275351
970, 0.277075
972, 0.279733
974, 0.283284
976, 0.286521
978, 0.288642
980, 0.290318
982, 0.292848
984, 0.296486
986, 0.300086
988, 0.302531
990, 0.30416
992, 0.306381
994, 0.309938
996, 0.313962
998, 0.316996
1000, 0.318762



