

lambda(nm), Y
400, 0.454787
402, 0.460102
404, 0.464787
406, 0.468889
408, 0.472399
410, 0.473794
412, 0.462275
414, 0.449279
416, 0.409383
418, 0.389037
420, 0.394967
422, 0.400698
424, 0.405725
426, 0.408633
428, 0.407864
430, 0.399324
432, 0.405681
434, 0.411359
436, 0.416199
438, 0.420818
440, 0.426927
442, 0.432662
444, 0.436813
446, 0.441674
448, 0.439386
450, 0.444475
452, 0.449939
454, 0.457257
456, 0.463006
458, 0.469016
460, 0.476079
462, 0.479796
464, 0.484858
466, 0.485921
468, 0.466518
470, 0.434158
472, 0.439321
474, 0.417719
476, 0.387397
478, 0.397314
480, 0.398422
482, 0.40212
484, 0.408108
486, 0.40671
488, 0.412944
490, 0.407734
492, 0.40232
494, 0.353849
496, 0.343417
498, 0.344927
500, 0.310931
502, 0.28993
504, 0.296889
506, 0.29809
508, 0.30366
510, 0.306532
512, 0.310985
514, 0.313835
516, 0.318682
518, 0.320495
520, 0.325494
522, 0.325377
524, 0.330106
526, 0.325257
528, 0.326875
530, 0.290852
532, 0.259195
534, 0.268017
536, 0.267237
538, 0.272916
540, 0.274841
542, 0.278588
544, 0.279771
546, 0.284418
548, 0.284369
550, 0.288973
552, 0.286415
554, 0.288966
556, 0.276455
558, 0.252884
560, 0.254073
562, 0.258579
564, 0.260772
566, 0.265796
568, 0.269028
570, 0.271823
572, 0.276064
574, 0.279048
576, 0.283041
578, 0.286548
580, 0.289455
582, 0.293807
584, 0.295937
586, 0.300021
588, 0.302904
590, 0.304632
592, 0.309073
594, 0.307989
596, 0.309979
598, 0.307108
600, 0.281514
602, 0.266042
604, 0.272184
606, 0.273735
608, 0.276174
610, 0.282099
612, 0.28347
614, 0.287092
616, 0.290697
618, 0.29334
620, 0.298367
622, 0.301194
624, 0.304946
626, 0.3099
628, 0.312308
630, 0.317096
632, 0.321622
634, 0.323981
636, 0.32961
638, 0.33363
640, 0.336091
642, 0.342391
644, 0.345888
646, 0.348309
648, 0.355259
650, 0.358327
652, 0.360253
654, 0.367772
656, 0.370294
658, 0.370536
660, 0.378312
662, 0.379896
664, 0.375233
666, 0.381305
668, 0.377512
670, 0.341598
672, 0.307064
674, 0.30341
676, 0.310034
678, 0.311229
680, 0.316422
682, 0.323798
684, 0.325885
686, 0.328164
688, 0.332934
690, 0.336121
692, 0.340267
694, 0.346264
696, 0.349367
698, 0.352047
700, 0.3583
702, 0.362777
704, 0.363957
706, 0.368855
708, 0.375763
710, 0.377353
712, 0.378584
714, 0.385849
716, 0.390909
718, 0.388572
720, 0.38973
722, 0.397473
724, 0.395369
726, 0.375463
728, 0.352909
730, 0.341789
732, 0.339747
734, 0.341895
736, 0.347579
738, 0.351704
740, 0.349486
742, 0.347475
744, 0.350972
746, 0.34656
748, 0.318224
750, 0.275931
752, 0.247079
754, 0.241953
756, 0.246729
758, 0.249167
760, 0.251973
762, 0.258662
764, 0.263626
766, 0.26264
768, 0.261024
770, 0.26451
772, 0.270396
774, 0.27371
776, 0.275546
778, 0.279382
780, 0.284091
782, 0.286524
784, 0.287758
786, 0.291133
788, 0.296015
790, 0.298837
792, 0.299556
794, 0.301957
796, 0.307135
798, 0.311396
800, 0.312369
802, 0.31313
804, 0.317273
806, 0.322808
808, 0.324967
810, 0.323847
812, 0.324724
814, 0.329929
816, 0.334501
818, 0.332873
820, 0.327469
822, 0.326198
824, 0.330673
826, 0.330383
828, 0.311658
830, 0.272202
832, 0.225075
834, 0.188125
836, 0.170467
838, 0.168851
840, 0.174538
842, 0.18126
844, 0.186981
846, 0.191023
848, 0.192275
850, 0.190528
852, 0.187936
854, 0.187728
856, 0.191291
858, 0.196984
860, 0.20194
862, 0.204752
864, 0.206242
866, 0.207977
868, 0.210513
870, 0.213186
872, 0.215229
874, 0.216713
876, 0.218339
878, 0.220574
880, 0.223197
882, 0.225672
884, 0.227776
886, 0.229781
888, 0.232075
890, 0.234721
892, 0.237437
894, 0.239951
896, 0.242297
898, 0.244759
900, 0.247545
902, 0.250562
904, 0.253506
906, 0.256157
908, 0.258588
910, 0.261079
912, 0.263846
914, 0.266841
916, 0.269812
918, 0.272549
920, 0.275079
922, 0.277639
924, 0.280446
926, 0.28349
928, 0.286549
930, 0.289399
932, 0.292033
934, 0.294669
936, 0.297555
938, 0.300729
940, 0.303978
942, 0.307028
944, 0.309804
946, 0.312505
948, 0.315432
950, 0.318713
952, 0.32217
954, 0.325469
956, 0.328418
958, 0.331155
960, 0.33404
962, 0.337346
964, 0.340998
966, 0.344612
968, 0.347804
970, 0.350525
972, 0.353118
974, 0.356046
976, 0.359485
978, 0.363144
980, 0.366479
982, 0.369143
984, 0.371317
986, 0.3736
988, 0.376485
990, 0.379779
992, 0.382424
994, 0.382928
996, 0.380209
998, 0.374341
1000, 0.36672



