

lambda(nm), Y
400, 0.448867
402, 0.453945
404, 0.458939
406, 0.463507
408, 0.467006
410, 0.467912
412, 0.457886
414, 0.447078
416, 0.421012
418, 0.407857
420, 0.413274
422, 0.418321
424, 0.422342
426, 0.424606
428, 0.421415
430, 0.405666
432, 0.412953
434, 0.419804
436, 0.426911
438, 0.433477
440, 0.438553
442, 0.442588
444, 0.447192
446, 0.451153
448, 0.430988
450, 0.436011
452, 0.440719
454, 0.447168
456, 0.454505
458, 0.459658
460, 0.463337
462, 0.469393
464, 0.475017
466, 0.472727
468, 0.461017
470, 0.444248
472, 0.440926
474, 0.410626
476, 0.369703
478, 0.378536
480, 0.384818
482, 0.389448
484, 0.393552
486, 0.399393
488, 0.403472
490, 0.404801
492, 0.407827
494, 0.388218
496, 0.390862
498, 0.395019
500, 0.391501
502, 0.390604
504, 0.396141
506, 0.40042
508, 0.406656
510, 0.410945
512, 0.41658
514, 0.422573
516, 0.426228
518, 0.433551
520, 0.436274
522, 0.442168
524, 0.445806
526, 0.446049
528, 0.449434
530, 0.420997
532, 0.400034
534, 0.407273
536, 0.414046
538, 0.41794
540, 0.425436
542, 0.428987
544, 0.435416
546, 0.439105
548, 0.443199
550, 0.446193
552, 0.445553
554, 0.443701
556, 0.420662
558, 0.35169
560, 0.348748
562, 0.355242
564, 0.359498
566, 0.364684
568, 0.369469
570, 0.374345
572, 0.379548
574, 0.384024
576, 0.389762
578, 0.393354
580, 0.399929
582, 0.402031
584, 0.409545
586, 0.409927
588, 0.417661
590, 0.4164
592, 0.421872
594, 0.419408
596, 0.41545
598, 0.407552
600, 0.340659
602, 0.301509
604, 0.31113
606, 0.313446
608, 0.317069
610, 0.321742
612, 0.324953
614, 0.329489
616, 0.333475
618, 0.33745
620, 0.342053
622, 0.345957
624, 0.350653
626, 0.355094
628, 0.359041
630, 0.364428
632, 0.368147
634, 0.373168
636, 0.378167
638, 0.381836
640, 0.387975
642, 0.391758
644, 0.396615
646, 0.402713
648, 0.405432
650, 0.411712
652, 0.416091
654, 0.418378
656, 0.425453
658, 0.426726
660, 0.428857
662, 0.43496
664, 0.429708
666, 0.429336
668, 0.426184
670, 0.379675
672, 0.325582
674, 0.317876
676, 0.329189
678, 0.330895
680, 0.334581
682, 0.340076
684, 0.342981
686, 0.347638
688, 0.351854
690, 0.355417
692, 0.360369
694, 0.363967
696, 0.367841
698, 0.373225
700, 0.376478
702, 0.380028
704, 0.385798
706, 0.38916
708, 0.392012
710, 0.397783
712, 0.401252
714, 0.402735
716, 0.408002
718, 0.411706
720, 0.410153
722, 0.412403
724, 0.414678
726, 0.398281
728, 0.36812
730, 0.351962
732, 0.356232
734, 0.362627
736, 0.363953
738, 0.367166
740, 0.37132
742, 0.371957
744, 0.373524
746, 0.376285
748, 0.368938
750, 0.349988
752, 0.336256
754, 0.337967
756, 0.345319
758, 0.348303
760, 0.350279
762, 0.355362
764, 0.360066
766, 0.36259
768, 0.366301
770, 0.371585
772, 0.375323
774, 0.3781
776, 0.382746
778, 0.388032
780, 0.391447
782, 0.39464
784, 0.399789
786, 0.404943
788, 0.408222
790, 0.411787
792, 0.417251
794, 0.422232
796, 0.425277
798, 0.428991
800, 0.434825
802, 0.439979
804, 0.442828
806, 0.446277
808, 0.452229
810, 0.457666
812, 0.460155
814, 0.462657
816, 0.468261
818, 0.474064
820, 0.47575
822, 0.475498
824, 0.478844
826, 0.484102
828, 0.481332
830, 0.464394
832, 0.440099
834, 0.422147
836, 0.417832
838, 0.423219
840, 0.430006
842, 0.433906
844, 0.436083
846, 0.439113
848, 0.443632
850, 0.44844
852, 0.452433
854, 0.455788
856, 0.459477
858, 0.463981
860, 0.468759
862, 0.473046
864, 0.476896
866, 0.481044
868, 0.4858
870, 0.49061
872, 0.494941
874, 0.499144
876, 0.503936
878, 0.509248
880, 0.514224
882, 0.518464
884, 0.522703
886, 0.527843
888, 0.533656
890, 0.539036
892, 0.543522
894, 0.547979
896, 0.553463
898, 0.559794
900, 0.56579
902, 0.570837
904, 0.57568
906, 0.581385
908, 0.587896
910, 0.594115
912, 0.599384
914, 0.604381
916, 0.610251
918, 0.617104
920, 0.623839
922, 0.629531
924, 0.634614
926, 0.640363
928, 0.647317
930, 0.654601
932, 0.660979
934, 0.666356
936, 0.671902
938, 0.678663
940, 0.686321
942, 0.693558
944, 0.699589
946, 0.705067
948, 0.711337
950, 0.718906
952, 0.726871
954, 0.733927
956, 0.739804
958, 0.745544
960, 0.752363
962, 0.760352
964, 0.76841
966, 0.775408
968, 0.781327
970, 0.787199
972, 0.793999
974, 0.801682
976, 0.809272
978, 0.815806
980, 0.821118
982, 0.825816
984, 0.830662
986, 0.836047
988, 0.841804
990, 0.847046
992, 0.849792
994, 0.84687
996, 0.834975
998, 0.813015
1000, 0.784364



