

lambda(nm), Y
400, 0.0496092
402, 0.0482122
404, 0.0473874
406, 0.0462081
408, 0.0447974
410, 0.0439458
412, 0.0431568
414, 0.0419034
416, 0.0408673
418, 0.0402803
420, 0.0394033
422, 0.0382405
424, 0.0374951
426, 0.0369945
428, 0.0361162
430, 0.0351443
432, 0.034615
434, 0.0341674
436, 0.0333157
438, 0.0324464
440, 0.0320186
442, 0.0316626
444, 0.0309401
446, 0.0301939
448, 0.0298617
450, 0.0296353
452, 0.0290377
454, 0.0282904
456, 0.0278947
458, 0.0277374
460, 0.0273124
462, 0.0266162
464, 0.0261519
466, 0.0260744
468, 0.0259346
470, 0.025418
472, 0.0248453
474, 0.0246453
476, 0.0246667
478, 0.0244038
480, 0.0237679
482, 0.0232259
484, 0.0231153
486, 0.0231552
488, 0.0228516
490, 0.0222025
492, 0.021711
494, 0.0216966
496, 0.0218526
498, 0.0216399
500, 0.0209946
502, 0.0204263
504, 0.0203757
506, 0.0206351
508, 0.0205534
510, 0.0197996
512, 0.0187882
514, 0.018248
516, 0.0183772
518, 0.0184909
520, 0.0175666
522, 0.0151881
524, 0.0120067
526, 0.00930969
528, 0.00809475
530, 0.00842908
532, 0.00955307
534, 0.0105348
536, 0.0108954
538, 0.010765
540, 0.0105774
542, 0.0106486
544, 0.0109771
546, 0.0113445
548, 0.0115482
550, 0.0115497
552, 0.0114513
554, 0.0113732
556, 0.0113567
558, 0.0113617
560, 0.01133
562, 0.0112443
564, 0.011134
566, 0.0110395
568, 0.0109743
570, 0.0109192
572, 0.0108457
574, 0.0107434
576, 0.0106271
578, 0.010522
580, 0.0104414
582, 0.0103783
584, 0.0103142
586, 0.0102362
588, 0.0101487
590, 0.0100703
592, 0.0100196
594, 0.0100021
596, 0.0100058
598, 0.0100092
600, 0.00999337
602, 0.00995091
604, 0.00988677
606, 0.00981197
608, 0.0097356
610, 0.00966035
612, 0.00958339
614, 0.00950073
616, 0.00941125
618, 0.00931777
620, 0.00922509
622, 0.00913677
624, 0.00905312
626, 0.00897161
628, 0.008889
630, 0.00880364
632, 0.00871647
634, 0.00863013
636, 0.00854719
638, 0.00846853
640, 0.00839312
642, 0.00831896
644, 0.0082446
646, 0.00817007
648, 0.00809683
650, 0.00802663
652, 0.00796029
654, 0.0078972
656, 0.00783577
658, 0.00777493
660, 0.00771548
662, 0.00766078
664, 0.00761592
666, 0.00758596
668, 0.00757364
670, 0.00757773
672, 0.00759285
674, 0.00761067
676, 0.00762227
678, 0.00762069
680, 0.00760265
682, 0.00756909
684, 0.00752419
686, 0.0074736
688, 0.00742243
690, 0.00737381
692, 0.00732838
694, 0.00728477
696, 0.00724072
698, 0.00719428
700, 0.00714462
702, 0.00709232
704, 0.00703893
706, 0.00698628
708, 0.00693567
710, 0.00688749
712, 0.00684114
714, 0.00679541
716, 0.00674908
718, 0.00670142
720, 0.00665246
722, 0.006603
724, 0.00655419
726, 0.00650715
728, 0.00646245
730, 0.00642002
732, 0.00637908
734, 0.00633855
736, 0.00629737
738, 0.00625497
740, 0.00621141
742, 0.0061674
744, 0.0061241
746, 0.00608265
748, 0.00604387
750, 0.00600795
752, 0.00597434
754, 0.00594195
756, 0.00590941
758, 0.00587553
760, 0.00583972
762, 0.00580218
764, 0.00576408
766, 0.00572734
768, 0.00569437
770, 0.00566762
772, 0.00564911
774, 0.00564011
776, 0.00564082
778, 0.00565037
780, 0.00566687
782, 0.00568771
784, 0.00570989
786, 0.0057304
788, 0.00574661
790, 0.00575648
792, 0.00575884
794, 0.00575337
796, 0.00574058
798, 0.00572166
800, 0.00569828
802, 0.00567228
804, 0.00564546
806, 0.00561935
808, 0.00559501
810, 0.00557296
812, 0.00555319
814, 0.00553518
816, 0.00551807
818, 0.00550083
820, 0.00548247
822, 0.00546221
824, 0.0054396
826, 0.00541463
828, 0.00538767
830, 0.00535945
832, 0.00533091
834, 0.00530299
836, 0.00527652
838, 0.00525207
840, 0.00522982
842, 0.00520956
844, 0.00519074
846, 0.00517258
848, 0.0051542
850, 0.00513478
852, 0.00511372
854, 0.00509077
856, 0.005066
858, 0.0050399
860, 0.00501318
862, 0.00498674
864, 0.00496143
866, 0.00493798
868, 0.00491681
870, 0.004898
872, 0.00488122
874, 0.00486585
876, 0.004851
878, 0.00483574
880, 0.00481917
882, 0.00480063
884, 0.00477978
886, 0.00475667
888, 0.00473173
890, 0.00470573
892, 0.00467966
894, 0.00465457
896, 0.00463143
898, 0.00461098
900, 0.0045936
902, 0.00457928
904, 0.00456756
906, 0.00455765
908, 0.00454849
910, 0.00453892
912, 0.00452781
914, 0.00451426
916, 0.00449767
918, 0.00447789
920, 0.00445523
922, 0.00443042
924, 0.00440455
926, 0.00437895
928, 0.00435505
930, 0.00433419
932, 0.0043175
934, 0.00430578
936, 0.00429942
938, 0.00429834
940, 0.00430205
942, 0.00430972
944, 0.00432023
946, 0.00433238
948, 0.00434495
950, 0.00435687
952, 0.00436731
954, 0.00437574
956, 0.00438198
958, 0.00438616
960, 0.00438865
962, 0.00439003
964, 0.00439092
966, 0.00439192
968, 0.00439346
970, 0.00439578
972, 0.00439882
974, 0.00440223
976, 0.00440542
978, 0.00440757
980, 0.00440777
982, 0.00440511
984, 0.00439877
986, 0.0043882
988, 0.00437312
990, 0.00435368
992, 0.00433037
994, 0.00430413
996, 0.00427616
998, 0.00424793
1000, 0.00422096



