

lambda(nm), Y
400, 0.347464
402, 0.340148
404, 0.342604
406, 0.345922
408, 0.348959
410, 0.351627
412, 0.353214
414, 0.351617
416, 0.329986
418, 0.31147
420, 0.315882
422, 0.320425
424, 0.325105
426, 0.329847
428, 0.33443
430, 0.338472
432, 0.34116
434, 0.340484
436, 0.321689
438, 0.316021
440, 0.317073
442, 0.304533
444, 0.306758
446, 0.30685
448, 0.284412
450, 0.287113
452, 0.291596
454, 0.295211
456, 0.299317
458, 0.304037
460, 0.30801
462, 0.308647
464, 0.300263
466, 0.288173
468, 0.288741
470, 0.278898
472, 0.282727
474, 0.287034
476, 0.290863
478, 0.291677
480, 0.280495
482, 0.273445
484, 0.265963
486, 0.270619
488, 0.274891
490, 0.277465
492, 0.280827
494, 0.284814
496, 0.279609
498, 0.279851
500, 0.283672
502, 0.284692
504, 0.279884
506, 0.272639
508, 0.276886
510, 0.281174
512, 0.285526
514, 0.288837
516, 0.292891
518, 0.297273
520, 0.299613
522, 0.304142
524, 0.306123
526, 0.306831
528, 0.30797
530, 0.28669
532, 0.266913
534, 0.270518
536, 0.263823
538, 0.264077
540, 0.267756
542, 0.272154
544, 0.27548
546, 0.279305
548, 0.283299
550, 0.286702
552, 0.2912
554, 0.294313
556, 0.299022
558, 0.302164
560, 0.306759
562, 0.31019
564, 0.314403
566, 0.318145
568, 0.321619
570, 0.325382
572, 0.32737
574, 0.330158
576, 0.32562
578, 0.314268
580, 0.314927
582, 0.316575
584, 0.316106
586, 0.300979
588, 0.297561
590, 0.302435
592, 0.306533
594, 0.310438
596, 0.314002
598, 0.318308
600, 0.322532
602, 0.3266
604, 0.331235
606, 0.334944
608, 0.340022
610, 0.343419
612, 0.34879
614, 0.3521
616, 0.357216
618, 0.360842
620, 0.364693
622, 0.368901
624, 0.36908
626, 0.369697
628, 0.370216
630, 0.376217
632, 0.37747
634, 0.38012
636, 0.382141
638, 0.376774
640, 0.377993
642, 0.345058
644, 0.287777
646, 0.272778
648, 0.281693
650, 0.286496
652, 0.289258
654, 0.288616
656, 0.29235
658, 0.295855
660, 0.297363
662, 0.301542
664, 0.301476
666, 0.302235
668, 0.302317
670, 0.286093
672, 0.265853
674, 0.262549
676, 0.269108
678, 0.27308
680, 0.275364
682, 0.277573
684, 0.279467
686, 0.2828
688, 0.28534
690, 0.285812
692, 0.287952
694, 0.285753
696, 0.271535
698, 0.257797
700, 0.257639
702, 0.263647
704, 0.267225
706, 0.269694
708, 0.271933
710, 0.274371
712, 0.27817
714, 0.281493
716, 0.283954
718, 0.287406
720, 0.290422
722, 0.292202
724, 0.295072
726, 0.297645
728, 0.297814
730, 0.298991
732, 0.299521
734, 0.289378
736, 0.270404
738, 0.259381
740, 0.261942
742, 0.266925
744, 0.268336
746, 0.268174
748, 0.262749
750, 0.249675
752, 0.238966
754, 0.239249
756, 0.245098
758, 0.248723
760, 0.250372
762, 0.252059
764, 0.253584
766, 0.255775
768, 0.259087
770, 0.261679
772, 0.263364
774, 0.266057
776, 0.269065
778, 0.270426
780, 0.27158
782, 0.274186
784, 0.275756
786, 0.274714
788, 0.274413
790, 0.275164
792, 0.268464
794, 0.248108
796, 0.223013
798, 0.209652
800, 0.212913
802, 0.22218
804, 0.226313
806, 0.225128
808, 0.224435
810, 0.226444
812, 0.22927
814, 0.231856
816, 0.234797
818, 0.237893
820, 0.240288
822, 0.242314
824, 0.244858
826, 0.247618
828, 0.249805
830, 0.251785
832, 0.254358
834, 0.257176
836, 0.259452
838, 0.26152
840, 0.264191
842, 0.267168
844, 0.269605
846, 0.271732
848, 0.274442
850, 0.277602
852, 0.280272
854, 0.282439
856, 0.285066
858, 0.288338
860, 0.291312
862, 0.293622
864, 0.296157
866, 0.299483
868, 0.3028
870, 0.305313
872, 0.307651
874, 0.31082
876, 0.314462
878, 0.317411
880, 0.31966
882, 0.322436
884, 0.326177
886, 0.329762
888, 0.332306
890, 0.334634
892, 0.338
894, 0.342067
896, 0.345387
898, 0.347705
900, 0.350442
902, 0.354514
904, 0.358822
906, 0.361816
908, 0.363867
910, 0.366816
912, 0.371246
914, 0.375503
916, 0.378033
918, 0.379718
920, 0.382725
922, 0.387363
924, 0.39145
926, 0.393293
928, 0.394197
930, 0.396768
932, 0.400987
934, 0.403465
936, 0.401437
938, 0.396727
940, 0.394401
942, 0.397214
944, 0.40241
946, 0.404928
948, 0.403349
950, 0.401306
952, 0.402169
954, 0.402965
956, 0.395095
958, 0.372386
960, 0.338756
962, 0.30744
964, 0.29168
966, 0.294971
968, 0.30925
970, 0.321982
972, 0.325469
974, 0.320822
976, 0.314655
978, 0.31275
980, 0.316289
982, 0.322679
984, 0.328804
986, 0.333342
988, 0.336761
990, 0.339988
992, 0.343414
994, 0.346873
996, 0.350106
998, 0.353024
1000, 0.355674



