

lambda(nm), Y
400, 0.446136
401, 0.450418
402, 0.450975
403, 0.454795
404, 0.456139
405, 0.458735
406, 0.461326
407, 0.462061
408, 0.465716
409, 0.46451
410, 0.46736
411, 0.464556
412, 0.45757
413, 0.44633
414, 0.446213
415, 0.44583
416, 0.419264
417, 0.402858
418, 0.406032
419, 0.409954
420, 0.412159
421, 0.414748
422, 0.418204
423, 0.419612
424, 0.422368
425, 0.424413
426, 0.424333
427, 0.42657
428, 0.421148
429, 0.408108
430, 0.406249
431, 0.411797
432, 0.414391
433, 0.418105
434, 0.421366
435, 0.424393
436, 0.428021
437, 0.430533
438, 0.434219
439, 0.436984
440, 0.439843
441, 0.44329
442, 0.445071
443, 0.448566
444, 0.450145
445, 0.451033
446, 0.453194
447, 0.443639
448, 0.431793
449, 0.434094
450, 0.438001
451, 0.439771
452, 0.444431
453, 0.44634
454, 0.449276
455, 0.4538
456, 0.454793
457, 0.458518
458, 0.46265
459, 0.462993
460, 0.467148
461, 0.470596
462, 0.46993
463, 0.474143
464, 0.476626
465, 0.473606
466, 0.476751
467, 0.4766
468, 0.461956
469, 0.449295
470, 0.445097
471, 0.442085
472, 0.444076
473, 0.44003
474, 0.411313
475, 0.378414
476, 0.370461
477, 0.377354
478, 0.380492
479, 0.381831
480, 0.385031
481, 0.387991
482, 0.390388
483, 0.392362
484, 0.394652
485, 0.397702
486, 0.399555
487, 0.401102
488, 0.404165
489, 0.405574
490, 0.405477
491, 0.408021
492, 0.407826
493, 0.398391
494, 0.388696
495, 0.388187
496, 0.391288
497, 0.392598
498, 0.39468
499, 0.39565
500, 0.391968
501, 0.388808
502, 0.390699
503, 0.393705
504, 0.39543
505, 0.398201
506, 0.401351
507, 0.403126
508, 0.405474
509, 0.408991
510, 0.411295
511, 0.413035
512, 0.416403
513, 0.419709
514, 0.421317
515, 0.423583
516, 0.427358
517, 0.429901
518, 0.431142
519, 0.43393
520, 0.437587
521, 0.439207
522, 0.440013
523, 0.442888
524, 0.446014
525, 0.446076
526, 0.44511
527, 0.446907
528, 0.448073
529, 0.440049
530, 0.421582
531, 0.403571
532, 0.397612
533, 0.402814
534, 0.408812
535, 0.410096
536, 0.410834
537, 0.415078
538, 0.419808
539, 0.421337
540, 0.422121
541, 0.425809
542, 0.430375
543, 0.432093
544, 0.432596
545, 0.435718
546, 0.440058
547, 0.441343
548, 0.440541
549, 0.442504
550, 0.446801
551, 0.447408
552, 0.443229
553, 0.441187
554, 0.443967
555, 0.440867
556, 0.419118
557, 0.382705
558, 0.351894
559, 0.341917
560, 0.347984
561, 0.354734
562, 0.35525
563, 0.354776
564, 0.358504
565, 0.363644
566, 0.365511
567, 0.365339
568, 0.367521
569, 0.37221
570, 0.37559
571, 0.376459
572, 0.37787
573, 0.381653
574, 0.385388
575, 0.386724
576, 0.387472
577, 0.390563
578, 0.395025
579, 0.39746
580, 0.397683
581, 0.39919
582, 0.403484
583, 0.407416
584, 0.40809
585, 0.407667
586, 0.410201
587, 0.415124
588, 0.417697
589, 0.416237
590, 0.41513
591, 0.418431
592, 0.423213
593, 0.423067
594, 0.417556
595, 0.413805
596, 0.416421
597, 0.418581
598, 0.407173
599, 0.37743
600, 0.340019
601, 0.312067
602, 0.302166
603, 0.305238
604, 0.310663
605, 0.312787
606, 0.313069
607, 0.314647
608, 0.317689
609, 0.320227
610, 0.32142
611, 0.322394
612, 0.324351
613, 0.327089
614, 0.329693
615, 0.331833
616, 0.333835
617, 0.33586
618, 0.337689
619, 0.339335
620, 0.34128
621, 0.343829
622, 0.346536
623, 0.348694
624, 0.350309
625, 0.352178
626, 0.35485
627, 0.357826
628, 0.360147
629, 0.361645
630, 0.363245
631, 0.365822
632, 0.36906
633, 0.371782
634, 0.373409
635, 0.374734
636, 0.377
637, 0.380369
638, 0.383659
639, 0.385729
640, 0.386873
641, 0.38854
642, 0.391645
643, 0.395444
644, 0.398333
645, 0.39969
646, 0.400652
647, 0.402878
648, 0.40665
649, 0.410463
650, 0.412631
651, 0.413179
652, 0.413915
653, 0.416521
654, 0.420668
655, 0.424224
656, 0.425437
657, 0.424851
658, 0.424898
659, 0.427442
660, 0.431703
661, 0.434752
662, 0.434266
663, 0.430968
664, 0.428248
665, 0.429012
666, 0.43238
667, 0.433246
668, 0.425409
669, 0.406064
670, 0.378296
671, 0.34971
672, 0.328221
673, 0.317918
674, 0.317624
675, 0.322646
676, 0.328075
677, 0.331327
678, 0.332568
679, 0.333374
680, 0.334985
681, 0.33745
682, 0.339976
683, 0.341878
684, 0.343221
685, 0.344711
686, 0.347012
687, 0.350137
688, 0.353395
689, 0.35592
690, 0.357347
691, 0.358104
692, 0.359101
693, 0.361054
694, 0.363963
695, 0.367137
696, 0.369739
697, 0.371431
698, 0.372619
699, 0.374113
700, 0.37647



