

lambda(nm), Y
400, 0.31073
402, 0.314313
404, 0.317719
406, 0.320557
408, 0.322811
410, 0.324177
412, 0.319542
414, 0.316182
416, 0.304188
418, 0.297217
420, 0.301396
422, 0.306154
424, 0.309798
426, 0.312229
428, 0.31467
430, 0.313739
432, 0.317863
434, 0.32205
436, 0.327489
438, 0.332048
440, 0.336443
442, 0.341466
444, 0.344753
446, 0.34691
448, 0.331688
450, 0.336699
452, 0.340188
454, 0.346678
456, 0.352901
458, 0.356775
460, 0.363865
462, 0.36779
464, 0.371182
466, 0.375272
468, 0.362488
470, 0.343664
472, 0.348118
474, 0.329723
476, 0.31154
478, 0.320038
480, 0.325293
482, 0.32952
484, 0.336537
486, 0.33766
488, 0.343716
490, 0.341042
492, 0.336058
494, 0.286832
496, 0.282072
498, 0.285783
500, 0.277842
502, 0.273936
504, 0.279433
506, 0.282339
508, 0.286969
510, 0.290647
512, 0.294534
514, 0.298431
516, 0.302316
518, 0.305989
520, 0.309948
522, 0.312811
524, 0.316886
526, 0.317457
528, 0.320638
530, 0.306915
532, 0.295517
534, 0.301528
536, 0.304162
538, 0.308772
540, 0.312955
542, 0.316599
544, 0.320653
546, 0.324645
548, 0.327959
550, 0.332072
552, 0.333405
554, 0.336409
556, 0.330302
558, 0.312304
560, 0.314371
562, 0.319393
564, 0.321736
566, 0.328551
568, 0.330657
570, 0.336429
572, 0.339776
574, 0.3442
576, 0.349852
578, 0.35227
580, 0.358757
582, 0.361754
584, 0.365687
586, 0.37161
588, 0.37276
590, 0.378236
592, 0.381548
594, 0.380625
596, 0.385509
598, 0.379231
600, 0.354603
602, 0.340439
604, 0.346386
606, 0.351563
608, 0.35346
610, 0.360741
612, 0.36516
614, 0.367015
616, 0.373598
618, 0.377979
620, 0.381202
622, 0.388324
624, 0.39241
626, 0.396089
628, 0.403556
630, 0.407483
632, 0.411322
634, 0.419175
636, 0.423098
638, 0.426707
640, 0.43507
642, 0.439347
644, 0.442162
646, 0.450848
648, 0.455899
650, 0.457067
652, 0.465277
654, 0.471851
656, 0.470407
658, 0.47571
660, 0.484351
662, 0.479163
664, 0.474684
666, 0.482875
668, 0.466695
670, 0.403654
672, 0.341123
674, 0.324505
676, 0.333769
678, 0.336542
680, 0.33806
682, 0.347331
684, 0.352733
686, 0.35054
688, 0.352678
690, 0.360606
692, 0.365094
694, 0.366946
696, 0.372429
698, 0.378502
700, 0.380836
702, 0.383682
704, 0.389874
706, 0.39473
708, 0.39675
710, 0.400738
712, 0.407102
714, 0.410985
716, 0.412646
718, 0.416827
720, 0.422838
722, 0.425815
724, 0.425587
726, 0.425076
728, 0.423505
730, 0.419961
732, 0.41929
734, 0.425268
736, 0.432055
738, 0.432042
740, 0.4288
742, 0.431444
744, 0.43703
746, 0.42974
748, 0.400978
750, 0.362476
752, 0.334603
754, 0.326299
756, 0.330904
758, 0.337973
760, 0.343302
762, 0.347813
764, 0.352053
766, 0.354948
768, 0.356406
770, 0.358415
772, 0.362834
774, 0.36902
776, 0.374509
778, 0.377946
780, 0.380588
782, 0.384467
784, 0.389613
786, 0.394107
788, 0.396916
790, 0.399497
792, 0.403768
794, 0.409268
796, 0.413706
798, 0.41627
800, 0.418935
802, 0.423683
804, 0.429479
806, 0.433477
808, 0.435022
810, 0.436856
812, 0.441473
814, 0.447357
816, 0.450434
818, 0.449362
820, 0.447849
822, 0.450285
824, 0.455175
826, 0.454162
828, 0.438703
830, 0.408224
832, 0.371872
834, 0.342363
836, 0.327666
838, 0.327342
840, 0.335203
842, 0.344574
844, 0.35167
846, 0.355721
848, 0.357486
850, 0.358151
852, 0.359009
854, 0.361249
856, 0.365446
858, 0.371158
860, 0.377185
862, 0.382381
864, 0.386377
866, 0.389643
868, 0.392944
870, 0.39671
872, 0.40082
874, 0.404854
876, 0.408541
878, 0.411999
880, 0.415604
882, 0.41964
884, 0.424042
886, 0.428456
888, 0.432564
890, 0.436381
892, 0.440235
894, 0.444443
896, 0.448991
898, 0.453524
900, 0.457687
902, 0.461483
904, 0.465309
906, 0.469589
908, 0.474372
910, 0.479263
912, 0.483795
914, 0.487887
916, 0.491954
918, 0.496535
920, 0.50178
922, 0.507271
924, 0.512373
926, 0.51681
928, 0.520942
930, 0.525476
932, 0.530842
934, 0.536785
936, 0.542552
938, 0.547532
940, 0.551802
942, 0.556095
944, 0.561196
946, 0.567268
948, 0.573674
950, 0.579479
952, 0.584222
954, 0.588328
956, 0.592806
958, 0.598444
960, 0.605142
962, 0.611936
964, 0.617717
966, 0.622106
968, 0.625801
970, 0.630093
972, 0.635877
974, 0.642906
976, 0.649861
978, 0.65525
980, 0.658516
982, 0.66055
984, 0.663165
986, 0.667808
988, 0.674304
990, 0.680473
992, 0.682947
994, 0.678786
996, 0.667022
998, 0.649313
1000, 0.629392



