

lambda(nm), Y
740, 0.219052
740.067, 0.21901
740.133, 0.218967
740.2, 0.218924
740.267, 0.21888
740.333, 0.218836
740.4, 0.218792
740.467, 0.218746
740.533, 0.218701
740.6, 0.218654
740.667, 0.218608
740.733, 0.21856
740.8, 0.218512
740.867, 0.218464
740.933, 0.218415
741, 0.218366
741.067, 0.218316
741.133, 0.218266
741.2, 0.218215
741.267, 0.218163
741.333, 0.218112
741.4, 0.218059
741.467, 0.218007
741.533, 0.217953
741.6, 0.2179
741.667, 0.217846
741.733, 0.217791
741.8, 0.217736
741.867, 0.217681
741.933, 0.217625
742, 0.217569
742.067, 0.217512
742.133, 0.217455
742.2, 0.217398
742.267, 0.21734
742.333, 0.217282
742.4, 0.217223
742.467, 0.217165
742.533, 0.217105
742.6, 0.217046
742.667, 0.216986
742.733, 0.216926
742.8, 0.216866
742.867, 0.216805
742.933, 0.216744
743, 0.216683
743.067, 0.216621
743.133, 0.21656
743.2, 0.216498
743.267, 0.216436
743.333, 0.216373
743.4, 0.216311
743.467, 0.216248
743.533, 0.216185
743.6, 0.216122
743.667, 0.216059
743.733, 0.215996
743.8, 0.215933
743.867, 0.215869
743.933, 0.215806
744, 0.215742
744.067, 0.215679
744.133, 0.215615
744.2, 0.215551
744.267, 0.215487
744.333, 0.215424
744.4, 0.21536
744.467, 0.215297
744.533, 0.215233
744.6, 0.215169
744.667, 0.215106
744.733, 0.215043
744.8, 0.21498
744.867, 0.214916
744.933, 0.214853
745, 0.214791
745.067, 0.214728
745.133, 0.214666
745.2, 0.214603
745.267, 0.214541
745.333, 0.21448
745.4, 0.214418
745.467, 0.214357
745.533, 0.214296
745.6, 0.214235
745.667, 0.214175
745.733, 0.214115
745.8, 0.214055
745.867, 0.213996
745.933, 0.213937
746, 0.213878
746.067, 0.21382
746.133, 0.213762
746.2, 0.213705
746.267, 0.213648
746.333, 0.213592
746.4, 0.213536
746.467, 0.213481
746.533, 0.213426
746.6, 0.213371
746.667, 0.213317
746.733, 0.213264
746.8, 0.213211
746.867, 0.213159
746.933, 0.213107
747, 0.213056
747.067, 0.213006
747.133, 0.212956
747.2, 0.212907
747.267, 0.212859
747.333, 0.212811
747.4, 0.212764
747.467, 0.212717
747.533, 0.212672
747.6, 0.212627
747.667, 0.212582
747.733, 0.212539
747.8, 0.212496
747.867, 0.212454
747.933, 0.212413
748, 0.212372
748.067, 0.212332
748.133, 0.212293
748.2, 0.212255
748.267, 0.212218
748.333, 0.212181
748.4, 0.212146
748.467, 0.212111
748.533, 0.212077
748.6, 0.212044
748.667, 0.212011
748.733, 0.21198
748.8, 0.211949
748.867, 0.21192
748.933, 0.211891
749, 0.211863
749.067, 0.211836
749.133, 0.21181
749.2, 0.211785
749.267, 0.21176
749.333, 0.211737
749.4, 0.211715
749.467, 0.211693
749.533, 0.211672
749.6, 0.211653
749.667, 0.211634
749.733, 0.211616
749.8, 0.211599
749.867, 0.211583
749.933, 0.211568
750, 0.211554
750.067, 0.211541
750.133, 0.211528
750.2, 0.211517
750.267, 0.211506
750.333, 0.211497
750.4, 0.211488
750.467, 0.21148
750.533, 0.211474
750.6, 0.211468
750.667, 0.211463
750.733, 0.211459
750.8, 0.211456
750.867, 0.211453
750.933, 0.211452
751, 0.211451
751.067, 0.211452
751.133, 0.211453
751.2, 0.211455
751.267, 0.211458
751.333, 0.211462
751.4, 0.211466
751.467, 0.211472
751.533, 0.211478
751.6, 0.211485
751.667, 0.211493
751.733, 0.211502
751.8, 0.211511
751.867, 0.211522
751.933, 0.211533
752, 0.211544
752.067, 0.211557
752.133, 0.21157
752.2, 0.211584
752.267, 0.211599
752.333, 0.211614
752.4, 0.21163
752.467, 0.211647
752.533, 0.211664
752.6, 0.211682
752.667, 0.211701
752.733, 0.21172
752.8, 0.21174
752.867, 0.211761
752.933, 0.211782
753, 0.211804
753.067, 0.211826
753.133, 0.211848
753.2, 0.211872
753.267, 0.211895
753.333, 0.211919
753.4, 0.211944
753.467, 0.211969
753.533, 0.211995
753.6, 0.212021
753.667, 0.212047
753.733, 0.212074
753.8, 0.212101
753.867, 0.212128
753.933, 0.212156
754, 0.212184
754.067, 0.212212
754.133, 0.212241
754.2, 0.212269
754.267, 0.212298
754.333, 0.212328
754.4, 0.212357
754.467, 0.212387
754.533, 0.212417
754.6, 0.212447
754.667, 0.212477
754.733, 0.212507
754.8, 0.212537
754.867, 0.212567
754.933, 0.212598
755, 0.212628
755.067, 0.212658
755.133, 0.212689
755.2, 0.212719
755.267, 0.212749
755.333, 0.21278
755.4, 0.21281
755.467, 0.21284
755.533, 0.212869
755.6, 0.212899
755.667, 0.212929
755.733, 0.212958
755.8, 0.212987
755.867, 0.213016
755.933, 0.213045
756, 0.213073
756.067, 0.213101
756.133, 0.213129
756.2, 0.213157
756.267, 0.213184
756.333, 0.213211
756.4, 0.213237
756.467, 0.213263
756.533, 0.213289
756.6, 0.213314
756.667, 0.213339
756.733, 0.213363
756.8, 0.213387
756.867, 0.213411
756.933, 0.213434
757, 0.213456
757.067, 0.213478
757.133, 0.213499
757.2, 0.21352
757.267, 0.21354
757.333, 0.213559
757.4, 0.213578
757.467, 0.213596
757.533, 0.213614
757.6, 0.213631
757.667, 0.213647
757.733, 0.213663
757.8, 0.213678
757.867, 0.213692
