

lambda(nm), Y
740, 0.265534
740.067, 0.265435
740.133, 0.265336
740.2, 0.265238
740.267, 0.26514
740.333, 0.265042
740.4, 0.264945
740.467, 0.264848
740.533, 0.264751
740.6, 0.264655
740.667, 0.264559
740.733, 0.264463
740.8, 0.264368
740.867, 0.264274
740.933, 0.26418
741, 0.264086
741.067, 0.263993
741.133, 0.2639
741.2, 0.263808
741.267, 0.263717
741.333, 0.263626
741.4, 0.263535
741.467, 0.263445
741.533, 0.263356
741.6, 0.263268
741.667, 0.26318
741.733, 0.263092
741.8, 0.263006
741.867, 0.26292
741.933, 0.262834
742, 0.26275
742.067, 0.262666
742.133, 0.262583
742.2, 0.2625
742.267, 0.262419
742.333, 0.262338
742.4, 0.262258
742.467, 0.262179
742.533, 0.2621
742.6, 0.262023
742.667, 0.261946
742.733, 0.26187
742.8, 0.261795
742.867, 0.261721
742.933, 0.261648
743, 0.261575
743.067, 0.261504
743.133, 0.261434
743.2, 0.261364
743.267, 0.261296
743.333, 0.261228
743.4, 0.261162
743.467, 0.261096
743.533, 0.261031
743.6, 0.260968
743.667, 0.260905
743.733, 0.260844
743.8, 0.260784
743.867, 0.260724
743.933, 0.260666
744, 0.260609
744.067, 0.260553
744.133, 0.260498
744.2, 0.260444
744.267, 0.260392
744.333, 0.26034
744.4, 0.26029
744.467, 0.260241
744.533, 0.260193
744.6, 0.260146
744.667, 0.2601
744.733, 0.260056
744.8, 0.260012
744.867, 0.25997
744.933, 0.259929
745, 0.25989
745.067, 0.259851
745.133, 0.259814
745.2, 0.259778
745.267, 0.259744
745.333, 0.259711
745.4, 0.259678
745.467, 0.259648
745.533, 0.259618
745.6, 0.25959
745.667, 0.259563
745.733, 0.259537
745.8, 0.259513
745.867, 0.25949
745.933, 0.259468
746, 0.259448
746.067, 0.259429
746.133, 0.259411
746.2, 0.259395
746.267, 0.259379
746.333, 0.259366
746.4, 0.259353
746.467, 0.259342
746.533, 0.259333
746.6, 0.259324
746.667, 0.259317
746.733, 0.259311
746.8, 0.259307
746.867, 0.259304
746.933, 0.259302
747, 0.259302
747.067, 0.259303
747.133, 0.259306
747.2, 0.259309
747.267, 0.259315
747.333, 0.259321
747.4, 0.259329
747.467, 0.259338
747.533, 0.259349
747.6, 0.25936
747.667, 0.259374
747.733, 0.259388
747.8, 0.259404
747.867, 0.259421
747.933, 0.25944
748, 0.25946
748.067, 0.259481
748.133, 0.259503
748.2, 0.259527
748.267, 0.259552
748.333, 0.259579
748.4, 0.259606
748.467, 0.259635
748.533, 0.259666
748.6, 0.259697
748.667, 0.25973
748.733, 0.259764
748.8, 0.2598
748.867, 0.259836
748.933, 0.259874
749, 0.259913
749.067, 0.259954
749.133, 0.259995
749.2, 0.260038
749.267, 0.260082
749.333, 0.260127
749.4, 0.260173
749.467, 0.260221
749.533, 0.26027
749.6, 0.260319
749.667, 0.26037
749.733, 0.260423
749.8, 0.260476
749.867, 0.26053
749.933, 0.260586
750, 0.260642
750.067, 0.2607
750.133, 0.260759
750.2, 0.260818
750.267, 0.260879
750.333, 0.260941
750.4, 0.261004
750.467, 0.261067
750.533, 0.261132
750.6, 0.261198
750.667, 0.261265
750.733, 0.261332
750.8, 0.261401
750.867, 0.261471
750.933, 0.261541
751, 0.261612
751.067, 0.261685
751.133, 0.261758
751.2, 0.261831
751.267, 0.261906
751.333, 0.261982
751.4, 0.262058
751.467, 0.262135
751.533, 0.262213
751.6, 0.262292
751.667, 0.262371
751.733, 0.262451
751.8, 0.262532
751.867, 0.262613
751.933, 0.262695
752, 0.262778
752.067, 0.262861
752.133, 0.262945
752.2, 0.26303
752.267, 0.263115
752.333, 0.2632
752.4, 0.263286
752.467, 0.263373
752.533, 0.26346
752.6, 0.263548
752.667, 0.263636
752.733, 0.263725
752.8, 0.263814
752.867, 0.263903
752.933, 0.263993
753, 0.264083
753.067, 0.264174
753.133, 0.264265
753.2, 0.264356
753.267, 0.264447
753.333, 0.264539
753.4, 0.264631
753.467, 0.264723
753.533, 0.264816
753.6, 0.264908
753.667, 0.265001
753.733, 0.265094
753.8, 0.265187
753.867, 0.26528
753.933, 0.265374
754, 0.265467
754.067, 0.265561
754.133, 0.265654
754.2, 0.265748
754.267, 0.265841
754.333, 0.265935
754.4, 0.266029
754.467, 0.266122
754.533, 0.266216
754.6, 0.266309
754.667, 0.266402
754.733, 0.266495
754.8, 0.266588
754.867, 0.266681
754.933, 0.266774
755, 0.266866
755.067, 0.266959
755.133, 0.267051
755.2, 0.267143
755.267, 0.267234
755.333, 0.267325
755.4, 0.267416
755.467, 0.267507
755.533, 0.267597
755.6, 0.267687
755.667, 0.267777
755.733, 0.267866
755.8, 0.267955
755.867, 0.268044
755.933, 0.268132
756, 0.268219
756.067, 0.268306
756.133, 0.268393
756.2, 0.268479
756.267, 0.268565
756.333, 0.26865
756.4, 0.268735
756.467, 0.268819
756.533, 0.268903
756.6, 0.268986
756.667, 0.269068
756.733, 0.26915
756.8, 0.269231
756.867, 0.269312
756.933, 0.269392
757, 0.269471
757.067, 0.269549
757.133, 0.269627
757.2, 0.269705
757.267, 0.269781
757.333, 0.269857
757.4, 0.269933
757.467, 0.270007
757.533, 0.270081
757.6, 0.270154
757.667, 0.270226
757.733, 0.270298
757.8, 0.270368
757.867, 0.270438
757.933, 0.270507
758, 0.270576
758.067, 0.270643
758.133, 0.27071
758.2, 0.270776
758.267, 0.270841
758.333, 0.270906
758.4, 0.270969
758.467, 0.271032
758.533, 0.271093
758.6, 0.271154
758.667, 0.271214
758.733, 0.271274
758.8, 0.271332
758.867, 0.27139
758.933, 0.271446
759, 0.271502
759.067, 0.271557
759.133, 0.271611
759.2, 0.271664
759.267, 0.271716
759.333, 0.271768
759.4, 0.271818
759.467, 0.271868
759.533, 0.271916
759.6, 0.271964
759.667, 0.272011
759.733, 0.272057
759.8, 0.272102
759.867, 0.272147
759.933, 0.27219
760, 0.272233



