

lambda(nm), Y
740, 0.177547
740.067, 0.177508
740.133, 0.177469
740.2, 0.17743
740.267, 0.177391
740.333, 0.177352
740.4, 0.177313
740.467, 0.177274
740.533, 0.177235
740.6, 0.177195
740.667, 0.177156
740.733, 0.177117
740.8, 0.177078
740.867, 0.17704
740.933, 0.177001
741, 0.176962
741.067, 0.176923
741.133, 0.176885
741.2, 0.176847
741.267, 0.176808
741.333, 0.17677
741.4, 0.176732
741.467, 0.176694
741.533, 0.176657
741.6, 0.176619
741.667, 0.176582
741.733, 0.176545
741.8, 0.176508
741.867, 0.176472
741.933, 0.176435
742, 0.176399
742.067, 0.176363
742.133, 0.176328
742.2, 0.176292
742.267, 0.176257
742.333, 0.176222
742.4, 0.176188
742.467, 0.176154
742.533, 0.17612
742.6, 0.176086
742.667, 0.176053
742.733, 0.17602
742.8, 0.175988
742.867, 0.175956
742.933, 0.175924
743, 0.175892
743.067, 0.175861
743.133, 0.175831
743.2, 0.1758
743.267, 0.175771
743.333, 0.175741
743.4, 0.175712
743.467, 0.175684
743.533, 0.175655
743.6, 0.175628
743.667, 0.1756
743.733, 0.175574
743.8, 0.175547
743.867, 0.175522
743.933, 0.175496
744, 0.175471
744.067, 0.175447
744.133, 0.175423
744.2, 0.1754
744.267, 0.175377
744.333, 0.175355
744.4, 0.175333
744.467, 0.175311
744.533, 0.175291
744.6, 0.175271
744.667, 0.175251
744.733, 0.175232
744.8, 0.175213
744.867, 0.175195
744.933, 0.175178
745, 0.175161
745.067, 0.175145
745.133, 0.175129
745.2, 0.175114
745.267, 0.175099
745.333, 0.175086
745.4, 0.175072
745.467, 0.17506
745.533, 0.175047
745.6, 0.175036
745.667, 0.175025
745.733, 0.175015
745.8, 0.175005
745.867, 0.174996
745.933, 0.174988
746, 0.17498
746.067, 0.174973
746.133, 0.174966
746.2, 0.17496
746.267, 0.174955
746.333, 0.17495
746.4, 0.174946
746.467, 0.174943
746.533, 0.17494
746.6, 0.174938
746.667, 0.174937
746.733, 0.174936
746.8, 0.174936
746.867, 0.174936
746.933, 0.174938
747, 0.174939
747.067, 0.174942
747.133, 0.174945
747.2, 0.174949
747.267, 0.174953
747.333, 0.174958
747.4, 0.174964
747.467, 0.17497
747.533, 0.174977
747.6, 0.174985
747.667, 0.174993
747.733, 0.175002
747.8, 0.175012
747.867, 0.175022
747.933, 0.175033
748, 0.175044
748.067, 0.175057
748.133, 0.175069
748.2, 0.175083
748.267, 0.175097
748.333, 0.175111
748.4, 0.175127
748.467, 0.175143
748.533, 0.175159
748.6, 0.175176
748.667, 0.175194
748.733, 0.175213
748.8, 0.175232
