

lambda(nm), Y
400, 0.541195
402, 0.548557
404, 0.555861
406, 0.562715
408, 0.568399
410, 0.57116
412, 0.561133
414, 0.549608
416, 0.515529
418, 0.494754
420, 0.501161
422, 0.508055
424, 0.514654
426, 0.519988
428, 0.519691
430, 0.506538
432, 0.516534
434, 0.525147
436, 0.53305
438, 0.540447
440, 0.547605
442, 0.554726
444, 0.560982
446, 0.56126
448, 0.505108
450, 0.512686
452, 0.520067
454, 0.527438
456, 0.53557
458, 0.544908
460, 0.554572
462, 0.562483
464, 0.567483
466, 0.570517
468, 0.568127
470, 0.552071
472, 0.553176
474, 0.53845
476, 0.51765
478, 0.529572
480, 0.537029
482, 0.542365
484, 0.551114
486, 0.55934
488, 0.558761
490, 0.555459
492, 0.550493
494, 0.44741
496, 0.445382
498, 0.444524
500, 0.422134
502, 0.408775
504, 0.416348
506, 0.423706
508, 0.428138
510, 0.434355
512, 0.441494
514, 0.44555
516, 0.452299
518, 0.458675
520, 0.46168
522, 0.46896
524, 0.471285
526, 0.472358
528, 0.473817
530, 0.440105
532, 0.409054
534, 0.420016
536, 0.422588
538, 0.42938
540, 0.434423
542, 0.438583
544, 0.445579
546, 0.447321
548, 0.454573
550, 0.454508
552, 0.458466
554, 0.454926
556, 0.439701
558, 0.387641
560, 0.38966
562, 0.395592
564, 0.400766
566, 0.406882
568, 0.411576
570, 0.418022
572, 0.422467
574, 0.429
576, 0.433292
578, 0.439661
580, 0.443775
582, 0.449743
584, 0.453358
586, 0.458914
588, 0.461134
590, 0.46603
592, 0.464776
594, 0.467917
596, 0.456704
598, 0.450222
600, 0.365488
602, 0.317959
604, 0.330539
606, 0.330193
608, 0.336133
610, 0.338454
612, 0.343274
614, 0.346316
616, 0.350934
618, 0.35451
620, 0.359055
622, 0.362913
624, 0.367698
626, 0.371414
628, 0.376148
630, 0.380391
632, 0.384639
634, 0.38961
636, 0.393186
638, 0.398814
640, 0.40219
642, 0.407679
644, 0.411966
646, 0.41631
648, 0.422137
650, 0.425038
652, 0.431362
654, 0.434589
656, 0.438861
658, 0.44439
660, 0.445319
662, 0.451407
664, 0.451789
666, 0.451436
668, 0.453596
670, 0.428935
672, 0.399487
674, 0.398483
676, 0.406103
678, 0.409712
680, 0.414253
682, 0.419408
684, 0.424314
686, 0.428575
688, 0.433984
690, 0.439034
692, 0.443048
694, 0.448869
696, 0.453634
698, 0.457996
700, 0.464216
702, 0.468373
704, 0.473047
706, 0.479481
708, 0.48284
710, 0.487513
712, 0.493962
714, 0.496137
716, 0.500137
718, 0.506076
720, 0.505022
722, 0.505597
724, 0.508449
726, 0.488186
728, 0.447427
730, 0.4253
732, 0.43171
734, 0.440148
736, 0.440861
738, 0.444757
740, 0.451062
742, 0.452592
744, 0.454374
746, 0.459063
748, 0.455302
750, 0.440639
752, 0.431394
754, 0.435608
756, 0.442639
758, 0.44605
760, 0.450434
762, 0.456395
764, 0.460773
766, 0.465251
768, 0.4711
770, 0.475895
772, 0.480147
774, 0.485934
776, 0.491462
778, 0.495715
780, 0.501133
782, 0.507366
784, 0.511921
786, 0.516425
788, 0.522885
790, 0.528623
792, 0.532428
794, 0.537695
796, 0.544693
798, 0.549696
800, 0.553476
802, 0.55982
804, 0.566855
806, 0.570778
808, 0.574426
810, 0.581459
812, 0.587982
814, 0.590286
816, 0.5932
818, 0.600386
820, 0.605456
822, 0.603818
824, 0.603161
826, 0.608497
828, 0.605876
830, 0.578091
832, 0.532877
834, 0.498942
836, 0.492874
838, 0.503421
840, 0.511403
842, 0.512677
844, 0.514891
846, 0.521199
848, 0.527188
850, 0.530354
852, 0.53367
854, 0.539325
856, 0.545129
858, 0.548954
860, 0.55245
862, 0.557919
864, 0.564332
866, 0.569182
868, 0.572645
870, 0.57716
872, 0.583475
874, 0.589672
876, 0.594371
878, 0.598713
880, 0.604233
882, 0.610423
884, 0.615821
886, 0.620523
888, 0.625961
890, 0.632475
892, 0.638729
894, 0.643882
896, 0.648974
898, 0.655308
900, 0.662392
902, 0.66868
904, 0.673938
906, 0.679583
908, 0.686495
910, 0.693657
912, 0.699703
914, 0.705007
916, 0.711161
918, 0.718602
920, 0.72592
922, 0.731906
924, 0.737349
926, 0.74395
928, 0.751868
930, 0.759435
932, 0.765488
934, 0.771053
936, 0.777976
938, 0.78635
940, 0.794307
942, 0.800535
944, 0.806116
946, 0.813155
948, 0.821948
950, 0.830491
952, 0.837051
954, 0.842499
956, 0.849291
958, 0.858318
960, 0.867639
962, 0.874833
964, 0.8801
966, 0.886165
968, 0.894956
970, 0.905077
972, 0.913276
974, 0.918349
976, 0.922783
978, 0.929992
980, 0.940172
982, 0.949674
984, 0.954956
986, 0.956821
988, 0.959971
990, 0.967769
992, 0.97749
994, 0.981273
996, 0.972508
998, 0.951909
1000, 0.927723



