

lambda(nm), Y
400, 0.411458
402, 0.418014
404, 0.423742
406, 0.428334
408, 0.431546
410, 0.431275
412, 0.411919
414, 0.391454
416, 0.340761
418, 0.310914
420, 0.317049
422, 0.322821
424, 0.327383
426, 0.330724
428, 0.33141
430, 0.324502
432, 0.331204
434, 0.338507
436, 0.34478
438, 0.348969
440, 0.35562
442, 0.361168
444, 0.360885
446, 0.361068
448, 0.320244
450, 0.323323
452, 0.325886
454, 0.333761
456, 0.338967
458, 0.3426
460, 0.350546
462, 0.353296
464, 0.356472
466, 0.361029
468, 0.345038
470, 0.326193
472, 0.327778
474, 0.294404
476, 0.254419
478, 0.262713
480, 0.265883
482, 0.270313
484, 0.275225
486, 0.278449
488, 0.282244
490, 0.284859
492, 0.28349
494, 0.267425
496, 0.265168
498, 0.268583
500, 0.254863
502, 0.244123
504, 0.251693
506, 0.252625
508, 0.259292
510, 0.260926
512, 0.266878
514, 0.268767
516, 0.274897
518, 0.276667
520, 0.282905
522, 0.283989
524, 0.290348
526, 0.289413
528, 0.295034
530, 0.281625
532, 0.274972
534, 0.278513
536, 0.283767
538, 0.286004
540, 0.292036
542, 0.29378
544, 0.2982
546, 0.301252
548, 0.302145
550, 0.306612
552, 0.3009
554, 0.303599
556, 0.277553
558, 0.232296
560, 0.230208
562, 0.237396
564, 0.236697
566, 0.244983
568, 0.246264
570, 0.249507
572, 0.253923
574, 0.255618
576, 0.261612
578, 0.26291
580, 0.267556
582, 0.271344
584, 0.272647
586, 0.278877
588, 0.279193
590, 0.28289
592, 0.286991
594, 0.284251
596, 0.289126
598, 0.283305
600, 0.259814
602, 0.248502
604, 0.252274
606, 0.256348
608, 0.258696
610, 0.263111
612, 0.267626
614, 0.269098
616, 0.273161
618, 0.278251
620, 0.280113
622, 0.285012
624, 0.289803
626, 0.291447
628, 0.297055
630, 0.301604
632, 0.303136
634, 0.309403
636, 0.313918
638, 0.315224
640, 0.321983
642, 0.32669
644, 0.327279
646, 0.334134
648, 0.339557
650, 0.339016
652, 0.345244
654, 0.352018
656, 0.349658
658, 0.353113
660, 0.36163
662, 0.356741
664, 0.351772
666, 0.359767
668, 0.346007
670, 0.29045
672, 0.236702
674, 0.222605
676, 0.229724
678, 0.232415
680, 0.234283
682, 0.241065
684, 0.245229
686, 0.244342
688, 0.245482
690, 0.250767
692, 0.255283
694, 0.257364
696, 0.260251
698, 0.264781
700, 0.268124
702, 0.26988
704, 0.272938
706, 0.277452
708, 0.280368
710, 0.281833
712, 0.285174
714, 0.28987
716, 0.291977
718, 0.292061
720, 0.294702
722, 0.298968
724, 0.297167
726, 0.285561
728, 0.270509
730, 0.261333
732, 0.260913
734, 0.265241
736, 0.269393
738, 0.271858
740, 0.274056
742, 0.277129
744, 0.279818
746, 0.27982
748, 0.2768
750, 0.272994
752, 0.270872
754, 0.271295
756, 0.273894
758, 0.27782
760, 0.281832
762, 0.284941
764, 0.287458
766, 0.29046
768, 0.294039
770, 0.297241
772, 0.299927
774, 0.30325
776, 0.307627
778, 0.311711
780, 0.314452
782, 0.316983
784, 0.320943
786, 0.325741
788, 0.329328
790, 0.331508
792, 0.334435
794, 0.339257
796, 0.344116
798, 0.346874
800, 0.348539
802, 0.351958
804, 0.357452
806, 0.361988
808, 0.363508
810, 0.364211
812, 0.367682
814, 0.373517
816, 0.377189
818, 0.37601
820, 0.373355
822, 0.374751
824, 0.379744
826, 0.379485
828, 0.363972
830, 0.331924
832, 0.293197
834, 0.261592
836, 0.24533
838, 0.243496
840, 0.249695
842, 0.257732
844, 0.264291
846, 0.268293
848, 0.269663
850, 0.269191
852, 0.268662
854, 0.270032
856, 0.274015
858, 0.279577
860, 0.284945
862, 0.289079
864, 0.292195
866, 0.295082
868, 0.298189
870, 0.301412
872, 0.304526
874, 0.307558
876, 0.310694
878, 0.313993
880, 0.317332
882, 0.320632
884, 0.324005
886, 0.3276
888, 0.331376
890, 0.335105
892, 0.338641
894, 0.342121
896, 0.345828
898, 0.349848
900, 0.353915
902, 0.357661
904, 0.361014
906, 0.364307
908, 0.367956
910, 0.372032
912, 0.376166
914, 0.37993
916, 0.38329
918, 0.386679
920, 0.390588
922, 0.395064
924, 0.39963
926, 0.403721
928, 0.407231
930, 0.410647
932, 0.414619
934, 0.419351
936, 0.424382
938, 0.428973
940, 0.432773
942, 0.436157
944, 0.439921
946, 0.444591
948, 0.449933
950, 0.455125
952, 0.459441
954, 0.462889
956, 0.466242
958, 0.470417
960, 0.475702
962, 0.481474
964, 0.486655
966, 0.490578
968, 0.493554
970, 0.496674
972, 0.50097
974, 0.506551
976, 0.512418
978, 0.517133
980, 0.519892
982, 0.521216
984, 0.522681
986, 0.525787
988, 0.530662
990, 0.535481
992, 0.537064
994, 0.532397
996, 0.520259
998, 0.502069
1000, 0.481505



