

lambda(nm), Y
400, 0.565367
402, 0.570941
404, 0.576283
406, 0.580894
408, 0.583608
410, 0.581383
412, 0.557517
414, 0.531839
416, 0.489477
418, 0.469341
420, 0.477583
422, 0.484699
424, 0.491085
426, 0.497361
428, 0.502629
430, 0.504548
432, 0.514286
434, 0.522244
436, 0.530477
438, 0.53987
440, 0.549259
442, 0.55626
444, 0.561079
446, 0.564279
448, 0.53589
450, 0.544505
452, 0.550664
454, 0.557492
456, 0.567255
458, 0.577186
460, 0.582459
462, 0.588657
464, 0.598591
466, 0.600154
468, 0.588316
470, 0.57341
472, 0.575464
474, 0.546612
476, 0.511161
478, 0.524468
480, 0.529389
482, 0.538912
484, 0.546234
486, 0.552671
488, 0.56055
490, 0.563753
492, 0.566477
494, 0.541949
496, 0.543527
498, 0.546568
500, 0.530757
502, 0.520101
504, 0.530914
506, 0.538478
508, 0.545373
510, 0.555169
512, 0.560748
514, 0.569693
516, 0.57647
518, 0.583092
520, 0.591012
522, 0.594573
524, 0.602426
526, 0.599905
528, 0.603237
530, 0.559724
532, 0.519328
534, 0.535639
536, 0.536951
538, 0.548553
540, 0.553953
542, 0.56231
544, 0.567452
546, 0.576032
548, 0.580266
550, 0.58755
552, 0.588697
554, 0.591166
556, 0.574547
558, 0.521749
560, 0.523199
562, 0.532753
564, 0.537005
566, 0.548708
568, 0.553765
570, 0.562705
572, 0.568704
574, 0.578292
576, 0.584495
578, 0.593412
580, 0.600168
582, 0.607439
584, 0.615486
586, 0.620103
588, 0.62935
590, 0.631006
592, 0.6387
594, 0.638177
596, 0.635441
598, 0.628501
600, 0.554712
602, 0.510622
604, 0.530026
606, 0.527812
608, 0.536507
610, 0.548148
612, 0.550427
614, 0.559641
616, 0.563346
618, 0.573713
620, 0.580071
622, 0.586569
624, 0.597099
626, 0.600516
628, 0.61156
630, 0.618051
632, 0.623822
634, 0.636159
636, 0.639301
638, 0.649771
640, 0.659535
642, 0.662318
644, 0.676363
646, 0.681903
648, 0.686889
650, 0.702155
652, 0.703291
654, 0.711054
656, 0.725216
658, 0.721408
660, 0.730891
662, 0.741791
664, 0.728548
666, 0.735365
668, 0.732693
670, 0.656211
672, 0.577836
674, 0.568933
676, 0.582418
678, 0.5837
680, 0.591029
682, 0.605147
684, 0.612528
686, 0.613232
688, 0.618496
690, 0.630595
692, 0.637497
694, 0.641633
696, 0.653662
698, 0.662318
700, 0.663917
702, 0.674426
704, 0.685993
706, 0.686274
708, 0.693412
710, 0.7084
712, 0.709321
714, 0.709689
716, 0.725743
718, 0.730043
720, 0.718924
722, 0.727361
724, 0.735044
726, 0.689895
728, 0.621837
730, 0.597118
732, 0.604194
734, 0.601717
736, 0.601943
738, 0.61751
740, 0.619832
742, 0.606042
744, 0.607302
746, 0.60719
748, 0.554701
750, 0.463961
752, 0.405155
754, 0.400143
756, 0.408821
758, 0.407938
760, 0.412244
762, 0.426494
764, 0.434038
766, 0.430142
768, 0.427896
770, 0.433737
772, 0.441664
774, 0.447427
776, 0.452428
778, 0.457554
780, 0.462539
782, 0.467772
784, 0.472669
786, 0.476305
788, 0.480302
790, 0.486373
792, 0.492334
794, 0.495765
796, 0.499182
798, 0.505745
800, 0.512778
802, 0.516135
804, 0.51823
806, 0.524231
808, 0.532314
810, 0.536065
812, 0.535977
814, 0.539514
816, 0.548068
818, 0.553008
820, 0.549419
822, 0.545653
824, 0.550742
826, 0.556478
828, 0.542404
830, 0.500476
832, 0.447453
834, 0.408758
836, 0.394461
838, 0.395493
840, 0.399687
842, 0.404278
844, 0.411881
846, 0.420845
848, 0.425201
850, 0.422842
852, 0.419103
854, 0.420665
856, 0.428188
858, 0.436739
860, 0.442239
862, 0.445353
864, 0.449036
866, 0.454245
868, 0.459331
870, 0.462887
872, 0.465655
874, 0.469278
876, 0.474095
878, 0.478948
880, 0.482917
882, 0.486481
884, 0.49073
886, 0.495878
888, 0.501062
890, 0.505522
892, 0.509561
894, 0.514084
896, 0.519416
898, 0.524907
900, 0.529766
902, 0.534024
904, 0.538469
906, 0.543671
908, 0.549317
910, 0.55463
912, 0.559315
914, 0.563894
916, 0.569051
918, 0.574801
920, 0.580469
922, 0.585497
924, 0.590116
926, 0.595096
928, 0.600864
930, 0.606993
932, 0.612665
934, 0.617591
936, 0.622353
938, 0.627778
940, 0.634023
942, 0.64037
944, 0.645985
946, 0.650825
948, 0.655723
950, 0.661527
952, 0.66818
954, 0.67473
956, 0.68028
958, 0.684939
960, 0.689771
962, 0.695757
964, 0.702766
966, 0.709586
968, 0.715034
970, 0.719113
972, 0.723079
974, 0.728286
976, 0.734833
978, 0.741297
980, 0.745895
982, 0.748126
984, 0.749405
986, 0.75199
988, 0.756845
990, 0.762082
992, 0.763265
994, 0.755601
996, 0.736707
998, 0.708297
1000, 0.675817



