

lambda(nm), Y
400, 0.0331048
402, 0.0322312
404, 0.0317022
406, 0.0313608
408, 0.0307395
410, 0.0298713
412, 0.0291886
414, 0.0287992
416, 0.0283527
418, 0.0276294
420, 0.0268691
422, 0.0263742
424, 0.026054
426, 0.0255855
428, 0.0248993
430, 0.024266
432, 0.023895
434, 0.0236436
436, 0.0232289
438, 0.0226177
440, 0.0220626
442, 0.0217584
444, 0.0215894
446, 0.0212855
448, 0.020766
450, 0.0202354
452, 0.0199257
454, 0.0198143
456, 0.0196548
458, 0.0192692
460, 0.0187538
462, 0.0183671
464, 0.0182357
466, 0.0182098
468, 0.018023
470, 0.0175782
472, 0.017056
474, 0.0167347
476, 0.0167063
478, 0.0167738
480, 0.0166294
482, 0.0161458
484, 0.015506
486, 0.0150503
488, 0.0149703
490, 0.0151117
492, 0.0150514
494, 0.014393
496, 0.0130568
498, 0.011356
500, 0.00981599
502, 0.00887487
504, 0.00866368
506, 0.00899004
508, 0.00950061
510, 0.00989434
512, 0.0100535
514, 0.0100385
516, 0.00998565
518, 0.00999589
520, 0.0100818
522, 0.0101881
524, 0.01025
526, 0.0102402
528, 0.0101782
530, 0.0101051
532, 0.0100503
534, 0.0100153
536, 0.00997984
538, 0.00992229
540, 0.00983667
542, 0.00973543
544, 0.00963908
546, 0.0095621
548, 0.00950518
550, 0.00945769
552, 0.00940709
554, 0.0093477
556, 0.00928313
558, 0.00922185
560, 0.00916958
562, 0.00912419
564, 0.00907639
566, 0.00901526
568, 0.0089351
570, 0.00883909
572, 0.0087378
574, 0.00864352
576, 0.00856386
578, 0.00849823
580, 0.00843892
582, 0.00837603
584, 0.00830336
586, 0.00822205
588, 0.00814029
590, 0.00806927
592, 0.00801758
594, 0.00798683
596, 0.00797056
598, 0.00795681
600, 0.007933
602, 0.00789088
604, 0.00782944
606, 0.00775455
608, 0.00767596
610, 0.00760298
612, 0.00754071
614, 0.00748852
616, 0.00744094
618, 0.00739056
620, 0.00733148
622, 0.0072618
624, 0.00718439
626, 0.00710558
628, 0.00703264
630, 0.00697101
632, 0.00692246
634, 0.00688481
636, 0.0068532
638, 0.00682222
640, 0.00678814
642, 0.00675027
644, 0.00671105
646, 0.00667472
648, 0.00664546
650, 0.00662532
652, 0.00661305
654, 0.00660412
656, 0.00659187
658, 0.00656955
660, 0.00653247
662, 0.00647956
664, 0.00641387
666, 0.00634181
668, 0.0062714
670, 0.00621006
672, 0.00616252
674, 0.00612954
676, 0.00610778
678, 0.00609074
680, 0.00607066
682, 0.00604062
684, 0.00599649
686, 0.00593808
688, 0.00586919
690, 0.00579674
692, 0.00572897
694, 0.00567345
696, 0.00563519
698, 0.00561546
700, 0.00561153
702, 0.0056173
704, 0.00562483
706, 0.00562618
708, 0.00561528
710, 0.00558929
712, 0.00554921
714, 0.00549962
716, 0.00544753
718, 0.00540069
720, 0.00536569
722, 0.00534623
724, 0.00534192
726, 0.00534789
728, 0.0053552
730, 0.00535213
732, 0.0053259
734, 0.00526472
736, 0.00515973
738, 0.00500647
740, 0.00480574
742, 0.00456369
744, 0.0042911
746, 0.00400214
748, 0.00371259
750, 0.00343804
752, 0.00319217
754, 0.00298532
756, 0.0028237
758, 0.00270902
760, 0.00263883
762, 0.00260725
764, 0.00260601
766, 0.00262572
768, 0.00265702
770, 0.00269159
772, 0.00272296
774, 0.00274682
776, 0.00276113
778, 0.00276591
780, 0.00276273
782, 0.00275418
784, 0.00274322
786, 0.00273267
788, 0.00272478
790, 0.00272093
792, 0.00272158
794, 0.00272631
796, 0.00273397
798, 0.00274303
800, 0.00275175
802, 0.00275857
804, 0.00276222
806, 0.00276194
808, 0.00275749
810, 0.00274914
812, 0.00273756
814, 0.00272372
816, 0.00270867
818, 0.00269345
820, 0.00267892
822, 0.00266566
824, 0.00265399
826, 0.00264388
828, 0.00263506
830, 0.00262707
832, 0.00261934
834, 0.0026113
836, 0.00260243
838, 0.00259237
840, 0.00258091
842, 0.00256804
844, 0.00255393
846, 0.00253888
848, 0.00252329
850, 0.00250758
852, 0.00249217
854, 0.00247741
856, 0.00246355
858, 0.0024507
860, 0.00243886
862, 0.00242792
864, 0.00241764
866, 0.00240776
868, 0.00239797
870, 0.00238799
872, 0.00237758
874, 0.00236656
876, 0.00235487
878, 0.00234253
880, 0.00232966
882, 0.00231645
884, 0.00230318
886, 0.00229016
888, 0.00227769
890, 0.00226608
892, 0.00225559
894, 0.00224644
896, 0.00223875
898, 0.00223259
900, 0.00222792
902, 0.00222464
904, 0.00222259
906, 0.00222155
908, 0.00222125
910, 0.00222143
912, 0.0022218
914, 0.0022221
916, 0.00222208
918, 0.00222155
920, 0.00222033
922, 0.00221833
924, 0.00221546
926, 0.00221172
928, 0.00220711
930, 0.0022017
932, 0.00219557
934, 0.00218882
936, 0.00218156
938, 0.00217392
940, 0.00216599
942, 0.0021579
944, 0.00214972
946, 0.00214155
948, 0.00213344
950, 0.00212544
952, 0.00211756
954, 0.00210981
956, 0.0021022
958, 0.0020947
960, 0.00208727
962, 0.0020799
964, 0.00207255
966, 0.00206517
968, 0.00205775
970, 0.00205024
972, 0.00204263
974, 0.0020349
976, 0.00202706
978, 0.00201911
980, 0.00201106
982, 0.00200293
984, 0.00199475
986, 0.00198656
988, 0.00197838
990, 0.00197025
992, 0.00196222
994, 0.0019543
996, 0.00194654
998, 0.00193893
1000, 0.00193151



