

lambda(nm), Y
400, 0.0246982
402, 0.0191082
404, 0.0209521
406, 0.0250261
408, 0.0268026
410, 0.0272095
412, 0.0281568
414, 0.0291266
416, 0.0292934
418, 0.0292263
420, 0.0294268
422, 0.0294393
424, 0.0290148
426, 0.0286337
428, 0.0285277
430, 0.028295
432, 0.0277345
434, 0.0272097
436, 0.0269593
438, 0.026704
440, 0.0261922
442, 0.025634
444, 0.0253047
446, 0.0250781
448, 0.0246648
450, 0.0240984
452, 0.0236667
454, 0.0234496
456, 0.0232153
458, 0.0227951
460, 0.0223294
462, 0.0220321
464, 0.0218662
466, 0.0216083
468, 0.0211775
470, 0.0207451
472, 0.0204902
474, 0.0203609
476, 0.0201599
478, 0.0198147
480, 0.0194653
482, 0.0192697
484, 0.0191972
486, 0.0190678
488, 0.0187752
490, 0.0184098
492, 0.0181427
494, 0.018024
496, 0.0179336
498, 0.0177297
500, 0.0174132
502, 0.0171233
504, 0.016981
506, 0.0169588
508, 0.0169154
510, 0.0167468
512, 0.0164898
514, 0.0162752
516, 0.0161869
518, 0.0161751
520, 0.0161062
522, 0.0158956
524, 0.0155895
526, 0.0153227
528, 0.0151937
530, 0.0151773
532, 0.0151505
534, 0.0150043
536, 0.0147399
538, 0.0144672
540, 0.0143112
542, 0.0143072
544, 0.0143735
546, 0.0143787
548, 0.0142466
550, 0.0140138
552, 0.0137967
554, 0.0136974
556, 0.0137221
558, 0.0137748
560, 0.0137275
562, 0.0135157
564, 0.0131877
566, 0.012874
568, 0.0126988
570, 0.012694
572, 0.0127751
574, 0.0127933
576, 0.0126315
578, 0.0122814
580, 0.0118544
582, 0.0115179
584, 0.0113938
586, 0.0114787
588, 0.0116294
590, 0.0116236
592, 0.0112642
594, 0.0104744
596, 0.00933868
598, 0.00807245
600, 0.00693714
602, 0.00614221
604, 0.00577592
606, 0.00579022
608, 0.00603898
610, 0.00634653
612, 0.0065745
614, 0.00666118
616, 0.00662311
618, 0.00652607
620, 0.00644358
622, 0.00642245
624, 0.00646797
626, 0.00655042
628, 0.00662552
630, 0.00665705
632, 0.00663151
634, 0.00656007
636, 0.00646953
638, 0.00638829
640, 0.00633423
642, 0.00630936
644, 0.00630227
646, 0.00629586
648, 0.00627625
650, 0.00623882
652, 0.00618929
654, 0.0061401
656, 0.00610434
658, 0.00609001
660, 0.00609694
662, 0.00611723
664, 0.00613867
666, 0.00614937
668, 0.00614177
670, 0.00611458
672, 0.0060723
674, 0.00602272
676, 0.00597373
678, 0.00593055
680, 0.00589445
682, 0.00586301
684, 0.00583179
686, 0.00579639
688, 0.0057543
690, 0.00570571
692, 0.00565321
694, 0.00560074
696, 0.00555194
698, 0.00550897
700, 0.00547181
702, 0.00543844
704, 0.00540573
706, 0.0053706
708, 0.00533112
710, 0.00528709
712, 0.00524006
714, 0.00519274
716, 0.00514802
718, 0.00510809
720, 0.00507367
722, 0.00504387
724, 0.0050165
726, 0.00498882
728, 0.00495836
730, 0.00492379
732, 0.00488537
734, 0.00484496
736, 0.00480567
738, 0.00477105
740, 0.00474433
742, 0.00472763
744, 0.00472148
746, 0.00472469
748, 0.00473462
750, 0.00474774
752, 0.00476029
754, 0.004769
756, 0.00477157
758, 0.00476696
760, 0.0047554
762, 0.00473809
764, 0.00471685
766, 0.00469361
768, 0.00467002
770, 0.00464717
772, 0.00462549
774, 0.00460479
776, 0.00458445
778, 0.00456369
780, 0.00454184
782, 0.00451847
784, 0.00449355
786, 0.00446742
788, 0.00444067
790, 0.00441402
792, 0.00438813
794, 0.00436344
796, 0.00434012
798, 0.00431802
800, 0.00429673
802, 0.0042757
804, 0.00425435
806, 0.00423222
808, 0.00420906
810, 0.00418486
812, 0.00415987
814, 0.00413452
816, 0.00410935
818, 0.00408489
820, 0.00406155
822, 0.00403958
824, 0.00401899
826, 0.00399962
828, 0.00398111
830, 0.00396302
832, 0.00394489
834, 0.00392632
836, 0.00390705
838, 0.00388696
840, 0.0038661
842, 0.00384468
844, 0.00382297
846, 0.00380134
848, 0.00378011
850, 0.00375957
852, 0.00373995
854, 0.00372141
856, 0.00370404
858, 0.00368791
860, 0.00367309
862, 0.00365968
864, 0.00364784
866, 0.0036378
868, 0.0036298
870, 0.0036241
872, 0.00362094
874, 0.00362043
876, 0.00362257
878, 0.00362716
880, 0.0036338
882, 0.00364189
884, 0.00365068
886, 0.0036593
888, 0.00366681
890, 0.00367236
892, 0.00367517
894, 0.00367468
896, 0.00367059
898, 0.00366286
900, 0.00365175
902, 0.00363778
904, 0.00362166
906, 0.00360425
908, 0.00358645
910, 0.00356914
912, 0.00355306
914, 0.00353875
916, 0.00352654
918, 0.00351647
920, 0.00350837
922, 0.00350181
924, 0.00349622
926, 0.00349091
928, 0.0034852
930, 0.00347843
932, 0.00347008
934, 0.0034598
936, 0.00344743
938, 0.00343305
940, 0.00341692
942, 0.0033995
944, 0.00338133
946, 0.00336307
948, 0.00334534
950, 0.0033287
952, 0.00331363
954, 0.00330042
956, 0.00328919
958, 0.00327989
960, 0.00327226
962, 0.00326591
964, 0.00326035
966, 0.00325501
968, 0.00324934
970, 0.00324279
972, 0.00323497
974, 0.00322555
976, 0.0032144
978, 0.00320153
980, 0.00318712
982, 0.00317149
984, 0.00315505
986, 0.00313831
988, 0.00312177
990, 0.00310593
992, 0.00309124
994, 0.00307804
996, 0.00306653
998, 0.00305681
1000, 0.0030488



