

lambda(nm), Y
400, 0.0386712
402, 0.0378486
404, 0.0372997
406, 0.0363121
408, 0.0350091
410, 0.0341055
412, 0.033716
414, 0.0331797
416, 0.0321147
418, 0.0310065
420, 0.0304518
422, 0.0302506
424, 0.0296927
426, 0.0285916
428, 0.0275644
430, 0.0271732
432, 0.0271234
434, 0.0266163
436, 0.025399
438, 0.0241449
440, 0.0236411
442, 0.0237361
444, 0.0233057
446, 0.0213371
448, 0.0180079
450, 0.0146612
452, 0.0127321
454, 0.0126669
456, 0.013762
458, 0.0149085
460, 0.0154563
462, 0.0154871
464, 0.0154428
466, 0.0156042
468, 0.0158977
470, 0.0160849
472, 0.0160468
474, 0.0158734
476, 0.0157312
478, 0.0156901
480, 0.0156827
482, 0.0156044
484, 0.0154283
486, 0.0152241
488, 0.01508
490, 0.0150168
492, 0.014976
494, 0.0148808
496, 0.0147064
498, 0.0144954
500, 0.0143137
502, 0.0141913
504, 0.0141021
506, 0.0139932
508, 0.0138345
510, 0.013644
512, 0.0134711
514, 0.0133553
516, 0.013295
518, 0.0132509
520, 0.0131759
522, 0.01305
524, 0.0128901
526, 0.0127345
528, 0.0126119
530, 0.0125223
532, 0.0124394
534, 0.0123324
536, 0.0121888
538, 0.0120237
540, 0.0118689
542, 0.0117517
544, 0.011678
546, 0.0116305
548, 0.0115807
550, 0.0115079
552, 0.0114111
554, 0.011307
556, 0.0112175
558, 0.011154
560, 0.0111096
562, 0.0110624
564, 0.0109889
566, 0.0108775
568, 0.0107359
570, 0.0105872
572, 0.0104581
574, 0.0103646
576, 0.0103041
578, 0.010258
580, 0.0102013
582, 0.0101161
584, 0.0100012
586, 0.00987252
588, 0.00975609
590, 0.00967532
592, 0.00964013
594, 0.00964222
596, 0.00965861
598, 0.00966138
600, 0.00962932
602, 0.00955617
604, 0.00945218
606, 0.00933885
608, 0.00923918
610, 0.00916794
612, 0.00912585
614, 0.00909991
616, 0.00906932
618, 0.00901443
620, 0.00892506
622, 0.00880469
624, 0.00866934
626, 0.00854145
628, 0.00844144
630, 0.00837993
632, 0.00835374
634, 0.00834682
636, 0.00833592
638, 0.00829876
640, 0.00822212
642, 0.0081068
644, 0.00796812
646, 0.00783146
648, 0.00772443
650, 0.00766795
652, 0.00766884
654, 0.00771614
656, 0.00778218
658, 0.00782804
660, 0.00781213
662, 0.00769948
664, 0.00746968
666, 0.00712152
668, 0.0066735
670, 0.00616026
672, 0.00562603
674, 0.00511659
676, 0.00467161
678, 0.00431885
680, 0.00407104
682, 0.00392597
684, 0.00386901
686, 0.00387753
688, 0.00392594
690, 0.00399024
692, 0.00405147
694, 0.00409749
696, 0.00412316
698, 0.00412912
700, 0.00411989
702, 0.00410166
704, 0.00408041
706, 0.00406058
708, 0.00404453
710, 0.00403265
712, 0.00402392
714, 0.00401673
716, 0.00400961
718, 0.00400175
720, 0.0039932
722, 0.00398477
724, 0.00397764
726, 0.00397294
728, 0.0039713
730, 0.00397264
732, 0.00397605
734, 0.00397997
736, 0.0039825
738, 0.00398172
740, 0.00397616
742, 0.00396499
744, 0.00394823
746, 0.00392663
748, 0.00390159
750, 0.0038748
752, 0.00384795
754, 0.00382245
756, 0.00379917
758, 0.00377841
760, 0.00375983
762, 0.00374266
764, 0.00372585
766, 0.00370833
768, 0.00368921
770, 0.00366795
772, 0.00364445
774, 0.00361904
776, 0.00359243
778, 0.00356551
780, 0.00353924
782, 0.00351447
784, 0.00349174
786, 0.00347131
788, 0.00345302
790, 0.00343639
792, 0.00342073
794, 0.00340521
796, 0.00338904
798, 0.00337159
800, 0.00335248
802, 0.00333167
804, 0.00330944
806, 0.00328636
808, 0.00326323
810, 0.00324096
812, 0.00322046
814, 0.00320254
816, 0.00318783
818, 0.00317666
820, 0.00316912
822, 0.00316497
824, 0.00316374
826, 0.00316477
828, 0.00316727
830, 0.00317043
832, 0.00317346
834, 0.00317566
836, 0.0031765
838, 0.0031756
840, 0.00317276
842, 0.00316792
844, 0.00316119
846, 0.00315275
848, 0.00314286
850, 0.00313181
852, 0.00311986
854, 0.00310729
856, 0.00309429
858, 0.00308103
860, 0.00306764
862, 0.00305421
864, 0.00304078
866, 0.00302739
868, 0.00301407
870, 0.00300084
872, 0.00298772
874, 0.00297474
876, 0.00296191
878, 0.00294923
880, 0.0029367
882, 0.00292431
884, 0.00291202
886, 0.00289978
888, 0.00288751
890, 0.00287516
892, 0.00286265
894, 0.00284992
896, 0.00283695
898, 0.00282372
900, 0.00281025
902, 0.0027966
904, 0.00278285
906, 0.00276911
908, 0.00275551
910, 0.00274217
912, 0.0027292
914, 0.00271672
916, 0.00270478
918, 0.00269342
920, 0.00268262
922, 0.00267231
924, 0.00266239
926, 0.00265272
928, 0.00264314
930, 0.00263348
932, 0.00262357
934, 0.00261327
936, 0.00260246
938, 0.0025911
940, 0.00257916
942, 0.00256671
944, 0.00255387
946, 0.00254081
948, 0.00252776
950, 0.00251496
952, 0.0025027
954, 0.00249126
956, 0.00248089
958, 0.00247184
960, 0.00246427
962, 0.00245831
964, 0.00245401
966, 0.00245135
968, 0.00245024
970, 0.00245052
972, 0.00245196
974, 0.00245429
976, 0.00245722
978, 0.00246042
980, 0.00246357
982, 0.00246637
984, 0.00246855
986, 0.00246989
988, 0.0024702
990, 0.00246937
992, 0.00246735
994, 0.00246415
996, 0.00245983
998, 0.0024545
1000, 0.00244831



