

lambda(nm), Y
740, 0.354337
740.067, 0.35427
740.133, 0.354204
740.2, 0.354137
740.267, 0.35407
740.333, 0.354003
740.4, 0.353936
740.467, 0.353869
740.533, 0.353801
740.6, 0.353734
740.667, 0.353666
740.733, 0.353598
740.8, 0.353531
740.867, 0.353463
740.933, 0.353395
741, 0.353327
741.067, 0.353259
741.133, 0.353191
741.2, 0.353123
741.267, 0.353055
741.333, 0.352988
741.4, 0.35292
741.467, 0.352852
741.533, 0.352785
741.6, 0.352717
741.667, 0.35265
741.733, 0.352582
741.8, 0.352515
741.867, 0.352448
741.933, 0.352382
742, 0.352315
742.067, 0.352249
742.133, 0.352182
742.2, 0.352116
742.267, 0.352051
742.333, 0.351985
742.4, 0.35192
742.467, 0.351854
742.533, 0.35179
742.6, 0.351725
742.667, 0.351661
742.733, 0.351597
742.8, 0.351533
742.867, 0.35147
742.933, 0.351407
743, 0.351344
743.067, 0.351282
743.133, 0.35122
743.2, 0.351158
743.267, 0.351097
743.333, 0.351036
743.4, 0.350975
743.467, 0.350915
743.533, 0.350855
743.6, 0.350796
743.667, 0.350737
743.733, 0.350679
743.8, 0.350621
743.867, 0.350563
743.933, 0.350506
744, 0.350449
744.067, 0.350393
744.133, 0.350337
744.2, 0.350282
744.267, 0.350227
744.333, 0.350172
744.4, 0.350119
744.467, 0.350065
744.533, 0.350012
744.6, 0.34996
744.667, 0.349908
744.733, 0.349857
744.8, 0.349806
744.867, 0.349756
744.933, 0.349707
745, 0.349658
745.067, 0.349609
745.133, 0.349561
745.2, 0.349514
745.267, 0.349467
745.333, 0.349421
745.4, 0.349375
745.467, 0.34933
745.533, 0.349286
745.6, 0.349242
745.667, 0.349199
745.733, 0.349156
745.8, 0.349114
745.867, 0.349073
745.933, 0.349032
746, 0.348992
746.067, 0.348953
746.133, 0.348914
746.2, 0.348876
746.267, 0.348838
746.333, 0.348802
746.4, 0.348765
746.467, 0.34873
746.533, 0.348695
746.6, 0.348661
746.667, 0.348628
746.733, 0.348595
746.8, 0.348563
746.867, 0.348532
