

lambda(nm), Y
740, 0.253832
740.067, 0.253822
740.133, 0.253811
740.2, 0.253801
740.267, 0.253789
740.333, 0.253778
740.4, 0.253766
740.467, 0.253753
740.533, 0.25374
740.6, 0.253727
740.667, 0.253713
740.733, 0.253699
740.8, 0.253684
740.867, 0.253669
740.933, 0.253654
741, 0.253638
741.067, 0.253622
741.133, 0.253606
741.2, 0.253589
741.267, 0.253572
741.333, 0.253554
741.4, 0.253536
741.467, 0.253518
741.533, 0.253499
741.6, 0.25348
741.667, 0.253461
741.733, 0.253441
741.8, 0.253421
741.867, 0.253401
741.933, 0.253381
742, 0.25336
742.067, 0.253338
742.133, 0.253317
742.2, 0.253295
742.267, 0.253273
742.333, 0.25325
742.4, 0.253228
742.467, 0.253205
742.533, 0.253181
742.6, 0.253158
742.667, 0.253134
742.733, 0.25311
742.8, 0.253086
742.867, 0.253061
742.933, 0.253036
743, 0.253011
743.067, 0.252986
743.133, 0.252961
743.2, 0.252935
743.267, 0.25291
743.333, 0.252884
743.4, 0.252857
743.467, 0.252831
743.533, 0.252805
743.6, 0.252778
743.667, 0.252751
743.733, 0.252724
743.8, 0.252697
743.867, 0.25267
743.933, 0.252643
744, 0.252615
744.067, 0.252587
744.133, 0.25256
744.2, 0.252532
744.267, 0.252504
744.333, 0.252476
744.4, 0.252448
744.467, 0.25242
744.533, 0.252392
744.6, 0.252364
744.667, 0.252336
744.733, 0.252308
744.8, 0.25228
744.867, 0.252251
744.933, 0.252223
745, 0.252195
745.067, 0.252167
745.133, 0.252139
745.2, 0.252111
745.267, 0.252083
745.333, 0.252055
745.4, 0.252027
745.467, 0.251999
745.533, 0.251971
745.6, 0.251943
745.667, 0.251916
745.733, 0.251888
745.8, 0.251861
745.867, 0.251833
745.933, 0.251806
746, 0.251779
746.067, 0.251752
746.133, 0.251726
746.2, 0.251699
746.267, 0.251673
746.333, 0.251646
746.4, 0.25162
746.467, 0.251595
746.533, 0.251569
746.6, 0.251543
746.667, 0.251518
746.733, 0.251493
746.8, 0.251469
746.867, 0.251444
746.933, 0.25142
747, 0.251396
747.067, 0.251372
747.133, 0.251349
747.2, 0.251326
747.267, 0.251303
747.333, 0.25128
747.4, 0.251258
747.467, 0.251236
747.533, 0.251215
747.6, 0.251193
747.667, 0.251173
747.733, 0.251152
747.8, 0.251132
747.867, 0.251112
747.933, 0.251093
748, 0.251073
748.067, 0.251055
748.133, 0.251037
748.2, 0.251019
748.267, 0.251001
748.333, 0.250984
748.4, 0.250968
748.467, 0.250951
748.533, 0.250936
748.6, 0.25092
748.667, 0.250905
748.733, 0.250891
748.8, 0.250877
748.867, 0.250864
748.933, 0.250851
749, 0.250838
749.067, 0.250826
749.133, 0.250814
749.2, 0.250803
749.267, 0.250793
749.333, 0.250783
749.4, 0.250773
749.467, 0.250764
749.533, 0.250756
749.6, 0.250748
749.667, 0.25074
749.733, 0.250734
749.8, 0.250727
749.867, 0.250722
749.933, 0.250716
750, 0.250712
750.067, 0.250708
750.133, 0.250704
750.2, 0.250701
750.267, 0.250699
750.333, 0.250697
750.4, 0.250696
750.467, 0.250695
750.533, 0.250695
750.6, 0.250696
750.667, 0.250697
750.733, 0.250699
750.8, 0.250701
750.867, 0.250704
750.933, 0.250708
751, 0.250712
751.067, 0.250717
751.133, 0.250722
751.2, 0.250728
751.267, 0.250735
751.333, 0.250742
751.4, 0.25075
751.467, 0.250759
751.533, 0.250768
751.6, 0.250778
751.667, 0.250788
751.733, 0.2508
751.8, 0.250811
751.867, 0.250824
751.933, 0.250837
752, 0.25085
752.067, 0.250865
752.133, 0.250879
752.2, 0.250895
752.267, 0.250911
752.333, 0.250928
752.4, 0.250946
752.467, 0.250964
752.533, 0.250982
752.6, 0.251002
752.667, 0.251022
752.733, 0.251042
752.8, 0.251064
752.867, 0.251086
752.933, 0.251108
753, 0.251131
753.067, 0.251155
753.133, 0.251179
753.2, 0.251205
753.267, 0.25123
753.333, 0.251256
753.4, 0.251283
753.467, 0.251311
753.533, 0.251339
753.6, 0.251368
753.667, 0.251397
753.733, 0.251427
753.8, 0.251458
753.867, 0.251489
753.933, 0.251521
754, 0.251553
754.067, 0.251586
754.133, 0.251619
754.2, 0.251654
754.267, 0.251688
754.333, 0.251724
754.4, 0.251759
754.467, 0.251796
754.533, 0.251833
754.6, 0.25187
754.667, 0.251909
754.733, 0.251947
754.8, 0.251986
754.867, 0.252026
754.933, 0.252066
755, 0.252107
755.067, 0.252149
755.133, 0.25219
755.2, 0.252233
755.267, 0.252276
755.333, 0.252319
755.4, 0.252363
755.467, 0.252408
755.533, 0.252452
755.6, 0.252498
755.667, 0.252544
755.733, 0.25259
755.8, 0.252637
755.867, 0.252684
755.933, 0.252732
756, 0.25278
756.067, 0.252829
756.133, 0.252878
756.2, 0.252927
756.267, 0.252977
756.333, 0.253028
756.4, 0.253079
756.467, 0.25313
756.533, 0.253181
756.6, 0.253233
756.667, 0.253286
756.733, 0.253338
756.8, 0.253392
756.867, 0.253445
756.933, 0.253499
757, 0.253553
757.067, 0.253608
757.133, 0.253663
757.2, 0.253718
757.267, 0.253774
757.333, 0.25383
757.4, 0.253886
757.467, 0.253942
757.533, 0.253999
757.6, 0.254056
757.667, 0.254114
757.733, 0.254171
757.8, 0.254229
757.867, 0.254288
757.933, 0.254346
758, 0.254405
758.067, 0.254464
758.133, 0.254523
758.2, 0.254583
758.267, 0.254642
758.333, 0.254702
758.4, 0.254762
758.467, 0.254823
758.533, 0.254883
758.6, 0.254944
758.667, 0.255005
758.733, 0.255066
758.8, 0.255127
758.867, 0.255188
758.933, 0.25525
759, 0.255311
759.067, 0.255373
759.133, 0.255435
759.2, 0.255497
759.267, 0.255559
759.333, 0.255621
759.4, 0.255684
759.467, 0.255746
759.533, 0.255809
759.6, 0.255871
759.667, 0.255934
759.733, 0.255997
759.8, 0.25606
759.867, 0.256123
759.933, 0.256185
760, 0.256248



