

lambda(nm), Y
400, 0.455161
402, 0.46177
404, 0.467796
406, 0.473136
408, 0.477905
410, 0.481182
412, 0.474688
414, 0.464053
416, 0.426404
418, 0.405144
420, 0.411057
422, 0.417091
424, 0.422036
426, 0.42424
428, 0.421474
430, 0.407942
432, 0.415856
434, 0.42196
436, 0.427618
438, 0.432242
440, 0.437706
442, 0.443091
444, 0.446806
446, 0.450177
448, 0.440962
450, 0.447302
452, 0.452948
454, 0.460499
456, 0.46779
458, 0.474257
460, 0.481849
462, 0.48813
464, 0.494034
466, 0.499083
468, 0.49403
470, 0.482678
472, 0.484922
474, 0.457515
476, 0.41744
478, 0.430884
480, 0.433693
482, 0.439217
484, 0.448149
486, 0.447078
488, 0.45633
490, 0.44954
492, 0.442537
494, 0.370323
496, 0.358668
498, 0.363291
500, 0.334561
502, 0.315307
504, 0.322547
506, 0.324208
508, 0.330195
510, 0.33332
512, 0.338421
514, 0.341376
516, 0.347049
518, 0.349018
520, 0.355061
522, 0.355255
524, 0.361259
526, 0.356948
528, 0.36008
530, 0.32581
532, 0.29743
534, 0.306466
536, 0.307145
538, 0.313281
540, 0.316246
542, 0.320814
544, 0.322517
546, 0.328395
548, 0.328172
550, 0.334443
552, 0.330849
554, 0.334529
556, 0.318623
558, 0.279574
560, 0.276241
562, 0.282618
564, 0.283772
566, 0.289975
568, 0.293239
570, 0.296432
572, 0.301108
574, 0.304425
576, 0.309072
578, 0.312932
580, 0.316397
582, 0.321308
584, 0.323765
586, 0.328477
588, 0.331756
590, 0.333645
592, 0.338881
594, 0.337272
596, 0.339569
598, 0.33589
600, 0.304069
602, 0.285163
604, 0.291994
606, 0.293222
608, 0.296326
610, 0.302809
612, 0.304381
614, 0.308872
616, 0.312601
618, 0.31609
620, 0.321811
622, 0.324563
624, 0.329282
626, 0.334418
628, 0.336867
630, 0.342729
632, 0.347168
634, 0.349907
636, 0.356704
638, 0.360531
640, 0.363642
642, 0.371117
644, 0.374444
646, 0.377859
648, 0.3861
650, 0.388893
652, 0.391758
654, 0.400562
656, 0.402729
658, 0.403812
660, 0.413014
662, 0.414263
664, 0.41022
666, 0.417971
668, 0.414397
670, 0.379544
672, 0.347155
674, 0.343069
676, 0.348799
678, 0.351546
680, 0.357256
682, 0.363548
684, 0.366685
686, 0.370423
688, 0.37441
690, 0.377789
692, 0.383845
694, 0.389833
696, 0.392171
698, 0.396338
700, 0.403693
702, 0.407149
704, 0.408649
706, 0.415419
708, 0.422096
710, 0.422523
712, 0.424968
714, 0.433549
716, 0.437434
718, 0.434544
720, 0.43756
722, 0.445906
724, 0.442081
726, 0.422037
728, 0.401288
730, 0.389844
732, 0.385551
734, 0.387817
736, 0.395476
738, 0.398746
740, 0.393175
742, 0.390352
744, 0.395457
746, 0.388031
748, 0.347728
750, 0.288889
752, 0.246803
754, 0.235494
756, 0.239308
758, 0.242189
760, 0.244616
762, 0.250339
764, 0.25468
766, 0.253082
768, 0.249928
770, 0.251491
772, 0.256705
774, 0.260641
776, 0.262473
778, 0.264804
780, 0.268094
782, 0.270536
784, 0.271989
786, 0.274129
788, 0.277173
790, 0.279618
792, 0.281199
794, 0.283442
796, 0.286842
798, 0.289822
800, 0.291404
802, 0.292996
804, 0.29612
806, 0.299771
808, 0.301852
810, 0.302555
812, 0.304274
814, 0.307906
816, 0.311113
818, 0.311489
820, 0.310271
822, 0.311001
824, 0.31425
826, 0.315167
828, 0.30756
830, 0.290346
832, 0.269373
834, 0.25283
836, 0.245173
838, 0.245214
840, 0.248957
842, 0.253289
844, 0.257115
846, 0.26021
848, 0.262192
850, 0.262886
852, 0.263067
854, 0.264171
856, 0.267046
858, 0.271146
860, 0.275093
862, 0.277977
864, 0.280041
866, 0.282157
868, 0.284805
870, 0.287683
872, 0.290226
874, 0.29232
876, 0.294408
878, 0.296943
880, 0.29988
882, 0.302769
884, 0.305295
886, 0.307625
888, 0.310184
890, 0.313157
892, 0.316288
894, 0.319187
896, 0.321795
898, 0.324453
900, 0.327525
902, 0.330974
904, 0.334372
906, 0.337342
908, 0.339951
910, 0.342651
912, 0.345813
914, 0.349347
916, 0.352799
918, 0.355813
920, 0.358495
922, 0.361306
924, 0.364594
926, 0.368246
928, 0.371798
930, 0.374903
932, 0.377681
934, 0.380607
936, 0.384046
938, 0.387893
940, 0.391653
942, 0.394914
944, 0.397744
946, 0.400642
948, 0.404078
950, 0.408048
952, 0.412056
954, 0.415553
956, 0.41844
958, 0.421178
960, 0.424392
962, 0.428308
964, 0.432524
966, 0.436341
968, 0.439366
970, 0.441888
972, 0.444668
974, 0.448292
976, 0.452617
978, 0.456794
980, 0.45991
982, 0.461746
984, 0.463045
986, 0.464974
988, 0.468093
990, 0.471558
992, 0.473202
994, 0.470566
996, 0.462342
998, 0.449354
1000, 0.434477



